nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm12710000	Minnie Jane Bowman	\N	\N		tt0424309
nm12710001	Patricia J. Lyon	\N	\N		\N
nm12710002	Giampiero Arba	\N	\N	actor	tt0183453
nm12710003	Amleto Sozzo	\N	\N	actor	tt0183453
nm12710004	Dawn Cochran	\N	\N	actress,miscellaneous	tt21221166,tt9089450,tt13403652,tt11915062
nm12710005	David Templeton	\N	\N	actor	tt14935956
nm12710006	George Vanner	\N	\N	producer,production_manager	tt21308622,tt14935956
nm12710007	Arthur Garland	\N	\N	editor	tt14935956
nm12710008	Valentino Buford IV	\N	\N	actor	\N
nm12710009	Lalit Salvi	\N	\N	actor	tt6903440,tt7059844,tt14631580,tt7218518
nm12710010	Rosalie Regal	\N	\N		tt0424309
nm12710011	Judith Schwarz	\N	\N		\N
nm12710012	Tomasz Matkowski	\N	\N	writer	\N
nm12710013	Konrad Poruszek	\N	\N	actor	\N
nm12710014	Dawn Storm	\N	\N	actress	tt12241936
nm12710015	Daniel Brown	\N	\N	director,writer	tt14934574
nm12710016	Shikhar Johri	\N	\N		\N
nm12710017	Edgar Palm	\N	\N		\N
nm12710018	Anthony Palm	\N	\N		\N
nm12710019	Shevy Healey	\N	\N		tt0424309
nm12710020	Pat Durham	\N	\N		tt0424309
nm12710021	Barbara Love	\N	\N		tt0424309
nm12710022	Qai Kellman	\N	\N	camera_department	tt14695788
nm12710023	Yoshio Matsuo	\N	\N	miscellaneous	tt9421868
nm12710024	Daniela Murillo	\N	\N	miscellaneous	tt9421868
nm12710025	Nainika Jain	\N	\N	actress	tt14631580
nm12710026	Jim Foster	\N	\N		tt0424309
nm12710027	Kendra Mon	\N	\N		\N
nm12710028	Vera C. Martin	\N	\N		\N
nm12710029	David Moser	\N	\N	actor	tt14935996
nm12710030	Tobias Marg	\N	\N	actor	tt14935996
nm12710031	Jannik Hurtig	\N	\N	actor,writer	tt14935996
nm12710032	Lukas Kemkes	\N	\N	actor,producer	tt14935996
nm12710033	Jeremias Ruff	\N	\N	actor,writer	tt14935996
nm12710034	Jonas Zinke	\N	\N	actor,writer,editorial_department	tt14935996
nm12710035	Simona Bruder	\N	\N	actress	tt14935996
nm12710036	Victor Al Naqib	\N	\N	producer	\N
nm12710037	Daniel Dienlin	\N	\N	camera_department,editor	\N
nm12710038	Hendrik Warnken	\N	\N	camera_department,editor	\N
nm12710039	Christian Werner	\N	\N	art_department,camera_department	tt14935996
nm12710040	Alexander Hürter	\N	\N		\N
nm12710041	Khaled Ali	\N	\N		\N
nm12710042	Sanaa Hamily	\N	\N	camera_department	\N
nm12710043	Carolin Müller	\N	\N	camera_department	\N
nm12710044	Dennis Bora	\N	\N	camera_department	\N
nm12710045	Markus Haag	\N	\N	special_effects,camera_department	\N
nm12710046	Rebecca Nöll	\N	\N	make_up_department	\N
nm12710047	Jannis Horn	\N	\N	sound_department	\N
nm12710048	Jens Kaltenbach	\N	\N	sound_department	\N
nm12710049	Halina Poswiatowska	\N	\N	writer	\N
nm12710050	Nikolet Burzynska	\N	\N	composer,music_department	\N
nm12710051	Ilina Sawicka	\N	\N	music_department	\N
nm12710052	Magdalena Lapinska	\N	\N	music_department	\N
nm12710053	Marcin Kusek	\N	\N	music_department	\N
nm12710058	David's Mom	\N	\N	actor	tt14936010
nm12710059	Marian Sworzen	\N	\N	writer	\N
nm12710060	Riley Valentine	\N	\N	actor	tt14932818
nm12710061	Fransisca	\N	\N	actor	tt14932818
nm12710062	Poke	\N	\N	actor	tt14932818
nm12710064	Sky	\N	\N	art_director	tt14932818
nm12710065	Paola Bronzini	\N	\N	actress	tt0204687
nm12710066	Gabriella Gazzolo	\N	\N	actress	tt0204687
nm12710067	Giovanna Imperlino	\N	\N	actress	tt0204687
nm12710068	Patrick Callea	\N	\N	actor	tt3552186
nm12710069	Jayden Sarunic	\N	\N	actor	tt3552186
nm12710070	Marc Guzman	\N	\N	actor	tt3552186
nm12710071	Eric Garcia	\N	\N	actor	tt3552186
nm12710072	Ines Abad	\N	\N	actress	tt3552186
nm12710073	Claudina Lopez	\N	\N	actress	tt3552186
nm12710074	Daria Magnusson	\N	\N	costume_department	tt8690518,tt6156584
