nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm2680000	Ngwang Tshomo	\N	\N	actor	tt1046882
nm2680001	Antonín Kovács	\N	\N	cinematographer,camera_department	tt7275872,tt1996361,tt15995540,tt1151388
nm2680002	Sara Stanic	\N	\N	actress	tt0434737,tt3674454,tt12146448,tt2471934
nm2680004	Yoshiko Tabata	\N	\N	miscellaneous	tt0795367
nm2680005	Ole Alsaker	\N	\N	camera_department,casting_department,miscellaneous	tt0819853,tt0844653,tt1059233,tt1124309
nm2680006	Yvette Delapat	\N	\N	actress	tt0934981
nm2680007	Josh Leadholm	\N	\N	camera_department	tt1032874,tt1725140
nm2680008	Paul Geary	1961	\N	producer,actor,manager	tt3410240,tt4172154,tt3625556,tt2301177
nm2680009	Salvador Andreas	\N	\N	soundtrack,music_department	tt0211797,tt0300748
nm2680010	Brandan Wright	\N	\N		tt4138886,tt0361235
nm2680011	Vilma Papasavva	\N	\N	writer	tt0232188
nm2680012	Flora Severati	\N	\N	actress	tt1045234,tt1220687,tt1221827
nm2680013	Filippo Lionti	\N	\N	actor	tt1045240
nm2680014	Akasuka Murata	\N	\N	miscellaneous	tt1047526
nm2680015	Chris Conteh	\N	\N		tt1047704
nm2680016	Ayo	\N	\N	actress,soundtrack	tt2039393,tt5201142,tt3973656,tt1986843
nm2680017	Leo Adi Slamet	\N	\N	actor	tt14043940,tt1045160
nm2680018	John Meehan	\N	\N		tt0981243
nm2680022	Bruce Iglauer	1947	\N	soundtrack	tt1034065,tt0298216,tt11167436,tt0114924
nm2680023	Petros Koumoundouros	\N	\N	cinematographer,camera_department	tt1053840,tt1045011,tt1566605,tt0252209
nm2680024	David Beem	\N	\N		\N
nm2680025	Martin Gacquier	\N	\N	actor	tt1047815
nm2680026	Alex Krum	\N	\N	visual_effects	tt1046883
nm2680027	Bojan Gebaj	\N	\N	actor	tt0452713
nm2680028	Stefan Rehm	\N	\N		tt3185588,tt0105873
nm2680029	Ryan Densmore	\N	\N	actor	tt0118739
nm2680030	Christian Brogi	\N	\N	music_department,director,writer	tt1412588
nm2680031	Nikki Hornsby	\N	\N	soundtrack,actress	tt0098888,tt0415838
nm2680033	Paul Palmisano	\N	\N	actor	tt1043408
nm2680034	Gamal Hleilhel	\N	\N	actor	tt0476248
nm2680036	Kaori Nakahira	\N	\N	art_department,animation_department	tt5311514,tt3451740,tt1213889,tt9426210
nm2680037	Janet Young	\N	\N		tt0267212,tt1045236
nm2680038	Jordan Allender	\N	\N	actor	tt1045887
nm2680040	Eric I. Bucklin	\N	\N	sound_department,writer,camera_department	tt5798112,tt4086032,tt5962210,tt7668870
nm2680041	Yurisel Castillo	\N	\N	director,writer	tt1047478
nm2680042	Diane Majia	\N	\N	miscellaneous	tt1031278
nm2680043	Jong Hyun Kim	\N	\N	animation_department	tt0928094
nm2680044	Yue Qi Liu	\N	\N	actor	tt0446755
nm2680046	Joe McGuinness	\N	\N		\N
nm2680047	Richard McCort	\N	\N		tt0942679
nm2680048	Joao Silva	\N	\N	art_department	tt1047514
nm2680049	Terry Ollis	\N	\N		tt1046927
nm2680050	Hilla Narov	\N	\N		\N
nm2680051	Heribert Fischer	\N	\N	director	tt0163524
nm2680052	Julián Salgado	\N	\N	editor	tt1047874
nm2680053	Guy Gabillaud	\N	\N	actor	tt0443354
nm2680054	Thomas Janisch	\N	\N	actor	tt1331116,tt0378592,tt1847581
nm2680055	William Boyle	\N	\N	art_department	tt1670345,tt0135082,tt2122381,tt0490087
nm2680056	John de Rantau	\N	\N	production_manager,director,writer	tt7596856,tt10584906,tt1045831,tt2323653
nm2680057	Ichiro Aoki	\N	\N	actor	tt1045146,tt1082042
nm2680059	Martin Broer	\N	\N		tt0262149
nm2680060	Ruao Afuenteo	\N	\N	actor	tt0934981
nm2680061	Kevin Labate	\N	\N	special_effects	tt0108339
nm2680062	Sonia Perozzi	\N	\N	actress,miscellaneous	tt1758678,tt1047814,tt1355688
nm2680063	Amber Easby	\N	\N	producer,director,location_management	tt4882462,tt16589542,tt2374719
nm2680065	Evan Freed	\N	\N		tt1047517
nm2680066	Viktor Borozhnoy	\N	\N		tt1045667
nm2680067	Yon Burinadh-Alla	\N	\N	actor	tt0192171
nm2680068	Andy Dunkley	\N	\N		tt1046927,tt2004382
nm2680070	Charles Howard	\N	\N	actor	tt0141187
nm2680071	Linda Stricklin-Gilbert	\N	\N	executive	\N
nm2680072	Shing Cheng Pao	\N	\N	assistant_director	tt0314949
nm2680074	Eva Maria Baumeister	\N	\N	actress	tt1047698
nm2680075	Amanda Wilkin	\N	\N	actress	tt11127412,tt5191110,tt15792042,tt3840898
nm2680076	Arturo Sandro Pola	\N	\N	actor	tt0432999
nm2680077	Shundea K. Brooks	\N	\N	miscellaneous	tt0388944,tt0440337,tt0470125,tt0481507
nm2680078	Roger Charlesworth	\N	\N	miscellaneous	tt1045653
nm2680079	Maverick Malibu	\N	\N	actor	tt1045641
nm2680081	Tyrone Watkins	\N	\N		tt1047347
