nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm2320000	Vijayalakshmi	\N	\N	actress	tt1503179,tt0816654,tt10127926,tt2638104
nm2320001	Stan Springer	\N	\N		tt0825452
nm2320002	Elliott O'Mara	\N	\N	sound_department	tt0826533
nm2320003	Mescal Wasilewski	\N	\N	actor	tt0092420
nm2320004	Julie Cochran	\N	\N	actress	tt0824740
nm2320005	Borja Pozueco	\N	\N	cinematographer,camera_department	tt1873540,tt1308010,tt2164096,tt3242548
nm2320006	Paulo Orellana	\N	\N	assistant_director,sound_department,director	tt5090568,tt0414722,tt8077886,tt11092020
nm2320007	Nello Boraso	\N	\N	sound_department	tt0065677,tt0123916,tt0140840,tt0062707
nm2320008	Tamarau McGahan	\N	\N	actor	tt0798692
nm2320009	Francisco Puentes	\N	\N	actor	tt0079919
nm2320010	Lorette Blanca	\N	\N	actress	tt0381690
nm2320011	Lindsey Cockrell	\N	\N	actress	tt0825738
nm2320012	Marine Goderdzishvili	\N	\N	actress	tt0826578
nm2320013	Ricardo Rondón	\N	\N	actor	tt0823369,tt6753360
nm2320014	Starks	\N	\N	actor	tt0827776
nm2320015	Quincy McCrary	\N	\N	actor,soundtrack	tt5822792,tt8978846,tt0118254,tt1153706
nm2320016	Christian Holzhausen	\N	\N	actor	tt0839842,tt1281957
nm2320017	Gabriel Ruelas	1970	\N		tt0824749,tt2910066,tt2197999
nm2320018	Katie Rolnick	\N	\N	producer,director,actress	tt3819868,tt3286608,tt0824321,tt1934673
nm2320019	Sergio Palmieri	\N	\N	actor	tt0816240
nm2320021	Heikki Hyvänen	1984	\N	director,writer,composer	tt0823414,tt1352730,tt1199777
nm2320022	Abolfazl Mirzai	\N	\N	actor	tt0826089,tt1914389,tt11334748,tt10110670
nm2320024	Jasper Hansen	\N	\N	actor,miscellaneous	tt8970448,tt0825669
nm2320025	Catrina Gasgon	\N	\N	actress	tt0400866,tt0426194
nm2320026	Malin Lindström	\N	\N	miscellaneous	tt0824401
nm2320027	Harriet Besley	\N	\N	actress	tt0090404
nm2320028	Joshua Musson	\N	\N	actor	tt0827217
nm2320029	Gregory Berkin	\N	\N	producer,director,writer	tt1876500,tt0827754,tt1912511
nm2320030	Uptown Rhythm	\N	\N		tt0826716
nm2320031	Axel Sux	\N	\N	animation_department	tt0823509
nm2320032	Gary Bush	\N	\N	editor	tt3662228,tt0825663
nm2320033	Nimrod Eyzenberg	\N	\N	actor	tt0162870,tt22180014
nm2320034	Stefan Linn	1974	\N	cinematographer,camera_department	tt2499594,tt0945361,tt0826742,tt3696218
nm2320035	Nicole Da Costa	\N	\N	actress	tt0825675
nm2320036	Luke Warhurst	\N	\N	miscellaneous	tt0255202,tt0824774
nm2320037	Philipp Schoch	\N	\N		tt0397208,tt0471985,tt0765274
nm2320038	Laura Howell	\N	\N	actress	tt0344767
nm2320039	Valerie Burgher	\N	\N	producer	tt0826579
nm2320040	Gilles Boulenger	\N	\N	miscellaneous,executive	tt0827747,tt1736611
nm2320041	Lali Deisadze	\N	\N	actress	tt0826546
nm2320042	Chad Thibodeaux	\N	\N	actor	tt0344767
nm2320043	Baba Prabhakar	\N	\N	actor	tt0176220
nm2320044	Anna Balzer	\N	\N	costume_department	tt0027944,tt0027795,tt0136435,tt0029525
nm2320046	Linda Fredriksson	\N	\N		\N
nm2320047	Craig Kerrigan	\N	\N	actor	tt0115258,tt0824774
nm2320049	Ian Graham	\N	\N		tt0824761
nm2320050	Luciana Penna	\N	\N	director,writer,camera_department	tt0827515,tt1155048,tt4208792,tt0840298
nm2320051	Leesa Csolak	\N	\N	writer,casting_department,casting_director	tt3017410,tt0818493
nm2320052	Mary Holloway	\N	\N	actress	tt0486617
nm2320053	Lea Novera	\N	\N		tt0826029,tt10928642
nm2320054	Renz Valerio	\N	\N	actor	tt1077359,tt1496702,tt0874438,tt2063008
nm2320055	Camaleonti	\N	\N	soundtrack,composer	tt0064069,tt0067896,tt5294550,tt1467273
nm2320056	Karin Elling	\N	\N	actress	tt0424586
nm2320057	B. Bakuradze	\N	\N	actor	tt0826617
nm2320058	Frank Siggelkow	\N	\N	camera_department	tt1620444,tt0476019,tt1572774,tt0806901
nm2320060	Gil Couturiot	\N	\N	animation_department	tt0825227
nm2320061	Nat Brouke	\N	\N	camera_department	tt0824666
nm2320062	Coco Chalfont	\N	\N	actress	tt0826768,tt1216851,tt3337732
nm2320063	Adam Baker-Siroty	\N	\N	actor	tt0824381
nm2320064	Louis Tyford	\N	\N	actor	tt0040610
nm2320065	Sylvia Hunstman	\N	\N	actress	tt0815098
nm2320066	Vincent Davis	\N	\N	actor	tt0488887
nm2320067	Joel Rivas	\N	\N	actor	tt0824312
nm2320068	Brad Leatham	\N	\N	camera_department,casting_department,sound_department	tt8059928,tt0825225,tt0492890,tt2170369
nm2320069	Paul Sigelman	\N	\N		\N
nm2320070	Frederick Gillham	\N	\N	actor	tt0090404
nm2320072	M. Mtvarelishvili	\N	\N	actor	tt0826626
nm2320073	Earl Shilton	\N	\N	composer	tt0824357
nm2320074	Jeff Benjamin	\N	\N	visual_effects	tt0948470,tt0409459,tt1872181,tt1133985
nm2320075	Dan Sluyzer	\N	\N		\N
nm2320076	Zhong Bian Ba Ci Ren	\N	\N	actor	tt0293660
nm2320077	Takuma Hayashi	\N	\N	assistant_director,production_manager,producer	tt1693989,tt0399102,tt1602094,tt1382642
nm2320078	Alex Gurevich	\N	\N	visual_effects	tt2231461,tt3450958,tt2103281,tt0437086
nm2320079	Ryan Schleef	\N	\N	miscellaneous	tt0262451,tt0824711
nm2320080	Juan Carlos Rodríguez	\N	\N	cinematographer	tt0469713
nm2320081	Natalia Maggiore	\N	\N	costume_department	tt1212163
nm2320082	Jakub Kijowski	1979	\N	camera_department,cinematographer,actor	tt2235723,tt2776106,tt7051048,tt11052678
nm2320083	Willy Rahau	\N	\N	production_manager	tt0087188
nm2320084	Julio Vincent Gambuto	\N	\N	writer,producer,director	tt8589210,tt4779666,tt5361346,tt4577974
nm2320085	Patricia Grayland	\N	\N	actress	tt0826533
nm2320086	Jim Massari	1954	\N	actor	tt0770650,tt0932672,tt0969336,tt0893367
nm2320087	Katja Vitikainen	\N	\N	costume_department	tt0453365
nm2320088	David Plew-Chisholm	\N	\N	sound_department	tt0805617
nm2320089	Amelia Roman	1931	2001	actress	tt11908380,tt1165095,tt11967182,tt10988854
nm2320091	Tamryn Speirs	\N	\N	actress,casting_director	tt0483229,tt4554186,tt12760724,tt11695818
nm2320092	Raj Mukherjee	\N	\N	director,writer	tt5291044,tt6984452,tt1399039,tt7127996
nm2320093	John Estes	\N	\N	art_department,art_director	tt21253442,tt1139628,tt4109630,tt0455566
nm2320094	Josh Kelly	\N	\N	actor,editor,director	tt1441135,tt7708146,tt1055369,tt1399103
nm2320095	Gustavo Galeano	\N	\N	actor	tt0823486,tt20918522
nm2320096	Patricia Robin	\N	\N	art_department	tt0329388,tt0344854,tt0416496,tt0936501
nm2320098	Paul Fratamico	\N	\N	actor	tt0825230
nm2320099	Victor Hugo Gutierrez Giraldo	\N	\N	producer,miscellaneous,writer	tt1178122,tt2073546,tt0918543,tt0827190
nm2320100	Jaren Combes	\N	\N	actor	tt0827711
nm2320102	Matthew White	\N	\N	producer	tt0267554,tt1390988
nm2320103	Ágnes Kövesházy	\N	\N	actress	tt0242167
nm2320104	Kim Aspden	\N	\N	costume_department,costume_designer	tt0430239,tt0850253,tt0846114,tt0427224
nm2320105	Melay Vowel	\N	\N	actress	tt0279688
nm2320106	Gakuto Adehara	\N	\N	animation_department	tt0500092
nm2320107	Pablo Penedo	\N	\N	actor,soundtrack	tt0948186,tt1272013,tt0297174,tt1861334
nm2320108	Grant Bertram	\N	\N	cinematographer,producer	tt0884731
nm2320109	Josef Kahlenberg	1886	1962	actor	tt0049422
nm2320111	Eberhard Schwarz	\N	\N	sound_department	tt0398146,tt0826023,tt0867462
nm2320112	Harro Zegers	\N	\N	director,producer	tt0823675
nm2320113	Gopinath Panthalam	\N	\N	producer	tt0215028,tt0155929
nm2320114	Elisa Faulhaber	\N	\N	costume_designer,costume_department,art_department	tt15386618,tt7737848,tt8583378,tt22091698
nm2320115	Ann Thomas	\N	\N	actress,miscellaneous	tt0118746
nm2320116	Steven Wimhurst	\N	\N	actor	tt0826533
nm2320117	Eric Jondahl	\N	\N	actor,producer	tt0825672
nm2320118	Teruyuki Muramatsu	\N	\N	actor	tt0810426
nm2320119	Rolf Somann	\N	\N		tt0826248
nm2320120	Darcheville Clément	\N	\N	camera_department	tt0827783
nm2320121	Paula Hamilton	\N	\N	make_up_department	tt0816240
nm2320122	Máximo Martín Ortiz	\N	\N	director	tt0826036,tt0826065,tt0826100,tt0826195
nm2320123	Nicoletta Fusè	\N	\N	miscellaneous	tt0775090,tt1242516
nm2320124	Adam Greenberg	\N	\N	editorial_department,editor,producer	tt1502417,tt10266248,tt17491842,tt4955614
nm2320125	Krzysztof Plonczyk	\N	\N	actor	tt0426272
nm2320127	Igor Mikhnev	\N	\N	miscellaneous	tt0824323
nm2320128	Jim O'Neill	1921	1988	actor	tt0047739,tt0051319,tt0050069,tt0047708
nm2320129	J. Joaquín Sarabia	\N	\N	camera_department	tt0826657
nm2320130	Viv Jim	\N	\N	visual_effects	tt2250912,tt2304933,tt3501632,tt1431045
nm2320131	Sarah E. Hughes	\N	\N	miscellaneous	tt0811128,tt0759952
nm2320132	Alina Korta	\N	\N	writer	tt0173551,tt0078096,tt3098666
nm2320134	Nora Vartia	\N	\N	stunts	tt0453365
