nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm13780000	Celia Miranda	\N	\N	producer	\N
nm13780001	Angelica Denisse	\N	\N	set_decorator	\N
nm13780002	Matthew Hardison	\N	\N	actor	tt21079076,tt21159386
nm13780003	DdubbleS	\N	\N	production_manager	tt21098470
nm13780004	The Tower of Light	\N	\N	composer	tt21098470
nm13780005	Jesse Gallagher	\N	\N	composer	\N
nm13780006	Patches	\N	\N	composer	\N
nm13780007	Density and Time	\N	\N	composer	tt21098470
nm13780008	Azul Pagnotta Serrano	\N	\N	director,writer	\N
nm13780009	Juana Vázquez Guerrero	\N	\N	actress	\N
nm13780010	María Fernanda Barrios Azcué	\N	\N	writer,cinematographer,assistant_director	tt21276546,tt21098478
nm13780011	Estefanía Venegas Jaime	\N	\N	writer,cinematographer,editor	tt21098478,tt21276546
nm13780012	Montserrat Arenas Ramírez	\N	\N	writer,director,cinematographer	tt21276546,tt21098478
nm13780013	Kara Bavis	\N	\N		tt21098310
nm13780014	Manny Vega	\N	\N	actor,production_designer,production_manager	tt21079076,tt21159386
nm13780015	Sam Gaspin-Kemp	\N	\N		\N
nm13780016	Joel Rose	\N	\N		\N
nm13780017	Cohen Donaldson	\N	\N	actor	tt21098492
nm13780018	Joelle Margaret Eyres	\N	\N	actress	tt21098492
nm13780019	Roderick Brown	\N	\N	actor	\N
nm13780020	Aiden Griffiths	\N	\N	actor	tt21098492
nm13780021	Sebastian Robinson-Cooke	\N	\N	actor	tt21098492
nm13780022	Issac Lim	\N	\N	actor	tt21098492
nm13780023	Luka Patak	\N	\N	actor	tt21098492
nm13780024	Dominic Lomen	\N	\N	actor	tt21098492
nm13780025	Francesco Scaglione	\N	\N	actor	tt21098492
nm13780026	Morgan Davies	\N	\N	actor	tt21098492
nm13780027	Natasha Davidson	\N	\N	actress	tt21098492
nm13780028	Zac Gordon	\N	\N	actor,editorial_department	\N
nm13780029	Emma Slodecki	\N	\N	actress,make_up_department	tt21098492
nm13780030	Alex Barlow	\N	\N	actor	tt21098492
nm13780031	Tash Carrol	\N	\N	actress	tt21098492
nm13780032	Natassia Frost	\N	\N	actress	tt21098492
nm13780033	Tia Louise Pinnegar	\N	\N	actress	tt21098492
nm13780034	Jake Williamson	\N	\N	actor,production_manager	tt21098492
nm13780035	Death by Denim	\N	\N	composer	tt21098492
nm13780036	Kateyln Bickham	\N	\N	art_department,costume_department,costume_designer	\N
nm13780037	Jesse Walsh	\N	\N	camera_department	\N
nm13780038	Patrick Whisler	\N	\N	sound_department	tt21098492
nm13780039	Cinemachine	\N	\N		\N
