nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm11520000	Shuting Li	\N	\N	actress	tt12193994,tt17070646
nm11520001	Guodong Liang	\N	\N	actor	tt12193994
nm11520002	Meng Yan	\N	\N	actor	tt12193994
nm11520003	Jingyi Fan	\N	\N	actress	tt16303548,tt12193994
nm11520004	Feifei Chen	\N	\N	writer	tt12193994
nm11520005	Tingting Sun	\N	\N	writer	tt20724996,tt12193994
nm11520006	Rong Nian	\N	\N	writer	tt12193994
nm11520007	Dinesh Yadav	\N	\N		\N
nm11520008	John Shirley	\N	\N	producer	tt22055896,tt12193996
nm11520010	Kevin Healey	\N	\N	producer	tt12194000
nm11520011	Rodney Ferrell	\N	\N	producer	tt12194000
nm11520012	Yue Ma	\N	\N	actress	tt13788320,tt12194004,tt13303504,tt13827936
nm11520013	Kid Young	\N	\N	actor	tt17066534,tt12194004,tt12211188
nm11520014	Ke Ding	\N	\N	actress	tt12194004
nm11520015	Jianzhang Cong	\N	\N	actor	tt12194004
nm11520016	Dilara Aylin Ziem	\N	\N	actress	tt12194006,tt22180548
nm11520017	Victor Kadam	\N	\N	actor	tt12811470,tt12194006,tt15227846,tt11701822
nm11520018	Sheng Zhang	\N	\N	director,writer	tt12194008
nm11520019	Xiaoxian Fu	\N	\N	actress	tt13582754,tt12746878,tt12194008
nm11520020	Xingjian Wu	\N	\N	actor	tt12193174,tt12194008
nm11520021	Jiaming Ma	\N	\N	actor	\N
nm11520022	Xuan Fang	\N	\N	actor	tt12194008
nm11520023	Xuanxian Rong	\N	\N	actor	tt12194008
nm11520024	Yaozhong Rong	\N	\N	actor	tt11237916,tt12194008
nm11520025	Jiameng Fang	\N	\N	writer	tt12194008
nm11520026	Xiaoqian Fu	\N	\N	writer	tt12194008
nm11520027	Amy Lloyd	\N	\N	writer	tt12194012
nm11520028	Jinfeng Li	\N	\N	actor	\N
nm11520029	Shenghan Qi	\N	\N	actor	tt12194014
nm11520030	Guanhua Zhai	\N	\N	actress	tt13364846,tt12194014
nm11520032	Tianqi Yang	\N	\N	actor	\N
nm11520033	Bohan Zhang	\N	\N	actor	tt12194014
nm11520034	Ke Zhang	\N	\N	actor	tt12194014
nm11520035	Jianlei Shi	\N	\N	writer	tt12194014
nm11520036	Pingqing Chen	\N	\N	actor,writer	tt17909448,tt12194014
nm11520037	Tyler Ernster	\N	\N	actor	tt11428638
nm11520038	Josephina Sieswera	\N	\N	actress	tt11428638
nm11520039	Nazareno Hurtado	\N	\N	actor	tt11428638
nm11520040	Pieter Sneijder	\N	\N	actor	tt11428638
nm11520041	Daan Mundt	\N	\N	art_department	tt11428638
nm11520042	Brian Duivis	\N	\N	art_department	\N
nm11520043	Kimberly Gabriella	\N	\N	art_department	tt11428638
nm11520044	Zora Onink	\N	\N	art_department	tt11428638
nm11520046	Zhizhong Luo	\N	\N	director	\N
nm11520047	Alan Luo	\N	\N	actor	tt12194018,tt11512232
nm11520048	Haishan Li	\N	\N		\N
nm11520049	Milla An	\N	\N	actress	tt12194018
nm11520050	Martin Wong	\N	\N	actor	tt12194018,tt13154928
nm11520051	Guangguang Yang	\N	\N	writer	tt12194018
nm11520052	Celia de Wolff	\N	\N	director	tt12269006,tt12194020
nm11520053	Alice Hoskyns	\N	\N	actor	tt0096555,tt12194020
nm11520054	Anouk Spaan	\N	\N	miscellaneous	\N
nm11520055	Gail Semer	\N	\N		\N
nm11520056	Carl Palmer	\N	\N		\N
nm11520057	Enock Katongole	\N	\N	camera_department	tt11822384
nm11520058	Yasin Sonko	\N	\N	miscellaneous,camera_department	tt11822384,tt21108596,tt14915900
nm11520059	Gad Ahimbisibwe	\N	\N	camera_department	tt11822384
nm11520060	Adinjay Pormasu	\N	\N	writer	tt11822384
nm11520061	Simon Handley	\N	\N	camera_department	\N
nm11520062	Adrian Taylor	\N	\N	miscellaneous	\N
nm11520063	Brian Taylor	\N	\N	miscellaneous	\N
nm11520064	John Carter	\N	\N	miscellaneous	\N
nm11520065	Trevor Ermel	\N	\N	miscellaneous	\N
nm11520067	Christopher Hearn	\N	\N		\N
nm11520068	Johnny Van Den Hurk	\N	\N	actor	tt11953576,tt12451548
nm11520069	Jimmy Aitken	\N	\N	transportation_department,miscellaneous	tt10370042,tt12311866
nm11520070	Yvette Merker	\N	\N	camera_department,producer	tt12233752,tt12194114
nm11520071	Celia Ruiz García	\N	\N	actress	\N
nm11520072	Laura Marquez Gambero	\N	\N	actress	\N
nm11520073	Rocío Alarcón Gomez	\N	\N	actress	\N
nm11520074	Jesus Carpena Gómez	\N	\N	actor	\N
nm11520075	Álvaro Martín Molpeceres	\N	\N	actor	\N
nm11520076	Cástulo Rodriguez González	\N	\N	actor,writer	\N
nm11520077	Flor Gromova	\N	\N	actress	\N
nm11520078	Rubén Vicaria	\N	\N	actor,miscellaneous	tt12623248,tt12176930,tt15236364
nm11520079	Nic Malaka	\N	\N	editor	\N
nm11520080	Cisma	\N	\N	director	\N
nm11520081	Carlota Côrte Real	\N	\N	make_up_department	tt1832121
