nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm11540000	Guille Quintanilla	\N	\N	actor,writer,sound_department	tt12234168,tt12243836
nm11540002	Gelsey Latonio	\N	\N	writer	tt12235020
nm11540003	Ramesh Kumar P	\N	\N		\N
nm11540004	Vijay	\N	\N	director	\N
nm11540005	Ashish Soni	\N	\N	actor	\N
nm11540006	Camboy Croc	\N	\N	actor	\N
nm11540007	Sagar Kumar	\N	\N	actor	tt12235304,tt12236054
nm11540008	Mona	\N	\N	sound_department	\N
nm11540009	Vikash	\N	\N	actor	\N
nm11540010	Bento Domingues	\N	\N		tt1594418,tt2432564,tt13446288,tt15249694
nm11540011	Carlos Azevedo	\N	\N		tt4275216,tt12235572
nm11540012	Abdool Karim Vakil	\N	\N		tt14138668,tt4275216
nm11540014	Alexey Gopsha	\N	\N	cinematographer	tt14032992,tt12235308,tt19893350
nm11540015	Elijah	\N	\N		\N
nm11540016	Tuana Brayford	\N	\N	actress	tt12211750
nm11540017	Narciso Miranda	\N	\N		tt0478940,tt15842984,tt11713398,tt13268968
nm11540018	Barbosa de Melo	\N	\N		tt13268968,tt4275216
nm11540020	Natalya Orlyanskaya	\N	\N	writer	tt10097654
nm11540021	Amy Pleasants Turner	\N	\N	actress	tt12234276
nm11540022	Tessa Turner	\N	\N	actress	tt12234276
nm11540023	Jared Wales	\N	\N	actor	tt12234276
nm11540024	Brianna Witherspoon	\N	\N	actress	tt12234276
nm11540025	Celiidh Woosley	\N	\N		\N
nm11540026	Morgan Schultz	\N	\N	editor	tt12234276
nm11540027	Diogo Vaz Guedes	\N	\N		\N
nm11540028	Sandra Planojevic Hasci-Jare	\N	\N	producer,miscellaneous	\N
nm11540029	Vojin Stanickov	\N	\N	cinematographer,editor,miscellaneous	\N
nm11540030	Vanja Vikalo	\N	\N	animation_department,director,writer	\N
nm11540031	Nikola Petrovic	\N	\N	animation_department	\N
nm11540032	Marko Ignjatovic	\N	\N	sound_department,music_department,miscellaneous	tt11673840
nm11540033	Bernard	\N	\N		\N
nm11540035	Ajith Jairaj	\N	\N	actor	tt6836602
nm11540036	Ajay Shivraj	\N	\N	actor	tt6836602
nm11540037	Hassan Azimi	\N	\N		tt12235374
nm11540038	Andreas Haase	\N	\N	camera_department	tt12239118,tt12235378
