nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm9850000	Lola Fuego	\N	\N	make_up_department	\N
nm9850001	Julio Cesar Pinto Brandão	\N	\N	art_department	\N
nm9850002	Luiz Antonio Pereira da Silva	\N	\N	art_department	\N
nm9850003	Paulo Lisboa Pereira	\N	\N	art_department	\N
nm9850004	Ronaldo Ferreira Lopes	\N	\N	art_department	\N
nm9850005	Stellio Rosa de Almeida	\N	\N	art_department	\N
nm9850006	Rafael Guendes de Almeida	\N	\N	art_department	\N
nm9850007	Celsius Leonardo	\N	\N	art_department	\N
nm9850008	Ipojucam de Jesus	\N	\N	art_department	\N
nm9850009	Gisselle Lannes	\N	\N	art_department	\N
nm9850010	Camila Leite	\N	\N	art_department	tt7216712
nm9850011	Silvio Trioani	\N	\N	art_department	\N
nm9850012	Diego Rangel	\N	\N	art_department	tt7216712
nm9850013	Marcos Tadeu	\N	\N	art_department	tt13139346,tt7216712
nm9850014	Delio Xavier	\N	\N	art_department	\N
nm9850015	Rafaela Seabra	\N	\N	art_department	\N
nm9850016	Angelo Nagga	\N	\N	costume_department	tt0214245
nm9850017	Roberto Appodia	\N	\N	costume_designer,production_designer	tt0214245
nm9850018	Gabriela Zuccherini	\N	\N	make_up_department	tt0214245
nm9850019	Dante Fava	\N	\N	producer	tt0214245
nm9850020	Jose Ibañez	\N	\N		tt8437838
nm9850021	Sandra Brauns	\N	\N	actress	tt0131157
nm9850022	Mathias Pelger	\N	\N	actor	tt0131157
nm9850023	Mario Rofner	\N	\N	actor	tt0131157,tt0143075
nm9850024	Michelangelo Cioffo	\N	\N	actor	tt7425398
nm9850025	Ivan Silvestri	\N	\N	actor	tt7425398
nm9850026	Michela Molinari	\N	\N	actress	tt7425398
nm9850027	Maurizio Martino	\N	\N	actor	tt7425398
nm9850028	Giuseppe Parnoffi	\N	\N	actor	tt7425398
nm9850029	Ross Flack	\N	\N	director,actor,editor	tt9447544,tt8434978
nm9850030	Chrissie Dawson	\N	\N	sound_department,writer,editor	tt8586732,tt8666030,tt6673612,tt10772356
nm9850031	Nicholas Chrysan	\N	\N	actor	tt1302006
nm9850032	Mario Beck	\N	\N		\N
nm9850033	Bryan	\N	\N		\N
nm9850034	TrueDiltom	\N	\N		tt8391300
nm9850035	Soma Kanthan	\N	\N	director	tt8385948
nm9850036	Jaime Romagosa	\N	\N		tt3854456
nm9850038	Sylvia Stephens	\N	\N	production_manager	tt4415344
nm9850039	John Morgan	\N	\N	production_manager	tt4415344
nm9850040	Maite Hapig	\N	\N	actress	tt0131157,tt5896868
nm9850041	Oliver Vaupel	\N	\N	sound_department	tt7999680
nm9850043	Miroslav Hrbek	\N	\N		\N
nm9850044	Rosalie Schlagheck	\N	\N	actress	tt11042214,tt9767164,tt0305095,tt0131157
nm9850045	Toby Idol	\N	\N	actor	tt7627576
nm9850046	Christopher Mulai	\N	\N		\N
nm9850047	Arjun Rathinasamy	\N	\N		\N
nm9850048	Burak Uzuncimen	\N	\N	actor	tt0131157
nm9850049	Daphno Miller	\N	\N	actress	\N
nm9850050	Brendan Comyn	\N	\N	sound_department	tt4415344
nm9850052	Brian Mills	\N	\N	cinematographer	tt8437940
nm9850053	Jean Tarrou	\N	\N	editor	tt4625198
nm9850054	Syrian Girl	\N	\N		tt7315916
nm9850055	Matthew Aaron	\N	\N	actor	tt6524930
nm9850056	Lisa Holtz	\N	\N	actress,writer,producer	\N
nm9850057	Isabell Lukait	\N	\N	editor,editorial_department	tt1740715,tt16409266
nm9850058	Julia Küster	\N	\N	actress	tt0131157
nm9850059	Silje Talgø Grønset	\N	\N	actress	tt9198176,tt0131157
nm9850060	Andrew Julian Nicol Sutherland	\N	\N	visual_effects,miscellaneous	tt11423182,tt4415344
nm9850061	Anar	\N	\N		\N
nm9850062	Hiroyuki Ito	\N	\N	animation_department,art_department,art_director	tt4717402,tt3615204,tt3011126,tt1666278
nm9850063	Paul Methven	\N	\N		tt0479832
nm9850064	Andrew Gibson	\N	\N		\N
nm9850065	David Keane	\N	\N		tt3644198,tt0479832
nm9850066	Mike Hesp	\N	\N		tt0479832
nm9850067	Richard Shillington	\N	\N	miscellaneous	tt0479832
nm9850068	Julia Cook	\N	\N		tt6613936
nm9850069	John Santos	\N	\N	actor,miscellaneous	tt0855823,tt0938781
nm9850070	Luke Wiener	\N	\N	make_up_department	tt8386758
nm9850075	Ellen Horst	\N	\N	actor	tt8072648
nm9850076	Tom Owen	\N	\N	actor	tt8072648
nm9850077	John Profeta	\N	\N	actor	tt8072648
nm9850078	Dennis Hagen	\N	\N	actor	tt8072648
nm9850079	Kaci Hamilton	\N	\N	actress,director,editor	tt12297838,tt14604142,tt14458482
nm9850080	Amelia Peña Griswold	\N	\N	actress	tt8072648
nm9850081	Ben Wheatley	\N	\N	camera_department	tt7286492
nm9850082	Jordan Canciani	\N	\N	make_up_department	tt7286492
nm9850083	Liz Murphy	\N	\N		\N
nm9850084	Mark Bennet	\N	\N		\N
nm9850085	Sandy Peacock	\N	\N		\N
nm9850086	Jennifer Huby	\N	\N	miscellaneous	tt7286492
nm9850087	Tash Tan	\N	\N	miscellaneous	tt7286492
nm9850088	Ben Irwin	\N	\N	miscellaneous	tt7286492
nm9850089	Luke Campbell Smith	\N	\N	miscellaneous	tt7286492
nm9850090	Jacob Nakhla	\N	\N	miscellaneous	tt7286492
nm9850091	V. Zuyeva	\N	\N	actress	tt5292996
nm9850093	S. Voytenko	\N	\N	costume_designer	tt5292996
nm9850094	Yue Gu	\N	\N	director,writer	\N
nm9850095	Fanzhao Meng	\N	\N	cinematographer	tt8438158
nm9850096	Yining Yuan	\N	\N	cinematographer	tt8438158
nm9850098	Kevin Stafford	\N	\N	writer,producer,actor	tt5813226,tt8391300,tt10703762
nm9850099	Günter Gorgus	\N	\N	production_manager	tt0143075
nm9850100	Reinhold Fuhr	\N	\N	production_manager	tt0143075,tt1385819
nm9850101	Josef Fachinger	\N	\N	sound_department	tt0143075,tt0131169,tt0270963
nm9850102	Jean Kesler	\N	\N		\N
nm9850103	Jacques Gandelin	\N	\N		\N
nm9850104	Marius E. Savarit	\N	\N		\N
