nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm1110000	Dino Maglaras	\N	\N	editorial_department,miscellaneous	tt0299368,tt0285335,tt1771224,tt0239195
nm1110002	Robert Mahuta	\N	\N	producer	tt0300179
nm1110003	Sven Harald Maier	\N	\N	miscellaneous	tt0112920
nm1110004	Hepi Maihi	\N	\N	assistant_director	tt0300179
nm1110005	Carl Mainville	\N	\N	actor	tt0237994
nm1110006	Gocha Maisuradze	\N	\N	production_designer	tt0257975,tt0116301,tt0488524,tt0312394
nm1110007	Tsitsino Makharadze	\N	\N	actress	tt0286880
nm1110008	Vladimir Makhkamov	\N	\N	actor	tt0306212
nm1110009	Farkhad Makhmudov	\N	\N	actor	tt9346816,tt0309922,tt21637810,tt0241230
nm1110010	Kosdir Maksumov	\N	\N	actor	tt0306208
nm1110011	B. Malak	\N	\N		tt0172524
nm1110012	Chris Malazdrewicz	\N	\N	production_manager,director,editorial_department	tt0373051,tt0429573,tt0390627,tt0310457
nm1110013	Guy-François Malbranche	\N	\N	actor	tt0306009
nm1110015	Néstor Maldonado	\N	\N	actor	tt0083841,tt9848432,tt10735234,tt1447538
nm1110016	Carl Malenchini	1942	\N	actor	tt0237152,tt0246421
nm1110017	Seda Maliane	\N	\N	actress	tt0158774,tt0306154
nm1110018	Stan Malinowski	\N	\N	camera_department	tt0080491
nm1110020	Eduardo Mallea	1903	1982	writer	tt4840852,tt0305618
nm1110022	Akihiko Mamashita	\N	\N	animation_department	tt1910272,tt0361140,tt0421939,tt0106364
nm1110023	Gabe Manarino	\N	\N	actor	tt0091141
nm1110024	Stefano Mancini	\N	\N	cinematographer,camera_department,producer	tt13915640,tt1561472,tt4077742,tt4568018
nm1110025	Rebecca Mangieri	\N	\N	casting_director,casting_department	tt0277296,tt0283111,tt0424993,tt0455760
nm1110026	Lia Manikas	\N	\N	costume_designer	tt0228433
nm1110027	Del Manley	1889	1960	actor	tt0006971
nm1110028	Geert Mannaerts	\N	\N	producer,miscellaneous,production_designer	tt0149476,tt0420704,tt1560363,tt0231869
nm1110029	Andreas Manneck	\N	\N	camera_department,cinematographer,assistant_director	tt5650550,tt9315096,tt6195444,tt0479846
nm1110031	Karin Mannerstål	1963	\N		tt8919114,tt7848950,tt0305473
nm1110032	Katerina Manolessou	\N	\N	animation_department	tt0134067,tt0119170,tt0119471,tt0117705
nm1110034	Latrell Manuel	\N	\N	casting_department,casting_director	tt1198101,tt0291180,tt0447194,tt0420468
nm1110035	Eugenia Manzoni Tretti	\N	\N	composer	tt0195168
nm1110036	Dustin Mapel	\N	\N	actor	tt0289737,tt0294256
nm1110037	Pia Marais	1971	\N	script_department,director,writer	tt2296835,tt1468721,tt0315236
nm1110038	Stacey Marbrey	\N	\N	producer,miscellaneous,director	tt14220960,tt11949734,tt11951242,tt15392832
nm1110039	Paolo Marchetti	\N	\N	actor	tt0098391
nm1110040	Nicholas Marchie	\N	\N	actor	tt0306236
nm1110041	Marc Marcucci	\N	\N	producer,casting_director,miscellaneous	tt0164192,tt5569554
nm1110042	Rowena Marella-Daw	\N	\N	animation_department,miscellaneous	tt0804539,tt0119170,tt0119471,tt0117705
nm1110043	Bobby Mariano	\N	\N	actor	tt0305844,tt0056753,tt0053534,tt0046637
nm1110044	Federico Marincola	\N	\N	actor	tt0098391
