nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0040000	Odile Astie	1941	1980	stunts,actress	tt0272989,tt0064674,tt0228713,tt0074913
nm0040001	Astier	\N	\N	actor	tt0258569
nm0040003	Frédéric Astier	\N	\N	director,producer	tt0168400,tt0079797
nm0040004	Isabelle Astier	\N	\N	actress	tt0385868,tt0112971
nm0040005	Lionnel Astier	\N	\N	actor,writer	tt0406709,tt4964074,tt0441059,tt1480072
nm0040006	Marie-Hélène Astier	\N	\N	actress	tt0051169
nm0040007	M. Astifier	\N	\N	camera_department	tt0164904
nm0040008	Juan José Astigi	\N	\N	actor	tt0059228,tt0058895
nm0040009	Dan Astileanu	\N	\N	actor	tt0446815,tt2333804,tt0411805,tt0367188
nm0040010	Adam Astill	\N	\N	actor	tt5294550,tt0969007,tt3815412,tt4573682
nm0040011	Christian Astillero	\N	\N	producer,director	tt0351997,tt0286319,tt0132641,tt10221530
nm0040012	Ali Astin	1996	\N	actress,soundtrack	tt12381750,tt0167260,tt3349578,tt7203552
nm0040013	Christine Astin	1967	\N	producer	tt2170668,tt0110239
nm0040014	John Astin	1930	\N	actor,director,soundtrack	tt0067072,tt0089670,tt0116365,tt0095989
nm0040015	Mackenzie Astin	1973	\N	actor	tt0110157,tt1837576,tt4254242,tt0078610
nm0040016	José Astiárraga	\N	\N	production_manager,miscellaneous	tt0083234,tt0085496
nm0040017	Alain Astié	\N	\N	actor	tt0135834,tt0166909
nm0040018	Jeff Astle	1942	2002		tt0108769,tt0239185,tt0444944,tt5119494
nm0040019	Joan Astle	\N	\N	costume_department	tt0118127
nm0040020	Martin Astle	\N	\N	music_department,sound_department	tt0119494,tt0189998,tt0180301,tt0117364
nm0040021	Robert Astle	\N	\N	actor	tt0087485
nm0040022	Tom J. Astle	1960	\N	writer,producer,miscellaneous	tt0088473,tt0425061,tt0427229,tt0848537
nm0040023	Glenn Astles	\N	\N	actor	tt0118764,tt0115303,tt0299868
nm0040024	Greg Astles	1975	\N	visual_effects	tt0414993,tt0409459,tt5246700,tt10872600
nm0040025	Martin Astles	\N	\N	make_up_department,special_effects,actor	tt0409459,tt0296572,tt0472043,tt1583421
nm0040026	Gordon Astley	1948	\N		tt0368477,tt0199230,tt2302373,tt0071061
nm0040027	Jim Astley	\N	\N	sound_department	tt13523986,tt14670500,tt0254024,tt9156234
nm0040028	Jon Astley	\N	\N	sound_department,soundtrack,composer	tt0095409,tt1732504,tt0079400
nm0040029	Neville Astley	\N	\N	writer,director,animation_department	tt0244898,tt1436544,tt0206359,tt0426769
nm0040030	Pat Astley	1950	\N	actress	tt0078092,tt0312637,tt0313414,tt0075868
nm0040031	Rob Astley	\N	\N	art_director	tt0111030
nm0040032	Robert Astley	\N	\N	art_department,production_designer	tt0095709,tt0099695,tt1846783,tt0088591
nm0040033	Sarah Astley	\N	\N	make_up_department	tt0485301,tt0286499,tt1475582,tt0274558
nm0040034	Sue Astley	\N	\N	actress	tt0112111,tt0160277,tt0075228,tt0247119
nm0040035	Susan Astley	\N	\N	actress,producer	tt18450678,tt0099864,tt0402910,tt0349825
nm0040036	Virginia Astley	1959	\N	soundtrack	tt0357444,tt0415978,tt0813875,tt0251578
nm0040037	George Astley	\N	\N	actor	tt0028803
nm0040038	Barry Atsma	1972	\N	actor,director	tt1606789,tt1365474,tt2513536,tt1959563
nm0040039	Emma Astner	\N	\N		tt0096923
nm0040040	Torbjörn Astner	\N	\N	director	tt0092065
nm0040041	Paco Astol	1904	1962	actor	tt0034479,tt0035184,tt0223083,tt0037624
nm0040042	Socorro Astol	1885	1948	actress	tt0154121,tt0007888,tt0007627,tt0229629
nm0040043	Carla Astolfi	1931	2017	actress	tt2258375,tt0076844,tt0074287,tt0170082
nm0040044	Gianni Astolfi	\N	\N	writer	tt0056507,tt0055874
nm0040045	Lolita Astolfi	\N	\N	actress	tt0027666
nm0040046	Reglita Astolfi	\N	\N	actress	tt0016161,tt0017256
nm0040047	Jeff Astolfo	\N	\N	animation_department,director,assistant_director	tt0439349,tt11251558,tt0181739,tt0852863
nm0040048	Ivo Astolphi	\N	\N	actor	tt0026063,tt0031076,tt0026323,tt0027278
nm0040049	Herbert Aston Jr.	\N	\N	writer	tt0020716
nm0040050	Alma Aston	1911	2001	actress	tt0028449
nm0040051	Anne Aston	1948	\N	actress	tt0376396,tt0067917,tt0297545,tt0066672
nm0040052	Beatrice Aston	\N	\N	actress	tt0086689,tt0159857,tt0129685,tt0094481
nm0040053	Bill Aston	\N	\N	camera_department	tt0246231,tt0115033,tt1937302,tt2111334
nm0040054	Candy Aston	\N	\N	actress	tt0103586,tt0105512,tt0090481
nm0040055	Charles Aston	\N	\N	writer	tt0192398
nm0040056	Dave Aston	\N	\N	actor	tt0092352
nm0040057	Dave Aston	\N	\N	sound_department	tt0337792,tt0122579,tt0111988,tt7052270
nm0040058	David Aston	\N	\N	actor	tt0167260,tt1436278,tt0133093,tt0834001
nm0040059	Doug Aston	\N	\N	actor	tt0106154,tt0095721,tt0082464,tt0109333
nm0040060	Emily Aston	1982	\N	actress	tt0810722,tt0419677,tt0807980,tt0366777
nm0040061	Gemma Aston	\N	\N	actress	tt0314331,tt0167082,tt0117043,tt0206926
nm0040062	George Aston	\N	\N	writer,producer	tt0264398
nm0040063	Graham Aston	\N	\N	art_department,art_director	tt0190865,tt0162222,tt0443649,tt0499549
nm0040064	Jeanelle Aston	\N	\N	art_department,production_designer	tt0096446,tt0089869,tt0084887,tt0195822
nm0040065	John Aston	\N	\N	actor	tt0279977,tt0426372,tt0165593,tt0089038
