nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm4340004	Olavi Tapio	\N	\N	writer	tt1848966
nm4340005	Luke Ledwell	\N	\N	actor	tt1849139
nm4340006	Kelly Johnson	\N	\N	miscellaneous	tt1849178
nm4340007	M. Rasjid Manggis	\N	\N	actor	tt1848963
nm4340008	Jean Baiardi	\N	\N	actress	tt16858808,tt1772317,tt1950295,tt2071577
nm4340009	Mila Means	\N	\N		tt1280627
nm4340014	Elijah Figures	\N	\N	actor	tt1849178
nm4340017	Bryan McDonald	\N	\N	actor,composer,writer	tt14215854,tt2243193,tt10140616,tt10144574
nm4340018	Ólafur Stefán Eggertsson	\N	\N	actor	tt4622750,tt1370331
nm4340019	Helin Melike Çal	\N	\N	actress	tt1848789,tt5606154,tt7843954,tt9280252
nm4340020	Sean	\N	\N		tt1672161
nm4340021	Patrick Mitchell	\N	\N	actor	tt1849135
nm4340022	Toby Dawson	\N	\N	art_director	tt1692500
nm4340023	Mara Calzi	\N	\N		tt1848949
nm4340024	Robi Botos	\N	\N	soundtrack,composer,music_department	tt8980602,tt9731682,tt1821658,tt1764183
nm4340025	Itjang Ali	\N	\N	actor	tt1848793
nm4340029	Andrea Previtali	\N	\N	actor	tt1848949,tt2302868
nm4340030	Brett Griffith	\N	\N	producer	tt5246482
nm4340031	Sandro Pani	\N	\N		tt1848949
nm4340032	Justin D. Wright	\N	\N	sound_department,composer,producer	tt5593790,tt3391594,tt6811908,tt6129858
nm4340033	Geseth Garcia	\N	\N	director,editor	tt1849074
nm4340035	Djaleha	\N	\N	actor	tt1848843
nm4340036	Marie Stessen	\N	\N		tt1849078
nm4340037	Donny Wright	\N	\N	actor	tt9480752,tt2623892,tt9480774,tt10644318
nm4340038	Njoo Cheong Seng	\N	\N	writer,director	tt1852182,tt6687954,tt2078596,tt1848968
nm4340040	Tim Fall	\N	\N		\N
nm4340042	John Perry	\N	\N	writer	tt1849192
nm4340044	Grady Benson	\N	\N	sound_department,writer	tt1848823,tt1979253
nm4340049	Brandon Coltin	\N	\N	sound_department	tt1848994
nm4340050	Irina Sidorovskaia	\N	\N	actress	tt1849192,tt0360666,tt4910232,tt5918136
nm4340051	Jaesook Park	\N	\N	actor,sound_department	tt1849122
nm4340053	Heather Collins	\N	\N	costume_department	tt1848788
nm4340054	Tony Bartele	\N	\N	actor,writer,sound_department	tt10845460,tt9698520,tt11212198,tt14037622
nm4340055	Stefan Rapp	\N	\N	producer	tt1849083
nm4340057	Sweetie	\N	\N	actress	tt1848876
nm4340062	Estevan Vigil	\N	\N	actor,miscellaneous	tt1849007,tt0455993
nm4340064	Ryan Wood	\N	\N	camera_department,cinematographer,director	tt10234724,tt11041132,tt8772262,tt4236770
nm4340065	Shih-Keng Chien	\N	\N	writer	tt0889212,tt12768840,tt10805432,tt1226282
nm4340066	Mark Ashby	\N	\N	miscellaneous	tt1684227,tt1703148,tt1741678,tt1717232
nm4340067	Sofi Kavatha	\N	\N		tt1848187
nm4340068	Leighton Walsh	\N	\N	soundtrack	tt1848614,tt8829830
nm4340070	Daniele Taglietti	\N	\N		tt1848949
nm4340071	Chris Sandas	\N	\N	director,camera_department,editor	tt1848888
nm4340072	Jamie Spoulding	\N	\N		\N
nm4340081	Stephen Jager	\N	\N	transportation_department,miscellaneous	tt1684227,tt1741678
nm4340082	Laurine Guido	\N	\N	producer,director,writer	tt4924948,tt2402274,tt14857140,tt12009036
