nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm8760001	Tetsuya Izawa	\N	\N	miscellaneous	tt0156220
nm8760002	Kazuhiko Moritani	\N	\N	miscellaneous	tt0156220
nm8760003	Daisuke Endô	\N	\N	miscellaneous	tt0156220
nm8760004	Mitsunori Yamazaki	\N	\N	miscellaneous	tt0156220
nm8760006	Takenari Kurosawa	\N	\N	miscellaneous	tt0156220
nm8760007	Daisaku Hanami	\N	\N	miscellaneous	tt0156220
nm8760008	Mikal Reid	\N	\N	composer	tt6402950
nm8760009	Pablo Ramos	\N	\N	actor	tt3568658
nm8760010	Eric Huggins	\N	\N	actor	tt3568658
nm8760012	David Suarez	\N	\N	actor	tt3568658
nm8760013	Eric Chavez	\N	\N	actor	tt3568658
nm8760014	Jesse Ramirez	\N	\N	actor	tt3568658
nm8760015	Meagan Cox	\N	\N	actress	tt1883536,tt3568658
nm8760017	Stephanie Pace	\N	\N	actress,writer,producer	tt9504924,tt6025512,tt3568658,tt10724272
nm8760020	Jeni Mechell	\N	\N	actress	tt3568658
nm8760022	Timothy Lord	\N	\N	actor	tt3568658
nm8760023	Veronica Maliden	\N	\N	actress	tt3568658
nm8760024	Bridgett Huffhines	\N	\N	actress	tt3568658
nm8760025	Jeannie Martin	\N	\N	actress	tt3568658
nm8760026	Hailey Graves	\N	\N	actress	tt3568658
nm8760027	Cody Flowers	\N	\N	actor	tt3568658
nm8760028	Moises Castillo	\N	\N	actor	tt3568658
nm8760029	Michael Macedo	\N	\N	actor	tt3568658
nm8760030	Wm. D. Billy Martin	\N	\N	actor	tt3568658,tt6487904
nm8760031	Corey Taylor	\N	\N	actor	tt3568658
nm8760032	Ethan Taylor	\N	\N	actor	tt3568658
nm8760033	Olga Taylor	\N	\N	actress	tt3568658
nm8760034	Tra Taylor	\N	\N	actor	tt3568658
nm8760035	Jesse Alvarez	\N	\N	actor	tt3568658
nm8760036	Donna York	\N	\N	actress	tt3568658
nm8760037	Jessica Bailey	\N	\N		tt3568658
nm8760038	Ashley Satli	\N	\N	actress	tt3568658
nm8760039	George Salinas	\N	\N	actor	tt3568658
nm8760040	Dolores Marreo	\N	\N	actress	tt3568658
nm8760041	Julie Fleming	\N	\N	actress	tt3568658
nm8760042	Chavelo Jimenez	\N	\N	actor	tt3568658
nm8760043	Steve McCollum	\N	\N	actor	tt3568658
nm8760044	Tom Soloman	\N	\N	actor	tt3568658
nm8760045	Melody Yarbro	\N	\N	actress	tt3568658
nm8760046	Neal Davis	\N	\N	actor	tt3568658
nm8760047	Shawn O'Bryant	\N	\N	actor	tt3568658
nm8760048	Chris Yarbro	\N	\N	actor	tt3568658
nm8760049	Darrel Ray	\N	\N	producer	tt8273134,tt3497600
nm8760050	Suki Jr.	\N	\N	actor	tt3568658
nm8760051	Kyle Khoury	\N	\N	actor	tt6289370
nm8760052	Naima Omega	\N	\N		\N
nm8760053	AJ Roe	\N	\N		\N
nm8760054	You Lv	\N	\N	actor	tt5562066
nm8760055	Vaiola Semi	\N	\N		tt4076864
nm8760056	Silivenusi Fatai	\N	\N		tt4076864
nm8760057	Simione Semi	\N	\N		tt4076864
nm8760058	Siale'ataongo Tu'ivakano	\N	\N		tt4076864
nm8760059	Mike Schmiedel	\N	\N		tt4076864
nm8760060	Christian Pfalz	\N	\N		tt4076864
nm8760061	Hartmut Kardaetz	\N	\N		tt4076864
nm8760062	Wolfgang Jassner	\N	\N		tt4076864
nm8760063	Wolfgang Harder	\N	\N		tt4076864
nm8760064	Lutz Kistenmacher	\N	\N		tt4076864
nm8760065	Gregory Carigiet	\N	\N		tt4076864
nm8760066	Christoph Schweiger	\N	\N		tt4076864
nm8760067	Elliot Ness Taufa	\N	\N		tt4076864
nm8760068	'Atela Semi	\N	\N		tt4076864
nm8760069	Nela Semi	\N	\N		tt4076864
nm8760070	'Uhaone Fine	\N	\N		tt4076864
nm8760071	Taniela Tufunga	\N	\N		tt4076864
nm8760072	Siotame Uhi	\N	\N		tt4076864
nm8760073	Pitcairn Fungavaka	\N	\N		tt4076864
nm8760074	Paseka Fangupo	\N	\N		tt4076864
nm8760075	'Epeli Pouono	\N	\N		tt4076864
nm8760076	Pakieli Havili	\N	\N		tt4076864
nm8760077	'Otukolo Havili	\N	\N		tt4076864
nm8760078	Viliami Tuputupu	\N	\N		tt4076864
nm8760079	Ioan Apostol	\N	\N		tt4076864
nm8760080	Olaf Martens	1963	\N		tt4076864
nm8760081	Falk Schultze-Motel	\N	\N		tt4076864
nm8760082	Caroline Dittmann	\N	\N		tt4076864
nm8760083	Stephanie Tennert	\N	\N		tt4076864
nm8760084	Princess Salote Mafile'o Pilolevu Tuita	1951	\N		tt4076864,tt8925316,tt9713672
nm8760085	Betania González	\N	\N	actress	tt4698584
nm8760086	Senin Selim	\N	\N	actor	tt4698584
nm8760087	Daniel de la Vega	\N	\N	actor	tt7131488,tt10025392,tt4698584,tt3328948
nm8760088	Allison Kalinoski	\N	\N	animation_department,actress	tt6283598
nm8760089	Anthony Solitario	\N	\N	animation_department,visual_effects	tt11529500,tt11600760,tt11468930,tt5618220
nm8760090	Lee Schmit	\N	\N	visual_effects,animation_department,editorial_department	tt9398566,tt8031422,tt1753584,tt6018296
nm8760091	Malkah Webb	\N	\N		tt6215794
nm8760094	Khulood Al Ali	\N	\N	editorial_department,actress	tt5471188
nm8760095	Lee Hyo-Je	\N	\N	actor	tt6273736,tt7298976
nm8760096	Jung Woo-Jin	\N	\N	actor	tt6273736,tt10919420
nm8760097	Alex Winters	\N	\N	director,cinematographer,producer	tt6819384,tt7065644,tt6530450,tt6649576
nm8760098	Nancy Ace	1994	\N	actress	tt19048926,tt10132968,tt10039038,tt18972404
nm8760099	David Bronson	\N	\N	producer	tt6502574
nm8760100	Simon Jeffery	\N	\N	editor	tt6502574
nm8760101	Mashael Al Shehi	\N	\N	actress	tt5471188
nm8760102	Khawla Al Mehrizi	\N	\N	actor	tt5471188
nm8760104	Maire Salomaa	\N	\N	writer	tt6502576
nm8760105	Anggika Bolsterli	1995	\N	actress	tt13039042,tt14937820,tt10640262,tt14938014
nm8760106	Ahmed Saleh Al Marzooqi	\N	\N	actor	tt5471188
nm8760107	Sanoop Thykoodam	\N	\N	writer,director,actor	tt10981070,tt10608668,tt6502580,tt20754054
nm8760108	Zas Hamza	\N	\N	camera_department	tt6253546,tt6502580
nm8760109	Sanju Vaikkom	\N	\N	production_manager	tt6502580,tt0355720
nm8760110	Milan Yoganathan	\N	\N	camera_department	tt6494740
nm8760111	Vanessa Cassar	\N	\N	casting_director	tt6494740
nm8760112	Chrismali Zubair	\N	\N	costume_department	tt6494740
nm8760113	Ashton D'Souza	\N	\N	camera_department,actor,editor	tt8628886,tt6494740
nm8760114	Janine Karkada	\N	\N	make_up_department	tt6494740
nm8760115	Himidi Mendis	\N	\N	make_up_department	tt6494740
nm8760116	Himasha J.	\N	\N	make_up_department	tt6494740
nm8760117	Julia Botter	\N	\N	production_manager	tt6494740,tt8628886
nm8760118	Bazil Khan	\N	\N	sound_department	tt6494740
nm8760119	Julian Ciach	\N	\N	sound_department	tt6494740
nm8760120	Hiraj Mendis	\N	\N	transportation_department	tt6494740
nm8760121	Shanil Silva	\N	\N	miscellaneous	tt6494740
nm8760122	Taylor Zeller	\N	\N	actress,miscellaneous	tt6494740,tt5690930,tt7975336
nm8760123	Aya Al Hajri	\N	\N	art_department	tt5471188
nm8760124	Alan Kerswell	\N	\N	art_department	tt5471188
nm8760125	Sajeda Ali Saleh	\N	\N	art_department	tt5471188
nm8760126	Hua Lo	\N	\N	actor	tt4522198,tt0187996,tt0291957,tt6502724
nm8760127	Anthony Cangelosi	\N	\N		\N
nm8760128	Rachel Campbell	\N	\N		\N
nm8760129	Peanut Luckydog	\N	\N	actor	\N
nm8760130	Gerard Way and The Hormones	\N	\N		tt1637574
nm8760131	Sabir Shaikh	\N	\N	actor	tt6841114,tt6502606
nm8760132	Nandini Shrivastava	\N	\N	actress	tt7218518,tt11974590,tt6502606
nm8760133	Ankita	\N	\N	actress	tt2402631,tt6502606
nm8760134	Usha Singh	\N	\N	actress	tt6502606
nm8760135	Amarjeet	\N	\N	writer	tt6502606
nm8760136	Tanmay Bharadwaj	\N	\N	producer	tt6502606
nm8760137	Saurabh Verma	\N	\N	editor	tt6502606
nm8760138	Heather Walker	\N	\N	art_department	tt5471188
nm8760139	Sally Walker	\N	\N	art_department	tt5471188
nm8760140	Lily Tran	\N	\N	art_department	tt5471188
nm8760141	Matt Wilson	\N	\N	art_department	tt5471188
nm8760142	Andrew Murray	\N	\N	art_department	tt5471188
nm8760143	Perin McLean	\N	\N	art_department,animation_department	tt10482560,tt5471188,tt18830366
nm8760144	Agnes Salek	\N	\N	art_department,writer	tt5471188,tt0965404,tt6927444
nm8760145	Rachel Peters	\N	\N	art_department,animation_department	tt6927444,tt1807859,tt5471188,tt6881158
nm8760147	Ramiro Souto	\N	\N		tt5671912
nm8760149	Chris Broach	\N	\N	soundtrack	tt6502648
nm8760150	Todd Bell	\N	\N	soundtrack	tt1343395,tt6502648
nm8760151	Braid	\N	\N	soundtrack	tt6502648
nm8760152	Jano Morales	\N	\N	composer	tt0287802
nm8760153	Damián Giménez	\N	\N		tt5671912
nm8760154	Wilfredo Palomino	\N	\N		tt5671912
nm8760155	Wooyong Song	\N	\N	cinematographer	tt6082608
nm8760159	Himanshu	\N	\N	director	tt6502712
nm8760160	Sagar Bhatia	\N	\N	composer,actor,writer	tt15036176,tt6692572,tt6502712
nm8760161	Drishti Chopra	\N	\N	actress	tt6502712
nm8760162	Vandana Sharma	\N	\N	producer,director	tt6502712,tt6777346
nm8760163	Christine Cheviot	\N	\N		\N
nm8760165	Takudzwa Matsatsa	\N	\N	actor	tt13484824,tt12637432,tt10579630,tt12853056
nm8760166	Druscha	\N	\N		\N
nm8760167	Hsin-Ni Cheng	\N	\N	make_up_department	tt7730928
nm8760170	Chao-Kun Hsu	\N	\N	actor	tt6502724
nm8760171	Goon Kam	\N	\N	actor	tt6502724
nm8760172	Kwong-Pak Wong	\N	\N	producer	tt6502724
