nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm11020000	Karsten Burkert	\N	\N		tt0926267
nm11020001	Marialuisa Diletta Bosso	\N	\N		tt2049116,tt11915798
nm11020002	Andreina Liotti	\N	\N		tt2049116,tt12443726
nm11020003	Giuseppe Papa	\N	\N		tt16393220,tt2049116
nm11020004	Ilaria Scarano	\N	\N		tt2049116
nm11020005	Sauglocknläutn	\N	\N		\N
nm11020006	Joséphine Pigasse	\N	\N		tt10638582
nm11020007	Emma Georgeon	\N	\N		tt21956512,tt10638582
nm11020008	Louise Jacob	\N	\N	costume_department,costume_designer	tt10638582,tt12428572,tt11338144
nm11020009	Louise Faillot	\N	\N		tt10638582,tt15141238
nm11020010	Nandesh Rotkar	\N	\N	music_department	tt6843812,tt5956100,tt4832640,tt2372222
nm11020011	Michael Lutz	\N	\N		\N
nm11020012	E.A. Vonhuebschman	\N	\N		\N
nm11020013	Sebastian Ring	\N	\N		\N
nm11020015	David Johnson	\N	\N	writer,miscellaneous,producer	tt3743822,tt2071645
nm11020016	Alberto Gubbiotti	\N	\N		\N
nm11020017	Alfons Zaunhuber	\N	\N		\N
nm11020018	Bürgermeista	\N	\N		\N
nm11020019	Christian Vetter	\N	\N	camera_department,visual_effects	tt13603998,tt3286728
nm11020020	Zulkarnain Saer	\N	\N		\N
nm11020021	Julia LeStage	\N	\N		tt8430234
nm11020022	Gert Bogner	\N	\N		\N
nm11020023	Steff Golding	\N	\N		\N
nm11020024	Sam Oates	\N	\N	writer	tt14140676,tt11028764
nm11020025	Alberto Korda	\N	\N		\N
nm11020026	Michael Burke	\N	\N		\N
nm11020027	Bina Bhatia	\N	\N		\N
nm11020028	Sharvan Bhatia	\N	\N		\N
nm11020029	Jörg Siegmund	\N	\N		\N
nm11020030	Gerald Josch	\N	\N	costume_department	\N
nm11020031	Theo Lubbe	\N	\N	costume_department	\N
nm11020032	Victoria Deblauss	\N	\N		\N
nm11020033	Kim Clark	\N	\N		\N
nm11020034	Avon Beacham	\N	\N		\N
nm11020035	Robert Beacham	\N	\N		\N
nm11020037	Loan Barbier	\N	\N	visual_effects,editor	tt10578332
nm11020038	Théo Fonteny	\N	\N	visual_effects,editor	tt10578332
nm11020039	Nina Mézailles	\N	\N	editor	tt10578332
nm11020040	Nicolas Relandeau	\N	\N	editor	tt10578332
nm11020041	Célyande Augusto	\N	\N	editor	tt10578332
nm11020042	Emma Triffault	\N	\N	editor	tt10578332
nm11020043	Théo Vanstaen	\N	\N	editor	tt10578332
nm11020044	Aurélien Delandhuy	\N	\N	editor	tt10578332
nm11020045	Thomas Pédoussat	\N	\N	editor	tt10578332
nm11020046	Camille Pueyo	\N	\N	editorial_department	\N
nm11020047	Chloé Sabatier	\N	\N	editorial_department,visual_effects,editor	tt21192176,tt10578332,tt7643404
nm11020048	Victor Delaugeas	\N	\N	editor	\N
nm11020049	Helen Dawson	\N	\N	editor	\N
nm11020050	Adèle de la Fuente	\N	\N	editor	\N
nm11020051	Roland Esparza	\N	\N	actor,director,writer	tt16238838,tt11028834
nm11020052	Ira S. Sacks	\N	\N		\N
nm11020053	Andreas Kopp	\N	\N		\N
nm11020055	Esra Alicioglu	\N	\N		\N
nm11020056	Akif Manaf	\N	\N		\N
nm11020057	Merve Tanriverdi	\N	\N		\N
nm11020058	Sifu Aydin Erdem	\N	\N		\N
nm11020059	Yalçin Yasar	\N	\N		\N
nm11020060	Sébastien Meulenbergh	\N	\N	director	\N
nm11020061	Elefan	\N	\N	composer	\N
nm11020062	David Paul	\N	\N		\N
nm11020063	Elspeth Paul	\N	\N		\N
nm11020064	Bruce Daniels	\N	\N		\N
nm11020065	Eric Allan	\N	\N		\N
nm11020066	Lanre Obisesan	\N	\N	director,writer	\N
nm11020068	Caroline Kerr	\N	\N	art_department	\N
nm11020069	Catherine Bock	\N	\N	costume_department	\N
nm11020070	Ronny Khalil	\N	\N	editorial_department	tt1924334
nm11020071	Lindsay Good	\N	\N	music_department	\N
nm11020072	Tim Johnson	\N	\N	producer	\N
nm11020073	Garth Lewis	\N	\N	sound_department	\N
nm11020074	Gwen Cruickshank	\N	\N		\N
nm11020075	Carrie Goudge	\N	\N		\N
nm11020076	Mille Kerr	\N	\N		\N
nm11020077	Ian MacGregor	\N	\N	actor	tt18560706
nm11020078	Stacey Rad	\N	\N		\N
nm11020079	Sharam Rad	\N	\N		\N
nm11020080	Camille Spar	\N	\N	miscellaneous	tt1924334
nm11020081	Jim Spar	\N	\N		\N
nm11020082	Anne Ely Hawkins	\N	\N		\N
nm11020083	Deirdre Stegman	\N	\N	miscellaneous	tt1924334
nm11020084	Ellen Eaton	\N	\N	miscellaneous	tt1924334
nm11020085	Genesia Kalsi	\N	\N	actress	tt10983556,tt10187188
nm11020086	Lee Lester	\N	\N	actor	\N
nm11020087	Jamilia Flack	\N	\N	actor	\N
nm11020088	Nacho Llácer Enjuto	\N	\N	actor,producer	tt11028842,tt10758506,tt11199378
nm11020089	José Luis Serrano	\N	\N		\N
nm11020090	Fernando Murad	\N	\N		tt16227506,tt20159120,tt11028842
nm11020091	Alvaro Recuero	\N	\N		tt11028842
nm11020092	Judith Martinez	\N	\N		tt11028842
nm11020093	Águeda Huertas	\N	\N		\N
nm11020094	Eduardo Ruiz	\N	\N		tt11028842,tt12759454,tt11229876
nm11020095	Diana Jaber	\N	\N		\N
nm11020096	Sandra Glover	\N	\N		\N
nm11020097	Joachim Huber	\N	\N		tt0759034
nm11020098	Elizabeth Stevens	1911	1983	actress	\N
nm11020099	Gail Taplin	\N	\N	actress	tt12653864,tt12348534,tt21033390,tt13519084
nm11020101	Gary Ross	\N	\N		\N
nm11020102	Ioannis Zilikas	\N	\N		\N
nm11020103	Thomas Bessauer	\N	\N		\N
nm11020105	Cash-n-go	\N	\N		\N
nm11020106	Jon Santry	\N	\N	stunts	\N
nm11020107	Vijay Chavan	\N	\N	director,writer,cinematographer	\N
nm11020108	Gaurav Wavhal	\N	\N	music_department,composer	tt14392398,tt12030128,tt10800858
nm11020109	Alex Needham	\N	\N	actor	tt10462682,tt5796054
nm11020110	Big Gee	\N	\N		\N
nm11020111	Ben Carrier	\N	\N	camera_department	tt10462682,tt20867118,tt11752824,tt22740608
nm11020112	Nathalie Ekstrom	\N	\N	camera_department,miscellaneous	tt10462682,tt11536916,tt6636246,tt2201227
nm11020113	Historycal Roots	\N	\N		\N
nm11020114	Ernesto Caso	\N	\N		\N
nm11020115	Leonardo Barilaro	\N	\N	actor,producer	\N
nm11020116	Giorgio Santucci	\N	\N	actor	\N
nm11020117	Emmanuele Paudice	\N	\N	actor	\N
nm11020118	Celio Monaci	\N	\N	actor	\N
nm11020119	Sara Capobianco	\N	\N	actress	\N
nm11020120	Sissy Greenberg	\N	\N		\N
nm11020121	Marketa Petty	\N	\N		\N
nm11020123	Lydia Taylor	\N	\N	miscellaneous,assistant_director	tt10462682,tt12962104
nm11020124	Claudia Henzler	\N	\N		\N
nm11020125	Johma/Touschek	\N	\N		\N
nm11020126	Giorgio Matar	\N	\N		\N
nm11020127	Jürgen Reimann	\N	\N		\N
nm11020128	Rajvinder Singh	\N	\N	producer	tt9915306
nm11020131	Lorenzo Ciorcalo	\N	\N		tt11029052,tt15517516
nm11020132	Thomas Pfister	\N	\N		\N
nm11020134	Natasha Bach	\N	\N	actress	tt8530842,tt12386136,tt13243348
nm11020135	Karen Margrethe Rasmussen	\N	\N		\N
nm11020136	Anne Dorte Michelsen	\N	\N	music_department	\N
nm11020137	Frilandsmuseet Maribo	\N	\N		\N
nm11020138	Brittany Overgaard	\N	\N		\N
nm11020139	Sofus Osbæk Olsen	\N	\N		\N
nm11020140	Alexander Sundstrøm	\N	\N		\N
nm11020141	Julius Sundstrøm	\N	\N		\N
nm11020142	Josefine Feldballe Petersen	\N	\N	production_manager,miscellaneous	tt8530842,tt12386136
nm11020143	Riley Maton	\N	\N		\N
nm11020144	Kirk Braganza	\N	\N		tt9637132,tt11027830,tt7430722,tt7518786
nm11020145	Susanne Schwack	\N	\N		\N
nm11020146	Arielle Roces	\N	\N	actress	tt22646720,tt14368656,tt11040790
nm11020147	Edie Derry	\N	\N		\N
nm11020148	Anne Seyfarth	\N	\N		tt1410219
nm11020149	Kate Shaw	\N	\N	miscellaneous	tt11389346,tt16442682,tt11394184
nm11020150	Lee Cannon	\N	\N	writer,producer	\N
nm11020151	Lauren O'Connell	\N	\N		tt11396164,tt8430234
nm11020152	Jamie Tahsin	\N	\N	producer,miscellaneous	tt15770230,tt8430234
nm11020153	Maxwell Barlow	\N	\N	sound_department	\N
nm11020154	Calum Johnstone	\N	\N	composer	\N
nm11020155	Christopher Ermakovich	\N	\N	actor	\N
nm11020156	Lewy Glass	\N	\N		\N
nm11020157	Luke Dietrich	\N	\N		\N
nm11020158	Max Adams	\N	\N	composer,music_department	\N
nm11020159	Julia Welzel	\N	\N		\N
nm11020160	Harry Riegel	\N	\N		\N
nm11020161	Tommy Chadwick	\N	\N		\N
nm11020162	Think-me	\N	\N		tt11243652,tt11102876,tt11030768,tt9397372
nm11020163	Daniel Cheban	\N	\N		tt10584608
nm11020164	Antonino Siringo	\N	\N		\N
nm11020165	Jacqueline Demis	\N	\N		\N
nm11020166	Hans Herwin	\N	\N	actor	\N
nm11020167	Dorett Jahning	\N	\N	actor	\N
nm11020168	W. Donner	\N	\N	casting_department	\N
nm11020169	Pascale Thaler	\N	\N	make_up_department	tt0199144
nm11020170	Hunter Valencia	\N	\N		\N
nm11020173	Jan Hernández Marsol	\N	\N	director,writer	\N
nm11020174	Sophie Lorraine Parkin	\N	\N	actress	tt11029190,tt18213060,tt11973838
nm11020175	Dominika Heizer	\N	\N	actress	\N
nm11020176	George Swattridge	\N	\N	actor	\N
nm11020177	Wen Wen Wang	\N	\N	actress	\N
nm11020178	Francesca Long	\N	\N	actress	\N
nm11020179	Olivia Church	\N	\N	actress	\N
nm11020180	Katie Wormald	\N	\N	actress	\N
nm11020181	Georgia Brown	\N	\N	actress	\N
nm11020182	Antonia Ronyecz	\N	\N	producer	\N
nm11020183	Carlos Zamora Perez	\N	\N	composer	tt11029190
nm11020185	Fanny Kerekes	\N	\N	assistant_director,production_manager,miscellaneous	tt12997872,tt11029190
nm11020186	Aine Armstrong	\N	\N		\N
nm11020187	Lisa Swan	\N	\N		\N
nm11020188	Robyn Woronka	\N	\N		tt11029200
nm11020189	Ali Akhtar	\N	\N		\N
nm11020190	Las Sombras	\N	\N		\N
nm11020191	Evan Edmonson	\N	\N		\N
nm11020192	Emmanuel Simon	\N	\N	actor	\N
nm11020193	Inderjit Singh Khehra	\N	\N	actor	\N
nm11020194	Adekai Turay	\N	\N	actor	\N
nm11020195	Daniel Okot	\N	\N	actor,sound_department	\N
nm11020196	Deon Washington	\N	\N		tt11029236
nm11020197	James Nick	\N	\N	actor	\N
nm11020198	Mahogany Darkberry	\N	\N	actress,production_manager,make_up_department	tt16979798,tt12740568,tt12125076,tt12434132
nm11020199	Backboy Sav	\N	\N		\N
nm11020200	Kenyawn Whosain Grant	\N	\N		tt14491520,tt13595882,tt12740568,tt11029236
nm11020201	Demetrius Halti	\N	\N		tt11029236
nm11020202	Naja Corley	\N	\N		\N
nm11020203	Rhonda Richardson	\N	\N	actress,costume_department	\N
nm11020204	Olivia Sade Witherspoon	\N	\N	actress,production_manager,sound_department	tt15363062,tt12125076,tt11266960,tt11029236
nm11020205	Jamel Saunders	\N	\N		tt11029236,tt12740568,tt16979798,tt19495090
nm11020206	Takia Hawes	\N	\N		\N
nm11020207	Freddie Foxx Mazyck	\N	\N		\N
nm11020208	Jeremy Flowers	\N	\N		\N
nm11020209	Misty Gradney	\N	\N		tt11029236
nm11020210	Jey Moorer	\N	\N		tt11029236,tt15363062,tt12125076,tt11601874
nm11020211	Octavia Cohen	\N	\N		tt11029236,tt13363452,tt11266960
nm11020212	Tragman	\N	\N		\N
nm11020213	Angela Saunders	\N	\N	actress	tt11029236,tt14988298
nm11020214	Tonte Fairfax	\N	\N		\N
nm11020215	E'Stella King	\N	\N		\N
nm11020216	Cassaundra Drayton	\N	\N		tt13156396,tt14506832,tt11029236,tt11266960
nm11020217	Dareace Drayton	\N	\N		\N
nm11020218	Shay Drayton	\N	\N	actress	tt11029236,tt14506832
nm11020219	LaTasha Reanes	\N	\N		\N
nm11020220	Laquita Johnson	\N	\N		tt16979798,tt17163964,tt12125076,tt12740568
nm11020221	Tj Glam	\N	\N		\N
nm11020222	Derrick Jackson	\N	\N	production_manager,sound_department	tt11029236,tt11043634
nm11020223	Jv Mosley	\N	\N		\N
nm11020224	Marko Anttila	\N	\N		tt20849992,tt15267784,tt10955394,tt1581071
nm11020225	Manjeet Rai	\N	\N	director,writer,cinematographer	tt14836244,tt14683946,tt11734202,tt14696710
nm11020226	Vincent Veluz	\N	\N		\N
nm11020227	Kyle Krueger	\N	\N		tt10545270,tt15250542,tt10579578
nm11020228	Adrienne Kelly	\N	\N		\N
nm11020229	Laura Seebacher	\N	\N		\N
nm11020230	John Collen	\N	\N		\N
nm11020231	Lauren Collen	\N	\N		\N
nm11020232	Steven Kostecki	\N	\N		\N
nm11020233	Mark Panek	\N	\N		\N
nm11020234	Jury Delaluz	\N	\N		\N
nm11020235	Velma Candelario	\N	\N		\N
nm11020236	Ray Mazzola	\N	\N		\N
