nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm9240005	Courtney Smith	\N	\N		\N
nm9240009	Louis Estey	\N	\N		\N
nm9240010	Shine Gautam	\N	\N	editor,director	tt7315890,tt2935550
nm9240011	Ashik Muhamed	\N	\N	producer	tt7315890
nm9240012	Abijith Kj	\N	\N	producer	tt7315890
nm9240013	Melinda Aggházy	1891	1970	actress	tt7315894
nm9240014	Anna Forgács	\N	\N	actress	tt7315894
nm9240016	Mia L. Matthews	\N	\N	actress,producer	tt16103488,tt7291268
nm9240018	Andrei Jdanov	\N	\N	stunts,actor	tt2382320,tt7991608,tt6856242,tt1638355
nm9240019	Troy Butler	\N	\N	stunts	tt4354880
nm9240020	Vernaculis	\N	\N	writer,producer	tt7971046,tt7717462,tt7315900,tt8691890
nm9240021	Juliette Welsch	\N	\N	actress	tt7307876,tt10837310
nm9240022	Maxime Hironimus	\N	\N	actor	tt7307876
nm9240023	Guillaume Christ	\N	\N	actor	tt7307876
nm9240024	Jean-Jean Klein	\N	\N	actor	tt7307876
nm9240025	Sandra Rhim	\N	\N	actor	tt7307876
nm9240026	Patrick Sinteff	\N	\N	actor	tt7307876
nm9240027	Sacha Campanella	\N	\N	actor	tt7307876
nm9240028	Jeanne Genet	\N	\N	actress	tt7307876
nm9240029	Sarah Wack	\N	\N	actress	tt7307876
nm9240030	Gaëlle Amann	\N	\N	actress	tt7307876
nm9240031	Nelli Armstrong	\N	\N	miscellaneous	tt7879820,tt7107518
nm9240032	Britt Carr	\N	\N	miscellaneous,production_manager	tt1987680,tt6714408,tt2140507,tt9071322
nm9240033	Audree Rae	1944	2009	actress	tt0068151,tt0074029
nm9240034	Andy McIntyre	\N	\N	editor	tt0068151
nm9240035	Ted Watson	\N	\N	editor	tt0068151
nm9240036	Mike Garrison	\N	\N	miscellaneous	tt0068151
nm9240037	Titus Milo Leon	2014	\N	actor,assistant_director,camera_department	tt6176394,tt3727970,tt13394452,tt8619546
nm9240038	Samir Moyses	\N	\N	actor	tt3727970
nm9240039	Arsalan Hussain	\N	\N	actor	tt6173990
nm9240040	Ricky Romero	\N	\N	actor,camera_department,producer	tt7375240,tt7375268,tt7375244,tt7375156
nm9240041	Juan Aaron Quemado	\N	\N	camera_department,sound_department,actor	tt9587070,tt7991808,tt7504632,tt7315912
nm9240042	Arjun V	1994	\N	director,producer,actor	tt7440448,tt9914124
nm9240043	Juby Ninan	\N	\N	producer	tt7268750
nm9240044	Terrell Branch	\N	\N		\N
nm9240045	Gwen Christmas	\N	\N		\N
nm9240046	Florian Vogel	\N	\N	camera_department	tt10837310,tt7307876,tt21916264
nm9240047	Marie-Lorraine Atamaniuk	\N	\N	camera_department	tt7307876
nm9240048	Caprichsia Winkler	\N	\N	camera_department	tt7307876
nm9240049	Corynne Schmitt	\N	\N	costume_department	tt7307876
nm9240050	Tom Schmitt	\N	\N	actor,costume_department	tt7307876
nm9240051	Melody Sinteff	\N	\N	make_up_department	tt7307876
nm9240052	Arnaud Thiry	\N	\N	director,writer,actor	tt7652094,tt7307876,tt8198618
nm9240053	Emma Sheehan	\N	\N	camera_department	tt4411892
nm9240054	Christopher G. Munton	\N	\N	editor,writer,producer	tt7456218,tt4411892
nm9240055	Emily Cowan	\N	\N	actress,assistant_director	tt7260048
nm9240056	Mackenzy Petit	\N	\N	actress	tt7260048
nm9240057	Samantha Gene Smith	\N	\N	actress	tt7260048
nm9240058	Megan Wolstad	\N	\N	actress	tt7260048
nm9240059	Mark Walker	\N	\N		tt7260048
nm9240060	Jason Smith	\N	\N	actor	tt7260048
nm9240061	Saige Hawthorne	\N	\N	actress	tt7260048,tt11933976
