nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm9760000	Nishaad Javeri	\N	\N	actress,writer,producer	tt8254348,tt16975352,tt15416902,tt8595766
nm9760002	Rica Shay	\N	\N	actor	\N
nm9760003	Gino Mari	\N	\N	actor	tt8254424,tt8254350,tt8254410,tt8254392
nm9760004	C.C. Justice	\N	\N	actor	tt8250822
nm9760006	Ted Wilson	\N	\N	producer	tt9547506,tt8254352,tt8254446
nm9760007	Kaden Maloney	\N	\N	art_director,art_department,costume_department	tt14827898,tt18482800,tt11151336,tt19385968
nm9760008	Kelly McGowan	\N	\N	art_department	tt8192710,tt7574898
nm9760010	David Bryant	\N	\N	art_department	\N
nm9760011	Kyle Boyd	\N	\N	art_department	\N
nm9760012	Taylor Eastman	\N	\N	art_department	\N
nm9760013	Lua Borges	\N	\N	assistant_director,director,actor	tt15727400,tt11765468,tt14827898,tt14435184
nm9760014	Georgia Drost	\N	\N	camera_department	\N
nm9760015	Rachel Cole	\N	\N	set_decorator	tt7541652,tt7543934,tt8192710
nm9760016	Shane Dioneda	\N	\N	visual_effects	tt8192710,tt13689378,tt11406502
nm9760017	Bowie Jones	\N	\N	assistant_director,art_department,miscellaneous	tt12214882,tt12210088,tt8192710,tt15771862
nm9760018	Andrew Carreon	\N	\N	director,cinematographer,editor	\N
nm9760019	David Simpson	\N	\N	cinematographer	\N
nm9760020	Lance Weber	\N	\N	actor	\N
nm9760021	Jeremy Cherer	\N	\N	actor	\N
nm9760022	Kimberly Rimer	\N	\N	actress	\N
nm9760023	Jeff Walters	\N	\N	actor	\N
nm9760024	Stacey Faldetta	\N	\N	actress	\N
nm9760025	Kaden Sterkenburg	\N	\N	actor	\N
nm9760026	Carlie Dodd	\N	\N	actress,costume_department	tt8150666,tt11247548
nm9760027	Ricardo Martinez-Shepard	\N	\N	actor	\N
nm9760028	Mikenzie Kuntz	\N	\N	actress	\N
nm9760029	Paul McCarter	\N	\N	actor	\N
nm9760030	Danielle Paxinos	\N	\N	actress	\N
nm9760031	Isabella Weatherwax	\N	\N	actress	\N
nm9760032	Azaria Jones	\N	\N	actor	\N
nm9760033	Dan Hicks	\N	\N		\N
nm9760034	Richard Phillip Glenn Hill	\N	\N	actor	\N
nm9760035	Kadynce Alyse Busby	\N	\N	actress	\N
nm9760036	Sarah Elizabeth Holm	\N	\N	actress,producer,script_department	tt8150666
nm9760037	Geremy Pepper	\N	\N		\N
nm9760038	Sam Lustig	\N	\N	actor,assistant_director,camera_department	\N
nm9760039	Mark Dinning	\N	\N		tt4029998
nm9760041	Rohan Jayalath	\N	\N	actor	tt7030146
nm9760042	Buddhima De Mel	\N	\N	actor	\N
nm9760043	Ilham Hossen	\N	\N	editor	\N
nm9760044	Dandy Jon	\N	\N	director,writer,cinematographer	\N
nm9760045	Lauri Patterson	\N	\N	assistant_director,producer,script_department	\N
nm9760047	Andrzej Dziuk	\N	\N	director,writer	\N
nm9760048	Dorota Ficon	\N	\N	actress,assistant_director	tt14605852,tt8983230,tt0441074
nm9760049	Piotr Sambor	\N	\N	actor	\N
nm9760050	Jaga Siemaszko	\N	\N	actress	\N
nm9760051	Katarzyna Sobczak	\N	\N	actress	tt0441074,tt15205194,tt18648594
nm9760052	Asma Daneh-Chin	\N	\N	actress	\N
nm9760053	Levi Read	\N	\N	actor,miscellaneous	tt7099144,tt7636084,tt21807306
nm9760054	Matthew Hopkins	\N	\N	actor	\N
nm9760055	Edward Gordier	\N	\N	writer	\N
nm9760056	Christian Skrzyposzek	\N	\N	writer	\N
nm9760057	Anna Witkowska	\N	\N	actress	\N
nm9760058	Riley O'Connor	\N	\N	actor,writer,producer	\N
nm9760059	Aji Nithya	\N	\N	director,writer	tt8254402
nm9760060	Gul Renjith	\N	\N	actor	tt8254402
nm9760061	Dr. Uma	\N	\N		\N
nm9760065	Kazimierz Piotrowski	\N	\N	writer	tt0441074
nm9760066	Haley Polacik	\N	\N	producer	tt8254428
nm9760067	Baylee Arndt	\N	\N	actor	tt13919594,tt15302460,tt3174890,tt10648342
nm9760069	Jo Smit	\N	\N	camera_department,cinematographer	\N
nm9760070	Peter Hiscock	\N	\N	music_department	\N
nm9760071	Alan Coad	\N	\N	music_department	\N
nm9760074	Kashif Khan	\N	\N	actor	tt7721800,tt5956100
nm9760075	Adnan Schamat	\N	\N	actor	tt5956100
nm9760076	Kris Fade	\N	\N	actor,editor,producer	tt8666936,tt12063040,tt5956100,tt12181026
nm9760077	Big Rossi	\N	\N	actor	tt5956100
nm9760078	Gaurav C. Sawant	\N	\N	actor	tt5956100
nm9760079	Natacha	\N	\N	actress	tt5956100
nm9760081	Andrzej Chandoha	\N	\N	actor	\N
nm9760082	Barbara Lach	\N	\N	actress	\N
nm9760083	Janina Matysiak	\N	\N	actress	\N
nm9760084	Teresa Sobala	\N	\N	actress	\N
nm9760085	Danuta Suchwalko	\N	\N	actress	\N
nm9760086	Brett Gardner	\N	\N		tt8238078
nm9760087	Adam Baachaoui	\N	\N	composer,soundtrack	\N
nm9760088	André Trigueiro	\N	\N	actor	tt10375042,tt0381753,tt2271488
nm9760089	Ewa Lachnit	\N	\N	writer	\N
nm9760090	Ryan Nussey	\N	\N	writer,producer,miscellaneous	tt8238078
nm9760094	Leila Nashef	\N	\N	actress	tt8325638,tt8254470
nm9760095	Tom Crawley	\N	\N	cinematographer	tt8491114,tt8254470
nm9760096	Jade Stratton	\N	\N	assistant_director,writer,editor	tt8254470,tt8491114
nm9760097	Sam Dunn	\N	\N	camera_department	\N
nm9760098	Jennifer Biederman	\N	\N	sound_department	tt8254470
nm9760099	Jake Chancellor	\N	\N	miscellaneous,art_department	tt1877830,tt7657566,tt8254470,tt8579674
nm9760100	Darren Lee	\N	\N	editorial_department	\N
nm9760101	Victoria Brooks	\N	\N	actress,writer	tt8254476
nm9760102	Joshua C. Jackson	\N	\N	actor,producer	tt9730886,tt10457188,tt8254476,tt13972420
nm9760104	Lysa Terkeurst	\N	\N		tt8238504,tt0044298,tt12632050,tt0162811
nm9760107	Drew McCarty	\N	\N	music_department	\N
nm9760108	Ryan Ives	\N	\N	camera_department,director,writer	tt7702314,tt8254488,tt9689694
nm9760109	Joe Canty	\N	\N	director,actor,writer	tt8254488
nm9760110	Tom Bradshaw	\N	\N	actor,writer	tt8254488
nm9760111	David A Lacy	\N	\N	actor	tt0299410
nm9760112	Una Daniell	\N	\N	director,producer	\N
nm9760113	Mulga Fred	\N	\N		\N
nm9760114	Harley H. Davidson	\N	\N	editor,cinematographer,camera_department	tt8254502,tt8897892
nm9760115	Esra Uslu	\N	\N	casting_department,manager,miscellaneous	tt9540596,tt14883904,tt9667744
nm9760116	Owen Braben	\N	\N	producer	tt0098820
nm9760117	Thomas Wilson	\N	\N	miscellaneous,producer	tt11847138,tt0098820
nm9760118	Jack Harris	\N	\N	producer,miscellaneous,writer	tt0098820,tt14663856,tt9904032,tt14643516
nm9760119	Denis Dufays	\N	\N	camera_department,cinematographer	tt11513506,tt8254732,tt5514916,tt8066714
nm9760120	Donat Mailleux	\N	\N	cinematographer,camera_department	tt14326206,tt14326512,tt8066714
nm9760121	Satrajit Sen	\N	\N	director	tt8254512
nm9760123	Joseph Abasta	\N	\N	camera_department	tt8254516,tt7635550,tt8220356,tt8373870
nm9760124	Evan Baker	\N	\N	assistant_director	\N
nm9760125	Joshua Peregrino	\N	\N	camera_department	\N
nm9760126	Ben Brooks	\N	\N	writer	tt8254518
nm9760127	Jeff S Portillo	\N	\N		\N
nm9760128	Sylvester Panduro	\N	\N	actor	tt8243160
nm9760130	Li Yuan	\N	\N	actress	tt1526318,tt9256102,tt7955712,tt6810922
nm9760131	Gwendoline Baye	\N	\N	visual_effects,actress	tt11073588,tt9025122,tt8066714,tt8254732
nm9760132	Victor Polster	2002	\N	actor	tt14135840,tt7349016,tt6581590,tt8254556
nm9760133	Margje Fikse	\N	\N	director,writer	tt7841372,tt12485424,tt10556644,tt7841442
nm9760134	Gerrit Jan ten Hove	\N	\N	editor	tt13021494,tt7841442,tt7841372,tt10556644
nm9760135	Nova Washington	\N	\N	director,cinematographer	\N
nm9760136	Terrence Brown	\N	\N	actor	\N
nm9760137	Myron Taylor	\N	\N	actor	tt8254540
nm9760138	Tombii Cosmic	\N	\N	actress	tt8254552
nm9760139	Billi Sarafina	\N	\N	writer,producer	tt8254540,tt10780486,tt8254552,tt9814816
nm9760141	Prithvi Raj Rawat	\N	\N	director,writer,cinematographer	tt8254544
nm9760142	Vikkalp Mittal	\N	\N	writer,composer,editor	tt8254544
nm9760143	Chirag Singla	\N	\N	actor	tt8254544
nm9760144	Partha Nath	\N	\N	actor	tt8254544
nm9760145	Elma Celeste Stafford	\N	\N		tt8238078
nm9760148	Adam Maher	\N	\N	actor,director,cinematographer	tt8416458,tt8254552,tt11141780,tt10856470
nm9760149	Chelsea Willis	\N	\N	actress	tt8254552
nm9760150	Trevor Parker	\N	\N	actor	\N
nm9760153	Jan Glomb	\N	\N	actor	\N
nm9760155	Frederik Wiberg	\N	\N	miscellaneous	tt8243160
nm9760157	Philip Svinding	\N	\N	actor,miscellaneous,production_manager	tt9382022,tt8243160,tt12980020,tt7718636
nm9760158	Mie Vang	\N	\N	miscellaneous	tt8243160
nm9760160	Kate Stone	\N	\N	producer,director,actress	tt9520762,tt8326156,tt9819690,tt11464160
nm9760161	Dimawan Krisnowo Adji	\N	\N	composer	\N
nm9760162	Ari Widiawan	\N	\N	composer	tt8244708
nm9760163	Free Music	\N	\N	composer	\N
nm9760164	Krystian Urbanski	\N	\N	actor	\N
