nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm13080000	Erja Tikka	\N	\N		tt0176372
nm13080001	Sagar Kulkarni	\N	\N	animation_department	tt15222314
nm13080002	Deedhibi Paul Choudhury	\N	\N	animation_department	tt15222314
nm13080003	Jagannath Jagtap	\N	\N	make_up_department	tt15222314
nm13080004	Milind Dhuri	\N	\N	make_up_department	tt15222314
nm13080005	Amit Gupta	\N	\N	make_up_department	tt7431594,tt4559006,tt1291465,tt7430722
nm13080006	Priti Rana	\N	\N	make_up_department	tt15222314
nm13080007	Harihar Thaker	\N	\N	production_manager	tt15222314
nm13080008	Aziz Shaikh	\N	\N	production_manager	tt16385150,tt15222314
nm13080009	Sachin Mangle	\N	\N	production_manager	tt15222314
nm13080010	Amit Malviya	\N	\N	visual_effects	tt15222314
nm13080011	Pragati Singh	\N	\N	visual_effects	tt15222314
nm13080012	Devendra Malviya	\N	\N	visual_effects	tt15222314
nm13080013	Ankit Mali	\N	\N	visual_effects	tt15222314
nm13080014	Pooja Anil Surve	\N	\N	miscellaneous	tt15222314
nm13080015	Dhananjay Surve	\N	\N	miscellaneous	tt15222314
nm13080017	Bailey Parkinson	\N	\N	actress	tt15812954,tt14623930
nm13080018	Monte McNaughton	\N	\N	actor	tt15812954
nm13080019	Andrew Jones	\N	\N	special_effects	tt15812954
nm13080020	McGwire	\N	\N	actor	tt14797338
nm13080021	Huanyu Zhao	\N	\N	actor	tt15812964
nm13080022	Cristofer Garibay	\N	\N	miscellaneous,assistant_director	tt8332438,tt14954534,tt6654210,tt7140432
nm13080023	Fazal	\N	\N		\N
nm13080024	Liam Lyons	\N	\N	actor	tt16283396,tt15812980
nm13080025	Imagine	\N	\N	actress	\N
nm13080027	Coco Evers	\N	\N	actress	tt10319746
nm13080028	Boris Vinogradov	\N	\N	actor	tt0350705
nm13080029	V. Oygenzikht	\N	\N	assistant_director	tt0350705
nm13080030	N. Tillyayev	\N	\N	camera_department	tt0350705
nm13080031	T. Feldman	\N	\N	editor	tt0350705
nm13080032	M. Amin-Zoda	\N	\N	music_department	tt0350705
nm13080033	M. Makhmudov	\N	\N	production_manager	tt0350705
nm13080034	Vl. Popov	\N	\N	sound_department	tt0350705
nm13080035	Miguel Garcia Otoñez	\N	\N	camera_department	tt10954652
nm13080036	Alisa Voznesenska	\N	\N	actress	tt10091828,tt8196672,tt20140240
nm13080037	Rover de Hauwere	\N	\N	actor	tt16462182,tt15813014
nm13080038	Lelaav Alomar	\N	\N	actor	tt15813014
nm13080039	Johna Grace Power	\N	\N		tt15813014
nm13080040	Jared McNamara	\N	\N	actor	tt15813014
nm13080041	Ciara Moynihan	\N	\N	actor	tt15813014
nm13080042	Louise Clark	\N	\N	actor	tt15813014
nm13080043	Sari-Lynn Kerkhofs	\N	\N	actor	tt15813014
nm13080044	J.J. Orange	\N	\N	actor	tt15813014
nm13080045	Frank Tucker	\N	\N	actor	tt15813014
nm13080046	Birgit Herteleer	\N	\N	actress	tt15813014
nm13080047	Annelies Stikkers	\N	\N	actress	tt15813014
nm13080048	Tess Van Keyenberg	\N	\N	art_department	tt15813014
nm13080049	Bram de Keizer	\N	\N	art_department	tt15813014
nm13080050	Emma Lynch	\N	\N	miscellaneous,art_department	tt15813014,tt0804484
nm13080052	Jef Goris	\N	\N	location_management,miscellaneous	tt15813014,tt13455596
nm13080053	Caroline Byrne	\N	\N	assistant_director	tt15813014
nm13080054	John Haugh	\N	\N		\N
nm13080055	Tom Quinlan	\N	\N	cinematographer,assistant_director,editor	tt21238140,tt15813014
nm13080056	Stephen Hall	\N	\N	camera_department	tt15813014
nm13080057	Margaux Kronal	\N	\N	casting_department	tt15813014
nm13080058	David Kennedy	\N	\N	casting_department	tt15813014
nm13080059	Alejandra McNamara	\N	\N	costume_department	tt15813014
nm13080060	Anna Khaldi	\N	\N	costume_department	tt21438452,tt9713418,tt11182994,tt11981644
