nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm10810000	Chris Cubeta	\N	\N	music_department	tt10578490,tt9000184
nm10810001	Caleigh Drane	\N	\N	music_department	\N
nm10810002	Kam Asad	\N	\N	production_manager	\N
nm10810003	Luce Bertani	\N	\N	production_manager	\N
nm10810004	Claudio Aguilar	\N	\N	production_manager	\N
nm10810005	Alaeddine Bouhtouri	\N	\N	production_manager	\N
nm10810006	Kit Gao Renjie	\N	\N	production_manager	\N
nm10810007	Thomas Verner	\N	\N	transportation_department	\N
nm10810008	Karim Khimoune	\N	\N	transportation_department	\N
nm10810009	Bastien Carmali	\N	\N	transportation_department	\N
nm10810010	Alessandro Montanari	\N	\N	transportation_department	\N
nm10810012	Mr. Kumar	\N	\N		\N
nm10810013	Rajesh Choudhary	\N	\N	transportation_department	\N
nm10810014	R. Sundaram	\N	\N	transportation_department	\N
nm10810015	P. Senthil	\N	\N	transportation_department	\N
nm10810016	Subhash Pandey	\N	\N	transportation_department	\N
nm10810017	Andres Robles Castillo	\N	\N	transportation_department	\N
nm10810018	Roberto Pooley	\N	\N	transportation_department	\N
nm10810019	Abdelhadi Atta	\N	\N	transportation_department	\N
nm10810020	Mohamed Ait Brik	\N	\N	transportation_department	\N
nm10810021	Zakaria Ladam	\N	\N	transportation_department	\N
nm10810022	Jeff Dye	\N	\N	miscellaneous	\N
nm10810023	Gabriel Nadler	\N	\N	miscellaneous	\N
nm10810024	Marilyn Smith	\N	\N	miscellaneous	tt11823076,tt6857376,tt7775622,tt7913478
nm10810025	Alara Siegel	\N	\N	editor,producer,production_manager	tt14154204,tt10578490,tt15145038,tt11247396
nm10810026	Laurence Boyd	\N	\N	miscellaneous	\N
nm10810027	Ali Russel	\N	\N	producer,miscellaneous	tt10578490,tt0983197
nm10810028	Tom Mccarthy	\N	\N	miscellaneous	\N
nm10810029	Douglas Kuan	\N	\N	miscellaneous	\N
nm10810031	Claus Feit	\N	\N	director,producer,miscellaneous	tt10578490,tt15657276,tt14072062
nm10810033	Jasen Grindrod	\N	\N	location_management,miscellaneous	tt10558988,tt10578490
nm10810034	Ray Leaky	\N	\N	miscellaneous	\N
