nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm8340000	Ray Farnsworth	\N	\N	camera_department	tt0421311
nm8340001	Barbara McAllen	\N	\N	miscellaneous	tt0421311
nm8340002	Ron Bermudez	\N	\N	miscellaneous	tt0421311
nm8340003	Iosif Kavalerchik	\N	\N	actor	tt6451672,tt5939684
nm8340004	Nikolay Morozov	\N	\N	actor	tt5939684,tt0063837
nm8340005	Barbi Hilleshiem	\N	\N	miscellaneous	tt5924518,tt2477750
nm8340006	Daniyar Zhanbekov	\N	\N	producer	tt5939700
nm8340007	Valdemar Mäes	\N	\N	actor	tt0018537
nm8340009	Hr. Hjorth-Clausen	\N	\N	actor	tt0018537
nm8340010	Mic Bondesen	\N	\N	actor	tt0018537
nm8340011	Toby Greenfield	\N	\N	director,writer,editor	tt5964778
nm8340012	Andrew Reeves	\N	\N		\N
nm8340013	Susan Rice	\N	\N		tt5944184
nm8340015	Xia Orosco	\N	\N		\N
nm8340018	Loredana Cont	\N	\N	actress	tt5939726
nm8340019	Alessandro Zorzi	\N	\N	actor	tt5939726
nm8340020	Mario Pedrotti	\N	\N	actor	tt5939726
nm8340021	Tom Chiocchetti	\N	\N	actor	tt7310898,tt5939726,tt8602806
nm8340022	Marisa Moser	\N	\N	actress	tt5939726
nm8340023	Fabrizio Spadaro	\N	\N	miscellaneous,actor	tt8870822,tt5939726
nm8340024	Chuey Chunte	\N	\N	actor	tt2114006
nm8340025	Joe Vrola	\N	\N	director,actor,writer	tt15475388,tt12773974,tt5939788,tt13732966
nm8340028	Juan Luchaville	\N	\N		tt2114006
nm8340030	Elin Bemark	\N	\N		tt0926360
nm8340031	Max Lundberg	\N	\N	assistant_director	tt5937266
nm8340032	Erika Berg	\N	\N	sound_department,visual_effects,location_management	tt7401134,tt5937266,tt14019542,tt11904764
nm8340033	Forslund Jeanette	\N	\N		\N
nm8340034	Åsäter Janne	\N	\N		\N
nm8340035	Möller Madeleine	\N	\N		\N
nm8340036	Bjuggren Johan	\N	\N		\N
nm8340037	Javi Gutmont	\N	\N	camera_department	tt3754940,tt7691686,tt7195984
nm8340039	David García Tesouro	\N	\N	cinematographer,camera_department,editor	tt10657034,tt3754940,tt10152610,tt10152198
nm8340040	Daniel Sánchez Bajo	\N	\N	editorial_department	tt3754940
nm8340041	Noe Couto	\N	\N	editorial_department,editor	tt3754940,tt13587032,tt5446610,tt18436930
nm8340042	Elena Simón	\N	\N	transportation_department,miscellaneous,animation_department	tt3321428,tt3754940,tt2094766,tt0944947
nm8340043	Laura Ruiz	\N	\N	miscellaneous	tt8393332,tt3754940,tt6109502
nm8340044	Aleix Rodón	\N	\N	miscellaneous	tt3754940
nm8340045	León Faherman	\N	\N	miscellaneous	tt3754940
nm8340046	Juana Flora Choque	\N	\N	miscellaneous	tt3754940
nm8340047	Noemí Pérez	\N	\N	miscellaneous	tt3754940
nm8340048	Mey Chi Lem	\N	\N	miscellaneous	tt3754940
nm8340049	Manuela Ferradas	\N	\N	miscellaneous	tt3754940
