nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm10730001	Clifton G. Edwards	\N	\N		\N
nm10730003	Lauren Ford	\N	\N	producer	\N
nm10730004	Matt Fronduto	\N	\N	director,writer,producer	\N
nm10730005	Nathanael Reyes	\N	\N	actor	\N
nm10730006	Cam Grace	\N	\N	cinematographer,editor,producer	\N
nm10730007	Ryan Bennett	\N	\N	producer	\N
nm10730008	Riley Frost	\N	\N	producer	tt10410412
nm10730009	Sean Whelton	\N	\N	producer	\N
nm10730012	Robert Fuller	\N	\N	producer	\N
nm10730013	Bbq	\N	\N	make_up_department	\N
nm10730014	Jeff Trainor	\N	\N	miscellaneous	\N
nm10730015	Steffi D.	\N	\N	actress	\N
nm10730016	Alexandre Campeau	\N	\N	actress	\N
nm10730017	Philippe Landry	\N	\N	actor	\N
nm10730018	Joël-Jean Beauchemin	\N	\N	actor	\N
nm10730019	Nancy Musuakala	\N	\N	actress	\N
nm10730020	Charissa	\N	\N	actress	tt13283196
nm10730021	Lindsay Thatcher	\N	\N	make_up_department	\N
nm10730031	Moïra Laurent	\N	\N	camera_department,sound_department	tt11616660,tt10394538
nm10730032	Diane Marjorie Jean Edwards	\N	\N		tt11632938,tt12521558
nm10730033	R. Manu	\N	\N		tt10410446
nm10730034	Lingaraju M.	\N	\N	producer	tt13702120,tt10410446
nm10730035	Ravish	\N	\N	composer,music_department	tt13979210,tt11285796,tt10410446,tt12392514
nm10730036	Athur W. Wallander	\N	\N		\N
nm10730037	James G. Gallagher	\N	\N		\N
nm10730038	Ian Samuel	\N	\N		tt6238614,tt10612882,tt14701784
nm10730039	Masao Fujisaki	\N	\N	actor	\N
nm10730040	Freka Scott	\N	\N		\N
nm10730041	Chardelle Moore	\N	\N	actress	tt5520006
nm10730042	Francesco D'Amore	\N	\N	director,writer	\N
nm10730043	Roza Urbalewicz	\N	\N	actor	\N
nm10730044	Joanna Kobylka	\N	\N	actor	tt10410464,tt15757700
nm10730045	Michal Slowik	\N	\N		\N
nm10730046	Michal Wos	\N	\N	actor	tt15757700,tt10410464
nm10730047	Patryk Feszak	\N	\N	actor	\N
nm10730048	Marzena Kustwan	\N	\N	actor	\N
nm10730049	Katarzyna Walis	\N	\N	actor	\N
nm10730050	John L. Walters	\N	\N	soundtrack,composer	tt10952184,tt0139803
nm10730051	Jasper Hirose	\N	\N	art_director	\N
nm10730052	Lynn Bandoria	\N	\N	costume_designer	\N
nm10730056	Guy Bélanger	\N	\N		\N
nm10730057	Mine Caron	\N	\N	actress	\N
nm10730058	Bernard Laplante	\N	\N		\N
nm10730059	Albert Millar	\N	\N		\N
nm10730060	Masaya Kudô	\N	\N		\N
nm10730061	Hayato Sakata	\N	\N		\N
nm10730062	Susumu Ôba	\N	\N		\N
nm10730063	Yutaka Nishiyama	\N	\N		tt10410482,tt13029406
nm10730064	Lauren Ritterbush	\N	\N		\N
nm10730065	Richard Pitts	\N	\N		\N
nm10730066	Kevin Olson	\N	\N		\N
nm10730067	Cheryl Collins	\N	\N		tt6725278
nm10730068	Bonnie Lynn-Sherow	\N	\N		\N
nm10730069	James Sherow	\N	\N		tt6725278,tt6983096
nm10730070	Kyle Griffith	\N	\N	camera_department	\N
nm10730071	Romina Monsanto	\N	\N	music_department	tt10431566,tt8517230,tt14420160
nm10730074	Herman Gonzalez	\N	\N	editorial_department	\N
nm10730077	Kristina Wenzl-Figueroa	\N	\N	writer,actress,producer	tt10428532,tt10410514,tt11464662
nm10730078	Fiona Mcdonald	\N	\N		\N
nm10730081	Sheri Chapman	\N	\N	actor,writer	tt10410188,tt10410690,tt10410514
nm10730083	Anthony Arline	\N	\N	director,writer	\N
nm10730084	Jazmyn Nealy	\N	\N		\N
nm10730085	Rashanda Boone	\N	\N	actress	\N
nm10730086	Colin Edwards	\N	\N		\N
nm10730087	Victoria Aubry	\N	\N		\N
nm10730088	Cliff Groat	\N	\N	editor	\N
nm10730089	Prince Avarachan	\N	\N	writer,director	\N
nm10730090	Aswiny Gouri	\N	\N	actor	\N
nm10730091	Dj Thommi	\N	\N	actor	\N
nm10730092	Micheline Gérin	\N	\N		tt10458414,tt10410524,tt0940900
nm10730093	Jeremy Brown	\N	\N		\N
nm10730094	Szabó Sipos Ágoston	\N	\N	actor,sound_department	tt10147636,tt8743262
nm10730095	Vízhányó Kálmán	\N	\N	actor	\N
nm10730096	Zsófi Virág	\N	\N	costume_department	\N
nm10730097	Eszter Polyák	\N	\N	costume_department,costume_designer,writer	tt9392618,tt8060328,tt12564514,tt20205328
nm10730098	Zsófi Gúth	\N	\N	art_department,art_director,production_designer	tt10147636,tt11004278,tt14949978,tt16311394
nm10730099	Angéla Csúcs	\N	\N	production_designer,set_decorator,art_department	tt12719846,tt22457306,tt11138118,tt11783876
nm10730100	Jean Huppé	\N	\N	producer	\N
nm10730102	Parthiban	\N	\N	director,writer	tt10410552,tt15161350
nm10730103	Jason Smith	\N	\N	writer	tt10394778
nm10730104	Yasuaki Fujii	\N	\N	director,miscellaneous	tt0875609,tt1226251,tt1468843,tt5330856
nm10730105	Nandish Jagadish	\N	\N	writer,director,cinematographer	\N
nm10730106	Aniketh	\N	\N		\N
nm10730108	Setata Nakata	\N	\N	actor	\N
nm10730109	Umang Khanna	\N	\N		tt10410570,tt10210114
nm10730110	Subhash Chaurasia	\N	\N	editor	\N
nm10730111	Oscar Gray	\N	\N	actor	\N
nm10730112	Gurpreet Singh Goga	\N	\N	producer	tt4482970,tt2673882,tt12839622,tt2832540
nm10730113	Nándor Berettyán	1992	\N	actor	tt12282846,tt10410600,tt19857862
nm10730114	Biro Zsuzsanna	\N	\N		\N
nm10730115	Myoung-Sung Ko	\N	\N	director,writer	tt10410602
nm10730116	Seung-O Jeong	\N	\N		tt10410604
nm10730117	Timothy Schmidt	\N	\N	composer	tt9153902
nm10730118	Claire Statczar	\N	\N	producer,actress,writer	tt18271884
nm10730119	Pascale Cusson	\N	\N	actress	\N
nm10730120	François Pageau	\N	\N	writer	\N
nm10730121	Denise Renaud	\N	\N	writer	\N
nm10730122	Bernard Landry	\N	\N	composer	\N
nm10730123	Zofia Porembska	\N	\N	writer	\N
nm10730124	Lucjan Porembski	\N	\N	writer	\N
nm10730125	John Norris	\N	\N	writer	\N
nm10730126	Samuel Taylor	\N	\N	editor	\N
nm10730127	Manni Wu	\N	\N	producer	\N
nm10730128	Joel Green	\N	\N	camera_department	\N
nm10730129	Thea Cole	\N	\N	miscellaneous,actor,assistant_director	tt4953816,tt10410688,tt11640018,tt12358008
nm10730130	Matthew Laughlin	\N	\N	writer	\N
nm10730132	Hana Kuhlmann	\N	\N	art_department,art_director,production_designer	tt10410688,tt14064368
nm10730133	Wesley Jackson	\N	\N	camera_department,sound_department	tt10410688,tt11967764
nm10730136	Ezekiel Meirthew	\N	\N	actor	\N
nm10730137	Anna Ike	\N	\N		\N
nm10730138	Hiromi Ôtsuka	\N	\N		\N
nm10730139	Yûko Shima	\N	\N		\N
nm10730145	Doug Free	\N	\N		tt0407423,tt0896893
nm10730146	Alan Ball	\N	\N		tt0896893,tt0407423
nm10730147	John Phillips	\N	\N		tt0407423,tt0896893
nm10730148	Clint Sintim	\N	\N		tt2501748,tt0896893
nm10730149	Al Holcomb	\N	\N		tt0896893,tt0407423
nm10730151	Stefania Massalska	1929	1982	actress	\N
nm10730153	Rose Molina	\N	\N		\N
nm10730154	Timothy Farr	1978	\N		\N
nm10730155	Bradd Bambo	\N	\N	miscellaneous	tt0094574
nm10730156	Sansargereltekh Sangidorj	\N	\N	composer	\N
nm10730157	Bilguun Badamsed	\N	\N	actor	tt10410782,tt11488808
nm10730158	Batzorig Sukhbaatar	\N	\N	actor,production_manager	tt9077352,tt10410782
nm10730159	Ariunchimeg Tumursukh	\N	\N	actor	\N
nm10730160	Khulan Khadbaatar	\N	\N	actor	\N
nm10730161	Ariunaa Tserenpil	\N	\N	producer	tt11638406,tt10410782
nm10730162	Byambajargal Ganbold	\N	\N	actor,camera_department	tt11638406,tt10410782
nm10730163	Oyun-Erdene Batbaatar	\N	\N	actor	\N
nm10730164	Gereltuya Baatarchuluun	\N	\N	actor	\N
nm10730165	Ariunsaikhan Davaakhuu	\N	\N	production_designer	tt10410782
nm10730166	Ankhtamir Tuvshinjargal	\N	\N	assistant_director,editorial_department	tt10410782
nm10730167	Myagmarsuren Purev-Ochir	\N	\N	assistant_director,location_management,production_manager	tt11638406,tt10410782
nm10730168	Togtokhjargal Minjbadgar	\N	\N	actor	\N
nm10730169	Battulga Ganbat	\N	\N	actor	\N
nm10730170	Oyunzul Dorjderem	\N	\N	actor	\N
nm10730171	Erkhembayar Munkhbat	\N	\N	actor	\N
nm10730172	Tuvshintugs Badral	\N	\N	cinematographer	\N
nm10730173	Doljinsuren Byambadorj	\N	\N	actor	\N
nm10730174	Ravi Verma	\N	\N	director	tt10410818,tt6611578,tt5026484,tt4718728
nm10730175	Ginni Kapoor	\N	\N		tt10410818,tt15170506
nm10730177	Derek Egidio	\N	\N	actor	\N
nm10730178	Chris Gyselinck	\N	\N	miscellaneous,producer	tt8585878,tt1249419,tt0478298,tt1233574
nm10730179	Sam Cornerbrooks	\N	\N	producer	tt10410850
nm10730180	Dan Markowitz	\N	\N	writer,editor,producer	tt10410850,tt11326612,tt12181092,tt11243830
nm10730181	Enrico Menduni	\N	\N		tt10410856
nm10730182	Mike Egan	\N	\N		\N
nm10730183	Chris Pritchard	\N	\N		\N
nm10730184	Bobby Pallett	\N	\N		\N
