nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm4090000	Elena Tselik	\N	\N	actress	tt1264881
nm4090001	Vanda Berlányi	1884	1945	actress	tt0242600,tt0006672,tt0241809,tt0243048
nm4090002	Abderrahmane Lyania	\N	\N	camera_department	tt0187106
nm4090004	Mike Shreeman	\N	\N	actor	tt1559359,tt1423995
nm4090005	Eve Blanchard	\N	\N	actress	tt6343018,tt1366306,tt12837004,tt0063930
nm4090007	Joe Ceballos	\N	\N	soundtrack	tt1780786
nm4090008	Annette Smits	\N	\N		\N
nm4090009	Ozzie Kidd	\N	\N	camera_department,art_director	tt0136164,tt0153348,tt0147384,tt0147333
nm4090010	Carlos Estrada	\N	\N	actor	tt0228595
nm4090011	Scott Irwin	\N	\N	music_department	tt1336995
nm4090012	Jeff Lamb	\N	\N	producer,director,writer	tt4286200,tt3804414,tt3516040,tt3087106
nm4090014	Gillian Longbottom	\N	\N		\N
nm4090016	Cong Ding	\N	\N	actor	tt1368472
nm4090017	Austin Sushel	\N	\N	actress	tt1169164
nm4090018	Gary Smith	\N	\N		\N
nm4090019	Leonard Ngu	\N	\N	editorial_department,visual_effects	tt1721692
nm4090020	David Wayman	1988	\N	actor,writer,producer	tt10102572,tt8397674,tt3156168,tt5338382
nm4090021	Kiran Kale	\N	\N	visual_effects	tt1216515
nm4090022	Andrew Freij	\N	\N	actor,miscellaneous	tt1262416
nm4090023	Eider Galán	\N	\N	miscellaneous,producer,production_manager	tt1528100,tt1648216,tt1748179,tt1935914
nm4090025	Nathan Hillyer	\N	\N	actor	tt1285016
nm4090027	Dick Cartino	\N	\N	transportation_department	tt0228595
nm4090029	Ilonka Nagy	1892	1973	actress	tt0241612,tt0242008,tt0241968,tt0229435
nm4090030	Brandon Bernath	\N	\N	actor,writer,producer	tt4435664,tt9134596
nm4090031	George Cass	\N	\N	director	\N
nm4090032	Diana Puntar	\N	\N	production_designer	tt0119740
nm4090034	Yan Huang	\N	\N	art_department,director	tt3564806,tt10443322,tt2943974
nm4090035	Candace Orlandi	\N	\N	make_up_department	tt10731768,tt9446688,tt1657865,tt9059704
nm4090036	Patrick Halm	\N	\N	transportation_department	tt0103980
nm4090038	Barbara Rode	\N	\N		\N
nm4090040	David Nicholas	\N	\N		tt1594955
nm4090043	Michelle Chubenko	\N	\N	miscellaneous	tt1365047
nm4090044	Laszlo Mecs	\N	\N	camera_department	tt0228595
nm4090045	Kathrin Osterode	\N	\N	actress	tt3215254,tt18174184,tt18163686,tt10366364
nm4090046	Sarah Foran	\N	\N	actress	tt1169164
nm4090047	Svetlana Solyankina	\N	\N	actress	tt1264881,tt4177398,tt4204144
nm4090048	Sally Welch	\N	\N	producer	tt4763340
nm4090049	Jessica Sherman	\N	\N	actress	tt2898484
nm4090050	Jessica Levai	\N	\N	camera_department	tt1697797
nm4090051	Cheryl Ottenritter	\N	\N	sound_department,miscellaneous,executive	tt6070524,tt8999864,tt2391704,tt2119463
nm4090052	Jacqueline Foran	\N	\N	actress	tt1169164
nm4090054	Christoph Jacob	\N	\N	actor,production_manager	tt0336934
nm4090060	Geoff Uebele	\N	\N	miscellaneous	tt0395651
nm4090061	Jimmi Walker	\N	\N	camera_department	tt0228595
nm4090062	Hoffmann & Hoffmann	\N	\N	soundtrack	tt0204768,tt0358827,tt0313370,tt0938486
nm4090063	Katrina Garibaldi	\N	\N	actress	tt1699498
nm4090064	Friedrich Kramer	\N	\N	producer,miscellaneous	tt0345822,tt0353731
nm4090066	Robyn Kopp	\N	\N	producer,director,actor	tt7985040,tt5278460,tt3778202,tt21291956
nm4090067	Varnette Honeywood	1950	2010	art_department,writer	tt0181879,tt0137313,tt0229141
nm4090068	Katie Donegian	\N	\N	talent_agent	\N
nm4090069	Karishma Patel	\N	\N	actress	tt1527639
