tconst	averageRating	numVotes
tt1690017	7.7	48
tt1690022	6.1	11
tt1690052	7.2	207
tt1690097	4.7	31
tt1690100	5.2	11
tt1690107	7.8	5
tt1690108	6.1	7
tt1690119	8.1	10
tt1690120	6.1	72
tt1690136	3.0	47
tt1690140	8.0	111
tt1690156	5.3	14
tt1690157	8.5	50
tt1690180	6.5	14
tt1690183	8.6	12
tt1690185	5.8	14
tt1690193	5.4	9
tt1690197	6.7	11
tt1690201	6.9	59
tt1690210	6.5	19
tt1690214	7.4	8
tt1690215	6.3	991
tt1690235	6.3	8
tt1690283	7.7	12
tt1690308	6.6	12
tt1690309	1.0	52
tt1690315	6.2	11
tt1690333	7.5	389
tt1690334	7.6	425
tt1690354	7.3	212
tt1690356	7.1	29
tt1690357	7.1	55
tt1690358	7.0	49
tt1690360	8.6	19
tt1690364	7.7	837
tt1690367	8.9	18
tt1690368	5.6	2728
tt1690369	6.8	20
tt1690375	6.9	9
tt1690384	8.4	10
tt1690389	6.5	1602
tt1690392	8.7	11
tt1690393	4.8	30
tt1690397	8.3	603
tt1690398	7.5	343
tt1690400	7.0	711
tt1690405	6.9	11
tt1690406	7.4	35
tt1690411	5.7	15
tt1690414	6.6	194
tt1690422	6.5	13
tt1690424	7.4	100
tt1690425	7.3	11
tt1690440	3.6	6
tt1690442	7.4	139
tt1690444	6.3	24
tt1690455	5.9	6084
tt1690470	6.0	2079
tt1690472	8.2	34
tt1690483	6.3	2731
tt1690484	8.2	17
tt1690518	6.3	260
tt1690519	4.0	140
tt1690521	8.2	13
tt1690536	9.0	10
tt1690539	8.0	83
tt1690540	3.2	749
tt1690541	5.9	60
tt1690542	5.5	281
tt1690543	6.3	29
tt1690544	6.8	32
tt1690545	3.2	248
tt1690567	8.8	52
tt1690568	7.1	38
tt1690574	8.0	12
tt1690577	6.1	16
tt1690579	7.9	452
tt1690620	6.7	9
tt1690621	6.3	1927
tt1690623	8.0	6
tt1690624	6.5	7
tt1690676	5.3	84
tt1690677	7.7	45
tt1690678	7.4	37
tt1690683	9.6	21
tt1690739	9.3	10
tt1690742	5.5	7
tt1690760	8.3	24
tt1690857	7.7	50
tt1690860	9.6	70
tt1690863	7.9	238
tt1690864	6.2	27
tt1690885	9.4	396
tt1690888	5.4	40
tt1690901	7.8	32
tt1690912	8.0	17
tt1690913	6.3	15
tt1690915	8.9	1364
tt1690945	8.2	33
tt1690947	8.0	12
tt1690948	8.3	10
tt1690952	6.4	25
tt1690953	7.3	400207
tt1690954	5.7	26
tt1690956	7.5	20
tt1690958	6.2	10
tt1690960	4.9	8
tt1690964	7.3	13
tt1690966	7.8	12
tt1690967	6.0	2343
tt1690969	8.5	20
tt1690971	7.2	8
tt1690974	8.9	16
tt1690975	8.8	12
tt1690980	8.5	18
tt1690991	5.9	131
tt1690994	9.2	5
tt1690995	9.5	136
tt1690996	8.6	16
tt1690997	6.1	20
tt1690998	6.4	36
tt1691007	5.4	6
tt1691012	3.7	433
tt1691016	5.9	427
tt1691020	3.6	364
tt1691022	6.2	8
tt1691023	7.5	29
tt1691127	7.6	75
tt1691130	8.0	9
tt1691143	6.2	41
tt1691146	6.1	10
tt1691149	5.6	79
tt1691152	7.2	5985
tt1691153	4.7	744
tt1691154	5.4	3962
tt1691155	8.6	29
tt1691159	7.7	8
tt1691160	7.5	71
tt1691161	7.6	68
tt1691162	7.1	66
tt1691232	7.2	84
tt1691237	7.1	19
tt1691247	8.2	27
tt1691248	6.5	7
tt1691256	7.1	52
tt1691257	7.2	43
tt1691258	7.4	37
tt1691275	8.1	9
tt1691304	9.0	417
tt1691305	7.8	29
tt1691307	5.5	26
tt1691316	6.3	11
tt1691317	6.9	12
tt1691323	6.2	6927
tt1691324	6.3	13
tt1691326	3.7	31
tt1691327	7.2	25
tt1691328	6.8	41
tt1691329	6.3	30
tt1691330	7.1	508
tt1691331	5.9	7
tt1691334	7.1	227
tt1691335	6.4	9
tt1691337	6.6	14
tt1691338	8.0	4480
tt1691340	7.3	226
tt1691342	7.1	69
tt1691343	6.1	268
tt1691346	7.3	11
tt1691348	4.3	55
tt1691354	6.4	9
tt1691360	8.4	4029
tt1691363	5.7	11
tt1691365	6.0	9
tt1691366	7.5	14
tt1691367	7.9	8
tt1691373	5.6	6
tt1691379	7.8	47
tt1691384	7.7	8
tt1691385	7.5	14
tt1691386	8.6	18
tt1691390	6.2	38
tt1691392	9.9	9
tt1691395	7.0	21
tt1691405	8.2	91
tt1691407	7.5	124
tt1691408	9.1	40
tt1691417	9.3	17
tt1691418	8.9	8
tt1691421	7.6	24
tt1691422	6.4	13
tt1691424	4.4	803
tt1691432	8.8	8
tt1691443	6.2	10
tt1691448	7.1	80
tt1691449	5.5	162
tt1691450	6.1	106
tt1691451	8.2	17
tt1691452	3.7	1605
tt1691453	4.9	2519
tt1691454	4.4	49
tt1691455	6.4	6
tt1691463	5.9	10
tt1691464	7.2	9
tt1691466	6.9	18
tt1691499	8.3	9
tt1691501	8.0	8
tt1691503	8.6	5
tt1691532	7.1	12
tt1691533	7.3	13
tt1691534	6.0	17
tt1691535	8.4	4038
tt1691544	8.0	121
tt1691547	8.3	36
tt1691591	7.2	7
tt1691593	6.2	590
tt1691595	8.1	214
tt1691602	6.0	630
tt1691605	8.1	80
tt1691607	6.5	29
tt1691635	7.4	37
tt1691636	7.9	39
tt1691637	7.1	56
tt1691638	8.4	50
tt1691654	7.9	296
tt1691655	7.6	268
tt1691656	7.3	254
tt1691657	7.2	253
tt1691658	7.2	252
tt1691659	7.5	247
tt1691676	7.7	6
tt1691677	8.0	8
tt1691678	8.0	5
tt1691682	9.9	11
tt1691683	9.9	11
tt1691715	8.3	196
tt1691716	8.0	192
tt1691717	9.1	319
tt1691727	7.7	27
tt1691728	7.1	21
tt1691729	7.9	19
tt1691730	7.9	19
tt1691733	8.2	4373
tt1691766	7.7	11
tt1691785	6.8	8
tt1691826	5.2	61
tt1691830	7.4	14
tt1691832	4.7	942
tt1691834	8.1	59
tt1691836	6.2	77
tt1691844	7.7	7
tt1691845	5.0	262
tt1691852	4.6	21
tt1691858	8.0	24
tt1691861	5.2	5
tt1691862	3.8	58
tt1691864	8.8	23
tt1691866	7.7	32
tt1691872	8.8	16
tt1691875	8.4	11
tt1691877	6.4	44
tt1691878	7.8	28
tt1691879	7.0	84
tt1691882	6.3	20
tt1691883	6.5	139
tt1691884	6.9	155
tt1691887	7.4	29
tt1691892	5.2	32
tt1691895	7.6	9
tt1691898	7.0	9
tt1691900	7.3	16
tt1691902	5.1	8
tt1691903	7.8	11
tt1691904	9.5	13
tt1691914	8.6	7
tt1691916	6.4	52801
tt1691917	5.7	45633
tt1691920	5.9	6187
tt1691923	6.2	9
tt1691924	2.7	198
tt1691925	7.2	6
tt1691926	6.4	113
tt1691928	6.9	17
tt1692039	5.6	16
tt1692041	7.4	186
tt1692067	7.5	14
tt1692068	8.0	14
tt1692075	8.3	10
tt1692078	4.5	8
tt1692079	8.7	8
tt1692083	4.0	16
tt1692084	5.1	1763
tt1692087	6.1	32
tt1692088	7.2	57
tt1692093	7.4	8
tt1692094	6.3	14
tt1692098	6.1	2765
tt1692099	7.8	18
tt1692100	8.0	16
tt1692104	7.4	42
tt1692107	6.3	77
tt1692131	7.4	77
tt1692138	7.9	219
tt1692139	5.3	86
tt1692162	8.4	56
tt1692163	8.4	52
tt1692164	8.5	49
tt1692166	7.4	43
tt1692180	7.7	19
tt1692183	6.5	66
tt1692184	6.4	22
tt1692185	6.2	93
tt1692189	6.0	926
tt1692190	7.7	10591
tt1692191	5.8	73
tt1692193	5.6	305
tt1692194	7.5	32
tt1692195	7.3	77
tt1692196	6.1	27
tt1692197	7.2	391
tt1692199	6.5	41
