tconst	averageRating	numVotes
tt6240000	7.7	130
tt6240014	7.6	77
tt6240022	6.8	7
tt6240026	3.7	14
tt6240032	5.7	17
tt6240054	6.0	5
tt6240094	4.4	161
tt6240230	6.2	6
tt6240328	7.6	386
tt6240342	8.3	819
tt6240344	6.1	69
tt6240350	7.4	300
tt6240354	8.8	637
tt6240392	6.1	27
tt6240428	7.8	437
tt6240430	7.6	421
tt6240432	7.2	335
tt6240434	8.2	390
tt6240436	6.8	326
tt6240438	7.5	333
tt6240440	7.8	364
tt6240442	7.2	329
tt6240444	6.6	328
tt6240446	9.1	513
tt6240448	6.8	307
tt6240450	8.4	429
tt6240452	9.5	719
tt6240470	5.6	462
tt6240486	5.6	17
tt6240526	8.7	287
tt6240542	8.3	14
tt6240552	8.3	13
tt6240554	8.5	13
tt6240560	8.4	13
tt6240564	7.4	41
tt6240576	7.6	40
tt6240580	7.5	40
tt6240606	5.2	69
tt6240610	8.4	20
tt6240672	7.1	21
tt6240682	7.6	236
tt6240706	7.0	6
tt6240826	7.1	9
tt6240832	7.5	8
tt6240834	7.8	8
tt6240842	6.9	22
tt6240848	6.3	9
tt6240850	5.9	21
tt6240880	5.4	10
tt6240888	6.4	5
tt6240896	7.4	12
tt6240910	7.2	6
tt6240914	6.4	24
tt6240922	4.9	10
tt6240976	6.0	102
tt6240978	5.4	7
tt6241032	7.7	11
tt6241040	6.2	8
tt6241046	6.1	10
tt6241050	3.3	103
tt6241066	7.6	8
tt6241074	7.5	90
tt6241086	6.8	59
tt6241088	5.5	17
tt6241090	8.5	6
tt6241094	5.3	12
tt6241104	6.8	30
tt6241106	6.6	48
tt6241110	7.6	23
tt6241112	6.9	22
tt6241114	7.1	19
tt6241118	7.3	24
tt6241120	4.3	80
tt6241126	5.2	17
tt6241158	7.3	8
tt6241168	8.7	7
tt6241204	5.4	20
tt6241222	6.8	11
tt6241234	8.3	7
tt6241244	7.0	22
tt6241268	8.3	43
tt6241270	4.7	742
tt6241272	5.3	8
tt6241302	7.3	253
tt6241312	6.8	25
tt6241314	8.8	106
tt6241318	7.5	28
tt6241320	7.3	80
tt6241324	7.8	33
tt6241328	7.7	26
tt6241332	7.2	1877
tt6241336	6.8	1862
tt6241338	7.8	1969
tt6241350	6.8	6
tt6241352	5.1	41
tt6241356	7.2	5
tt6241358	6.3	7
tt6241362	7.6	7
tt6241388	7.6	7
tt6241390	4.8	188
tt6241414	8.5	8
tt6241418	9.2	18
tt6241428	6.6	27
tt6241430	9.2	6
tt6241432	7.7	13
tt6241466	7.5	10
tt6241530	7.3	24
tt6241532	7.7	227
tt6241540	7.8	223
tt6241576	7.6	10
tt6241586	6.8	37
tt6241592	7.4	9
tt6241654	8.0	97
tt6241660	8.4	428
tt6241678	5.5	341
tt6241704	7.7	183
tt6241740	3.2	118
tt6241748	7.3	23
tt6241754	7.3	11
tt6241756	6.6	41
tt6241758	5.8	11
tt6241760	5.8	11
tt6241762	8.7	12
tt6241764	5.5	11
tt6241768	3.2	387
tt6241786	7.1	11
tt6241788	6.3	9
tt6241790	8.0	10
tt6241810	8.0	9
tt6241820	7.0	13
tt6241856	7.3	140
tt6241858	5.5	60
tt6241872	7.4	7724
tt6241888	4.1	36
tt6241902	8.3	142
tt6241908	8.4	136
tt6241910	9.5	265
tt6241912	8.5	133
tt6241916	8.9	149
tt6241918	8.1	127
tt6241924	7.1	14
tt6241940	7.4	5
tt6241942	6.4	16
tt6241946	7.1	21
tt6241978	7.2	5
tt6242010	7.3	45
tt6242068	8.9	16
tt6242070	7.5	27
tt6242074	6.3	18
tt6242082	7.5	43
tt6242154	4.8	61
tt6242164	1.5	30
tt6242172	4.6	10
tt6242192	7.9	203
tt6242194	7.9	183
tt6242196	7.9	184
tt6242198	8.0	181
tt6242202	8.4	191
tt6242204	8.1	185
tt6242208	8.4	183
tt6242210	8.5	188
tt6242212	8.4	183
tt6242214	9.0	256
tt6242220	7.3	7
tt6242230	3.9	29
tt6242262	7.5	109
tt6242288	8.7	10
tt6242290	7.5	61
tt6242294	5.7	25
tt6242296	7.8	283
tt6242332	6.7	95
tt6242336	7.6	315
tt6242340	8.1	317
tt6242344	6.5	9
tt6242354	7.9	10
tt6242360	5.9	8
tt6242362	6.8	9
tt6242368	6.7	9
tt6242372	6.8	9
tt6242374	6.7	9
tt6242404	9.7	13
tt6242504	8.2	71
tt6242560	7.3	15
tt6242606	7.6	7
tt6242644	7.4	15
tt6242664	7.3	280
tt6242668	7.5	12
tt6242674	7.8	7
tt6242752	8.3	34
tt6242856	8.0	10
tt6242876	8.0	5
tt6242896	7.1	24
tt6242900	3.8	59
tt6242916	9.5	9
tt6242926	8.9	8
tt6242938	7.3	12
tt6242944	7.4	8
tt6242946	8.3	20
tt6242954	7.4	5
tt6243010	6.6	34
tt6243012	7.1	18
tt6243016	8.6	9
tt6243032	7.9	11
tt6243038	7.7	8
tt6243072	8.2	8
tt6243086	4.7	22
tt6243088	7.0	66
tt6243106	8.2	5
tt6243116	5.5	13
tt6243138	9.1	19
tt6243140	5.8	9389
tt6243148	7.6	61
tt6243152	8.8	6
tt6243156	5.4	10
tt6243158	6.4	19
tt6243178	7.3	19
tt6243182	8.0	6
tt6243194	7.7	110
tt6243202	4.8	28
tt6243216	9.6	22
tt6243218	5.4	75
tt6243230	7.2	17
tt6243254	6.9	26
tt6243256	7.0	26
tt6243258	8.2	41
tt6243260	7.1	26
tt6243266	7.1	11
tt6243270	7.2	26
tt6243274	6.0	650
tt6243276	3.8	59
tt6243294	8.2	13217
tt6243296	8.0	11317
tt6243298	7.9	10581
tt6243300	8.9	13853
tt6243302	7.8	11534
tt6243304	8.0	9909
tt6243306	8.5	10934
tt6243308	9.2	18189
tt6243310	8.7	10857
tt6243312	8.7	12315
tt6243320	7.1	164
tt6243322	7.3	155
tt6243324	7.4	142
tt6243326	7.8	147
tt6243328	7.5	132
tt6243332	7.4	136
tt6243334	7.7	139
tt6243336	7.9	144
tt6243338	7.0	143
tt6243340	7.3	129
tt6243342	7.1	30
tt6243344	7.8	434
tt6243346	7.6	380
tt6243350	7.4	372
tt6243352	7.3	369
tt6243354	7.4	399
tt6243358	7.2	359
tt6243360	7.3	401
tt6243362	8.2	429
tt6243366	7.5	303
tt6243368	7.8	404
tt6243370	5.2	2198
tt6243392	8.0	25
tt6243400	7.9	64
tt6243404	7.4	47
tt6243442	8.2	9
tt6243444	8.0	30
tt6243458	8.0	10
tt6243472	1.1	196
tt6243504	7.1	14
tt6243518	7.3	6
tt6243526	4.0	60
tt6243564	8.7	50
tt6243570	8.2	46
tt6243582	6.8	635
tt6243606	6.5	196
tt6243612	5.7	135
tt6243632	4.3	9
tt6243694	4.9	57
tt6243700	7.8	107
tt6243722	6.4	82
tt6243786	7.4	10
tt6243790	7.4	31
tt6243798	7.3	23
tt6243800	6.9	20
tt6243802	6.8	23
tt6243804	6.6	23
tt6243814	7.8	14
tt6243820	7.9	14
tt6243822	8.6	27
tt6243824	6.7	16
tt6243826	6.6	10
tt6243852	5.8	27
tt6243854	5.8	24
tt6243858	5.8	21
tt6243866	5.6	12
tt6243868	6.4	10
tt6243870	5.4	10
tt6243872	5.0	10
tt6243896	6.3	14
tt6243918	7.6	218
tt6243922	6.8	12
tt6243932	6.0	9
tt6243936	7.0	543
tt6243940	8.4	335
tt6243990	4.0	28
tt6244040	7.4	40
tt6244096	5.0	43
tt6244104	8.5	46
tt6244108	7.3	196
tt6244144	6.0	136
tt6244192	8.9	6067
tt6244196	7.7	2452
tt6244204	7.4	11
tt6244206	7.0	117
tt6244210	6.9	111
tt6244212	7.6	9
tt6244216	6.6	119
tt6244248	8.1	103
tt6244266	4.5	92
tt6244322	6.2	6
tt6244332	6.8	116
tt6244398	5.1	11
tt6244410	6.8	33
tt6244434	8.1	17
tt6244456	7.2	613
tt6244458	8.3	27
tt6244464	7.9	9
tt6244484	6.0	9
tt6244492	8.1	36
tt6244528	5.5	777
tt6244532	7.4	5
tt6244550	7.6	188
tt6244560	7.0	8
tt6244562	7.6	250
tt6244564	7.5	17
tt6244566	7.6	13
tt6244568	7.0	6
tt6244576	5.1	8
tt6244592	3.5	48
tt6244594	6.6	38
tt6244624	8.3	8
tt6244650	6.4	6
tt6244652	8.4	12
tt6244662	4.9	8
tt6244666	6.0	26
tt6244674	8.4	6
tt6244676	8.0	9
tt6244680	8.1	9
tt6244688	7.2	6
tt6244724	5.1	14
tt6244728	7.1	30
tt6244730	6.3	407
tt6244738	7.6	54
tt6244748	6.0	7
tt6244756	7.0	9
tt6244786	6.8	11
tt6244796	8.5	6
tt6244826	6.6	42
tt6244846	8.5	113
tt6244850	7.3	30
tt6244876	3.5	401
tt6244884	6.9	20
tt6244888	6.6	14
tt6244898	4.8	75
tt6244908	8.8	9
tt6244930	10.0	28
tt6244934	8.4	11
tt6244938	5.7	59
tt6244940	10.0	28
tt6244944	8.7	27
tt6244948	10.0	28
tt6244954	7.6	52
tt6244966	8.4	5
tt6244974	10.0	28
tt6244980	10.0	28
tt6245000	9.0	14
tt6245008	10.0	28
tt6245020	7.2	8
tt6245028	10.0	28
tt6245030	10.0	28
tt6245032	10.0	28
tt6245034	10.0	28
tt6245038	10.0	28
tt6245040	9.0	8
tt6245044	10.0	28
tt6245048	10.0	28
tt6245070	10.0	28
tt6245072	10.0	28
tt6245074	10.0	28
tt6245078	10.0	28
tt6245084	10.0	28
tt6245088	10.0	29
tt6245090	10.0	28
tt6245094	8.6	87
tt6245148	10.0	28
tt6245156	10.0	28
tt6245158	8.6	9
tt6245160	7.0	8
tt6245162	6.0	97
tt6245166	10.0	28
tt6245170	10.0	28
tt6245176	10.0	28
tt6245180	10.0	28
tt6245182	7.2	12
tt6245184	10.0	28
tt6245186	7.3	11
tt6245188	7.0	14
tt6245190	10.0	28
tt6245194	10.0	28
tt6245196	8.7	21
tt6245198	10.0	28
tt6245200	7.5	79
tt6245202	8.7	347
tt6245204	10.0	28
tt6245208	10.0	28
tt6245212	7.4	22
tt6245218	10.0	28
tt6245266	9.1	24
tt6245272	8.8	26
tt6245274	6.4	300
tt6245280	8.2	180
tt6245282	7.6	15
tt6245290	7.6	62
tt6245294	7.8	172
tt6245298	6.4	8
tt6245308	6.5	20
tt6245346	8.9	11
tt6245348	8.2	5
tt6245388	7.8	25
tt6245390	10.0	28
tt6245402	10.0	28
tt6245412	9.8	28
tt6245422	10.0	28
tt6245428	10.0	28
tt6245432	10.0	28
tt6245436	10.0	28
tt6245438	9.0	11
tt6245440	6.2	66
tt6245442	4.3	38
tt6245444	8.8	12
tt6245446	8.3	10
tt6245450	7.0	6
tt6245454	8.1	16
tt6245460	8.5	1556
tt6245462	8.4	1466
tt6245472	7.0	47
tt6245480	8.1	28
tt6245482	9.5	6
tt6245488	6.8	2288
tt6245500	6.4	12
tt6245512	9.5	35
tt6245520	6.5	30
tt6245522	7.6	37
tt6245526	7.5	13
tt6245528	8.0	53
tt6245532	9.4	30
tt6245536	4.9	19
tt6245540	5.7	27
tt6245542	6.4	9
tt6245544	8.8	10
tt6245556	8.1	258
tt6245562	6.9	251
tt6245566	7.5	68
tt6245576	8.8	2751
tt6245580	9.3	3270
tt6245582	7.5	67
tt6245584	7.7	54
tt6245590	7.4	22
tt6245644	5.1	154
tt6245670	7.4	5
tt6245676	7.4	6
tt6245710	7.5	31
tt6245802	6.9	15
tt6245812	6.9	18
tt6245814	7.8	17
tt6245824	7.5	16
tt6245904	8.6	9
tt6245928	5.4	18
tt6245932	9.6	5
tt6245938	7.0	62
tt6245944	5.0	12
tt6245950	6.7	7
tt6246006	6.3	15
tt6246012	7.3	6
tt6246028	8.5	42
tt6246034	8.9	22
tt6246064	9.2	22
tt6246068	7.9	17
tt6246086	7.1	29
tt6246092	7.4	117
tt6246144	6.6	404
tt6246154	8.7	7
tt6246156	8.4	5
tt6246164	9.6	6
tt6246170	8.5	781
tt6246184	8.0	280
tt6246188	7.8	20
tt6246202	6.6	16
tt6246204	7.4	7
tt6246210	6.7	8
tt6246220	7.2	9
tt6246232	8.1	1047
tt6246242	9.2	37
tt6246268	7.5	22
tt6246272	6.9	133
tt6246274	6.8	126
tt6246276	6.1	120
tt6246280	6.2	111
tt6246282	6.3	120
tt6246284	6.5	117
tt6246288	6.4	116
tt6246308	9.0	7
tt6246322	6.0	56395
tt6246326	7.7	278
tt6246332	8.0	282
tt6246336	8.7	366
tt6246352	7.7	7
tt6246356	4.2	19
tt6246362	5.3	407
tt6246392	7.3	7
tt6246396	7.5	42
tt6246432	6.2	49
tt6246436	7.5	65
tt6246438	8.1	63
tt6246440	8.0	78
tt6246442	7.2	97
tt6246448	7.6	65
tt6246454	9.0	13
tt6246478	5.2	37
tt6246500	6.8	753
tt6246506	7.9	13
tt6246518	8.2	15
tt6246522	8.4	17
tt6246534	7.1	779
tt6246570	7.7	43
tt6246586	7.7	57
tt6246634	7.7	7
tt6246666	6.9	22
tt6246694	9.1	8
tt6246742	8.4	417
tt6246756	8.6	5
tt6246778	4.9	13
tt6246802	5.4	14
tt6247062	5.4	7
tt6247064	6.4	38
tt6247068	7.9	185
tt6247076	8.9	8
tt6247088	8.8	5
tt6247120	8.9	8
tt6247124	6.9	16
tt6247130	9.0	7
tt6247138	9.6	15
tt6247146	6.4	23
tt6247156	9.2	12
tt6247180	9.1	10
tt6247228	6.9	10
tt6247292	7.0	10
tt6247294	7.1	10
tt6247306	7.1	8
tt6247328	8.6	8
tt6247330	7.3	10
tt6247332	8.6	8
tt6247334	7.9	10
tt6247336	8.0	9
tt6247338	7.9	8
tt6247340	8.2	7
tt6247342	7.5	9
tt6247344	8.2	7
tt6247346	8.2	7
tt6247348	8.2	7
tt6247350	8.0	7
tt6247352	8.3	7
tt6247384	8.0	6
tt6247396	7.2	6
tt6247398	8.2	7
tt6247404	6.4	38
tt6247650	3.3	140
tt6247662	6.6	106
tt6247676	6.6	10
tt6247684	8.6	10
tt6247692	6.4	14
tt6247694	5.8	16
tt6247704	6.1	11
tt6247706	6.2	179
tt6247708	3.9	317
tt6247724	7.1	13
tt6247774	5.0	6
tt6247892	6.5	11
tt6247936	6.3	1762
tt6248178	1.6	1086
tt6248180	9.5	8
tt6248214	9.4	5
tt6248306	8.0	749
tt6248372	6.9	27
tt6248376	8.1	32
tt6248382	5.1	8
tt6248730	7.1	22
tt6248734	6.8	18
tt6248738	6.7	16
tt6248800	6.2	5
tt6248804	6.2	5
tt6248808	6.0	5
tt6248918	5.2	12
tt6248998	8.8	5
tt6249128	6.6	8
tt6249134	8.0	32
tt6249298	7.6	20
tt6249330	7.9	2364
tt6249336	7.2	11
tt6249344	5.3	10
tt6249350	7.5	2380
tt6249354	6.9	9
tt6249356	8.3	12
tt6249372	8.0	5
tt6249396	7.1	13
tt6249404	4.8	15
tt6249406	7.1	33
tt6249424	7.4	497
tt6249434	5.7	467
tt6249502	8.0	6
tt6249534	3.9	14
tt6249544	6.5	17
tt6249546	6.7	18
tt6249558	8.5	9
tt6249570	8.4	11
tt6249580	7.9	7
tt6249600	8.5	7
tt6249604	6.5	22
tt6249614	8.7	1535
tt6249624	7.8	12
tt6249630	1.6	334
tt6249636	6.4	112
tt6249648	8.5	17
tt6249696	8.8	15
tt6249698	8.6	15
tt6249716	8.5	45
tt6249720	8.6	57
tt6249724	8.3	51
tt6249726	9.4	43
tt6249728	8.6	27
tt6249732	7.8	54
tt6249740	3.7	47
tt6249744	3.3	46
tt6249750	8.9	71
tt6249752	8.9	43
tt6249818	9.5	14
tt6249826	9.5	13
tt6249828	9.5	15
tt6249836	9.2	67
tt6249838	9.5	14
tt6249844	9.3	13
tt6249848	7.4	35
tt6249858	9.3	13
tt6249860	7.2	125
tt6249862	7.0	119
tt6249866	7.0	113
tt6249872	9.3	13
tt6249880	9.3	13
tt6249890	9.4	13
tt6249892	9.5	15
tt6249902	9.4	14
tt6249904	8.1	283
tt6249910	9.7	20
tt6249970	4.9	22
tt6249982	6.4	10
