tconst	averageRating	numVotes
tt13290168	5.7	398
tt13290192	5.3	13
tt13290208	8.8	19
tt13290314	6.8	14
tt13290318	8.5	43
tt13290532	6.8	7
tt13290560	8.1	23
tt13290612	7.0	85
tt13290846	6.8	54
tt13290952	9.4	26
tt13291002	4.8	149
tt13291194	6.8	21
tt13291268	9.7	98
tt13291660	8.6	6
tt13291926	7.2	6
tt13291936	7.4	373
tt13291938	7.7	249
tt13291948	4.1	16
tt13291968	7.9	39
tt13291990	6.0	42
tt13291992	7.9	40
tt13292004	5.9	37
tt13292006	7.9	37
tt13292012	9.4	5
tt13292016	6.0	33
tt13292028	6.2	30
tt13292036	6.4	29
tt13292040	8.9	25
tt13292042	6.5	28
tt13292050	6.1	14
tt13292060	10.0	6
tt13292120	7.5	38
tt13292122	7.3	33
tt13292134	7.2	5
tt13292160	8.1	145
tt13292176	6.5	64
tt13292182	6.6	7
tt13292206	2.3	389
tt13292238	7.8	11
tt13292342	8.1	12
tt13292346	7.4	11
tt13292348	6.6	28
tt13292408	5.8	99
tt13292444	6.0	112
tt13292458	8.0	122
tt13292460	8.3	104
tt13292462	9.3	114
tt13292464	8.7	103
tt13292518	8.4	7
tt13292590	6.7	12
tt13292604	7.0	13
tt13292638	5.9	12
tt13292640	6.3	12
tt13292648	7.0	51
tt13292658	8.8	10
tt13292676	7.7	37
tt13292678	7.8	36
tt13292684	7.7	36
tt13292686	8.0	36
tt13292692	8.0	35
tt13292694	8.0	36
tt13292766	7.2	49
tt13292768	9.8	6
tt13292800	2.1	71
tt13292830	8.0	75
tt13292840	9.2	29
tt13292864	9.0	11
tt13292968	7.7	6
tt13293098	7.0	8
tt13293128	6.5	23
tt13293134	7.8	23
tt13293140	7.6	8
tt13293146	7.4	8
tt13293156	9.4	9
tt13293182	7.1	9
tt13293184	5.6	868
tt13293222	3.7	7
tt13293260	9.2	9
tt13293262	9.3	8
tt13293264	9.4	9
tt13293266	9.9	23
tt13293268	9.2	5
tt13293298	9.4	12
tt13293300	9.2	14
tt13293302	8.2	31
tt13293326	4.5	12
tt13293332	5.3	8
tt13293334	3.7	30
tt13293368	5.8	7
tt13293452	6.2	6
tt13293516	7.2	24
tt13293518	7.8	13
tt13293528	7.1	19
tt13293582	6.8	6
tt13293588	8.4	10527
tt13293602	8.4	850
tt13293660	6.4	6
tt13293718	5.4	11
tt13293720	7.1	78
tt13293810	5.3	15
tt13293838	9.6	10
tt13293840	9.2	8
tt13293844	9.0	5
tt13293850	8.0	10
tt13293854	9.2	6
tt13293856	9.5	24
tt13293906	7.1	24
tt13293926	2.6	223
tt13293936	6.2	25
tt13293944	7.5	7
tt13294010	6.5	90
tt13294016	7.2	6
tt13294024	2.6	21
tt13294028	3.5	24
tt13294030	3.4	24
tt13294032	3.2	23
tt13294034	3.1	22
tt13294036	3.0	22
tt13294038	9.7	8
tt13294040	3.1	23
tt13294044	4.0	26
tt13294046	3.9	25
tt13294064	6.5	20
tt13294068	8.1	11
tt13294076	8.0	9
tt13294102	4.6	7
tt13294136	6.5	203
tt13294234	5.6	10
tt13294278	7.4	5
tt13294304	6.6	8
tt13294316	8.7	10
tt13294378	7.1	13
tt13294384	6.8	12
tt13294418	8.5	6
tt13294434	9.4	5
tt13294456	2.6	312
tt13294546	6.1	30
tt13294656	6.4	19
tt13294678	5.6	24
tt13294742	7.2	6
tt13294824	7.6	570
tt13295004	6.6	99
tt13295224	8.1	23
tt13295310	8.6	16
tt13295320	8.3	14
tt13295392	5.5	27
tt13295448	7.1	10
tt13296032	2.2	534
tt13296254	7.2	5
tt13296268	7.3	43
tt13296334	6.8	5
tt13296464	8.3	7
tt13296484	6.1	9
tt13296512	7.5	23
tt13296514	7.4	24
tt13296876	6.9	38
tt13297042	8.1	20
tt13297044	7.7	228
tt13297050	6.9	232
tt13297088	9.4	5
tt13297126	6.2	12
tt13297136	6.4	648
tt13297308	10.0	11
tt13297320	8.2	11
tt13297348	6.4	10
tt13297354	7.8	16
tt13297402	9.4	5
tt13297416	5.0	35
tt13297496	6.2	8
tt13297554	7.6	41
tt13297614	7.8	87
tt13297628	7.0	19
tt13297874	8.4	25
tt13297900	8.1	30
tt13297914	6.3	129
tt13297970	8.3	13
tt13297994	7.0	29
tt13298004	7.6	56
tt13298068	6.6	67
tt13298110	8.4	14
tt13298112	8.4	11
tt13298120	8.0	8
tt13298126	8.4	8
tt13298128	8.8	6
tt13298130	9.0	6
tt13298138	9.2	6
tt13298142	9.5	8
tt13298146	9.4	7
tt13298148	9.2	6
tt13298294	6.3	14
tt13298302	6.2	12
tt13298310	8.6	326
tt13298312	6.8	9
tt13298322	6.1	13
tt13298354	7.9	209
tt13298358	8.2	191
tt13298360	8.2	189
tt13298362	8.6	186
tt13298366	8.2	166
tt13298370	8.2	166
tt13298372	8.0	158
tt13298374	8.5	171
tt13298376	7.8	173
tt13298378	8.1	165
tt13298382	7.5	184
tt13298384	7.0	191
tt13298388	7.3	187
tt13298390	6.6	204
tt13298392	7.0	234
tt13298472	7.1	10
tt13298482	6.2	74
tt13298522	5.9	150
tt13298526	8.6	8
tt13298560	8.9	17
tt13298578	6.8	11
tt13298592	7.8	5
tt13298600	6.3	10
tt13298602	4.7	10
tt13298614	8.4	7
tt13298618	7.0	5
tt13298624	7.1	12
tt13298630	9.0	8
tt13298636	7.1	14
tt13298650	7.2	5
tt13298652	9.1	7
tt13298656	2.4	316
tt13298684	3.7	35
tt13298694	7.2	38
tt13298772	2.3	77
tt13298784	4.5	7
tt13298804	6.2	18
tt13298806	5.9	13
tt13298814	6.9	17
tt13298892	7.2	6
tt13298924	3.7	108
tt13298930	7.2	5
tt13298942	7.7	25
tt13298950	7.7	23
tt13298952	7.3	33
tt13298992	6.3	2708
tt13299034	7.8	12
tt13299052	5.4	3567
tt13299064	7.0	12
tt13299072	8.6	22
tt13299076	7.9	12
