tconst	averageRating	numVotes
tt19770070	6.3	27
tt19770088	6.4	127
tt19770238	7.6	1427
tt19770384	4.6	5
tt19770386	4.6	5
tt19770390	4.7	6
tt19770392	3.6	7
tt19770394	5.5	6
tt19770396	4.7	6
tt19770402	3.0	117
tt19770458	9.4	5
tt19770576	4.8	5
tt19770590	5.8	34
tt19770596	7.2	6
tt19770606	9.5	19
tt19770704	8.7	210
tt19770712	8.5	166
tt19770732	6.2	9
tt19770742	8.4	7
tt19770744	8.3	164
tt19770748	8.6	158
tt19770756	8.9	180
tt19770764	8.6	24
tt19770864	5.8	9
tt19770866	7.7	583
tt19770970	7.1	523
tt19776286	6.1	17
tt19776290	6.0	18
tt19776306	5.8	17
tt19776346	5.5	17
tt19777850	8.2	32
tt19779964	7.4	5
