tconst	averageRating	numVotes
tt16260102	6.5	19
tt16260546	9.6	6
tt16260740	7.2	5
tt16260756	7.6	5
tt16260910	8.4	5
tt16260944	7.5	6
tt16262142	8.2	5
tt16262528	6.4	5
tt16262620	7.4	23
tt16262638	8.1	10
tt16262670	8.0	5
tt16262676	7.8	10
tt16262688	7.4	10
tt16262696	7.6	10
tt16262706	7.2	11
tt16262716	7.2	10
tt16262722	7.8	10
tt16262726	6.3	10
tt16262732	7.5	9
tt16262736	7.6	9
tt16262738	7.9	9
tt16262744	8.1	10
tt16262746	7.8	10
tt16262788	8.7	9
tt16262836	9.0	6
tt16262856	7.7	8
tt16262952	5.3	93
tt16262956	5.2	90
tt16262958	5.5	77
tt16262962	5.7	76
tt16262972	5.7	60
tt16262978	6.1	58
tt16262980	6.0	38
tt16262984	6.2	39
tt16263168	7.3	9
tt16263368	5.0	7
tt16263654	5.8	175
tt16263734	6.4	78
tt16263742	6.1	9
tt16263748	6.7	6
tt16263754	5.9	12
tt16263830	5.8	5
tt16263906	7.6	272
tt16263988	7.7	70
tt16265250	6.3	8
tt16265412	8.3	42
tt16265532	8.6	10
tt16265566	4.3	40
tt16265738	10.0	5
tt16265796	7.6	10
tt16265940	8.3	294
tt16265944	7.4	250
tt16265948	7.6	187
tt16265952	7.6	223
tt16266090	7.8	12
tt16266174	6.2	263
tt16266176	6.6	217
tt16266178	6.4	216
tt16266180	6.5	221
tt16266184	6.5	226
tt16266226	7.8	4219
tt16266272	6.0	13
tt16266276	6.3	14
tt16266278	6.2	13
tt16266280	6.5	14
tt16266336	8.2	1114
tt16266340	7.1	33
tt16266386	1.7	7
tt16266466	4.4	8
tt16266484	4.8	23
tt16266534	9.7	368
tt16266538	9.5	218
tt16266540	9.5	132
tt16266542	9.5	126
tt16266550	7.3	24
tt16266560	7.4	49
tt16266570	4.7	8
tt16266608	3.8	17
tt16266622	6.9	17
tt16266650	7.2	6
tt16266966	7.7	71
tt16267200	7.1	101
tt16267232	7.2	36
tt16267248	6.8	37
tt16267384	6.3	47
tt16267482	7.7	272
tt16267702	6.5	17
tt16267740	6.4	32
tt16267742	7.8	70
tt16267770	7.4	152
tt16267784	4.2	41
tt16267788	7.6	64
tt16267790	6.7	66
tt16267794	9.4	86
tt16267796	7.9	59
tt16267798	6.3	60
tt16267800	6.6	52
tt16267802	7.1	48
tt16267804	6.4	51
tt16267806	7.1	61
tt16267808	7.7	52
tt16267810	5.4	40
tt16267812	5.6	46
tt16267818	7.2	48
tt16267874	7.7	64
tt16267882	7.4	58
tt16267892	7.7	47
tt16268306	8.4	11
tt16268370	7.5	61
tt16268380	8.3	65
tt16268384	7.7	63
tt16268386	7.8	63
tt16268898	8.4	7
tt16268920	6.9	7
tt16269082	4.5	13
tt16269106	9.0	7
tt16269372	8.7	7
tt16269378	5.8	18
tt16269384	5.3	19
tt16269386	5.2	17
tt16269388	5.2	17
tt16269820	6.7	20
tt16269978	5.9	22
tt16269982	6.8	5
tt16269998	5.2	20
