tconst	averageRating	numVotes
tt14830148	7.6	1006
tt14830582	4.2	359
tt14830590	8.2	6
tt14830728	6.1	15
tt14830734	6.1	15
tt14830738	6.5	12
tt14830746	7.1	14
tt14830832	6.5	48
tt14830850	7.9	1184
tt14830864	7.5	17
tt14830902	7.8	10
tt14830910	7.4	10
tt14830920	7.6	10
tt14830946	7.5	22
tt14830962	7.1	10
tt14830968	7.7	10
tt14830986	7.3	10
tt14831004	7.6	10
tt14831020	7.0	10
tt14831038	6.9	10
tt14831048	7.0	10
tt14831114	7.4	31
tt14831172	8.4	18
tt14831180	8.8	17
tt14831202	6.3	6
tt14831220	6.8	70
tt14831240	6.9	487
tt14831354	7.6	15
tt14831366	6.2	5
tt14831376	4.8	26
tt14831386	7.6	10
tt14831408	3.6	146
tt14831430	4.2	58
tt14831458	8.2	379
tt14831476	9.2	10
tt14831496	6.0	5
tt14831508	6.1	15
tt14831516	4.7	36
tt14831520	9.8	8
tt14831524	7.2	11
tt14831526	7.3	12
tt14831584	6.9	8
tt14831586	6.1	50
tt14831694	6.2	284
tt14831696	5.5	242
tt14831698	5.9	253
tt14831700	4.9	254
tt14831702	5.1	248
tt14831708	7.3	393
tt14831714	8.1	15
tt14831736	4.3	19
tt14831802	7.6	19
tt14831814	5.4	7
tt14831994	6.0	5
tt14832030	5.2	1720
tt14832038	5.2	1473
tt14832044	5.2	1383
tt14832048	4.8	1365
tt14832050	9.2	14
tt14832052	4.6	1325
tt14832056	4.8	1303
tt14832058	4.3	1563
tt14832064	8.6	31
tt14832074	8.8	31
tt14832076	8.3	23
tt14832110	8.3	10
tt14832118	7.6	10
tt14832132	7.9	10
tt14832136	7.7	10
tt14832148	7.5	378
tt14832230	8.7	11
tt14832470	2.6	49
tt14832512	8.9	7
tt14832530	6.4	11
tt14832540	7.9	17
tt14832552	7.7	6
tt14832710	7.4	7
tt14832720	7.4	7
tt14832742	6.5	10
tt14832754	6.6	9
tt14832970	7.2	13
tt14832996	7.4	8996
tt14833410	6.0	21
tt14833422	8.7	9
tt14833424	5.8	6
tt14833440	7.8	8
tt14833472	8.0	11
tt14833474	7.0	13
tt14833476	6.5	15
tt14833494	4.5	216
tt14833540	6.8	53
tt14833656	5.0	6
tt14833702	6.4	820
tt14833704	7.8	203
tt14833766	7.0	350
tt14833800	9.3	8
tt14833814	10.0	5
tt14833884	6.0	5
tt14833900	6.0	73
tt14834040	6.0	22
tt14834052	5.7	15
tt14834060	5.8	5
tt14834068	7.1	10
tt14834074	8.6	9
tt14834110	7.0	6
tt14834112	5.6	5
tt14834114	5.8	19
tt14834122	6.8	11
tt14834356	8.0	16
tt14834444	4.8	5
tt14834542	7.2	872
tt14834556	6.0	34
tt14834738	9.8	6
tt14834780	6.8	19
tt14834876	9.1	21
tt14835156	7.2	5
tt14835172	5.4	5
tt14835184	9.2	22
tt14835308	7.9	403
tt14835400	6.2	11
tt14835676	7.2	5
tt14835784	7.8	10
tt14835796	5.7	63
tt14835944	6.0	8
tt14836004	7.1	14
tt14836070	6.8	32
tt14836150	7.3	26
tt14836266	7.0	101
tt14836278	7.3	85
tt14836288	7.3	81
tt14836294	7.5	76
tt14836302	7.6	71
tt14836894	7.2	116
tt14836958	5.6	48
tt14837004	8.3	20
tt14837008	8.2	230
tt14837022	6.4	6
tt14837264	8.1	13
tt14837290	7.3	47
tt14837302	4.8	12
tt14837494	8.4	77
tt14837528	7.6	12
tt14837530	5.3	6
tt14837532	8.3	972
tt14837540	6.7	10
tt14837556	5.7	17
tt14837562	7.4	9
tt14837572	6.5	8
tt14837608	4.4	9
tt14837632	6.2	11
tt14837644	6.7	27
tt14837678	6.2	5
tt14837808	9.0	8
tt14837856	7.0	146
tt14837960	5.5	876
tt14838416	8.3	7
tt14838424	7.8	8
tt14838764	7.9	7
tt14838772	6.9	20
tt14839348	7.6	7
tt14839398	7.7	15
tt14839424	6.1	45
tt14839520	6.5	14
tt14839616	4.3	380
tt14839696	8.5	52
tt14839882	7.8	35
tt14839938	8.7	37
tt14839958	7.0	155
tt14839982	8.2	9
tt14839988	8.5	37
tt14839992	6.5	263
