tconst	averageRating	numVotes
tt0440003	5.7	286
tt0440004	7.4	846
tt0440005	4.9	9
tt0440007	7.7	13
tt0440016	5.4	218
tt0440026	7.9	16
tt0440034	7.4	35
tt0440044	3.3	23
tt0440045	9.0	13
tt0440047	7.7	20
tt0440052	7.0	97
tt0440067	5.4	192
tt0440074	5.9	22
tt0440075	6.0	15
tt0440078	8.2	25
tt0440082	5.9	10
tt0440084	6.8	44
tt0440085	6.8	11
tt0440086	8.1	70
tt0440088	6.5	16
tt0440093	7.5	14
tt0440104	7.4	19
tt0440107	5.7	55
tt0440109	5.2	13
tt0440146	6.4	32
tt0440149	4.2	125
tt0440153	6.1	33
tt0440154	1.0	12
tt0440155	7.7	16
tt0440157	6.4	36
tt0440158	7.1	50
tt0440159	7.5	23
tt0440163	5.9	10
tt0440167	6.3	16
tt0440168	6.3	138
tt0440169	8.4	97
tt0440175	6.4	270
tt0440177	5.9	11
tt0440183	6.2	10
tt0440186	6.7	9
tt0440192	8.4	12
tt0440195	4.6	130
tt0440196	6.6	25
tt0440199	6.2	84
tt0440200	5.4	145
tt0440202	5.7	56
tt0440203	4.8	44
tt0440205	6.8	281
tt0440206	6.3	19
tt0440209	2.6	10
tt0440210	6.6	163
tt0440215	6.8	11
tt0440221	6.8	45
tt0440222	6.4	28
tt0440237	6.0	9
tt0440242	6.8	22
tt0440243	6.6	31
tt0440248	5.7	12
tt0440250	5.9	11
tt0440266	3.7	35
tt0440270	6.3	285
tt0440272	6.1	64
tt0440278	7.4	12
tt0440280	5.5	53
tt0440288	6.7	12
tt0440289	7.0	21
tt0440292	6.3	12
tt0440297	6.6	20
tt0440311	6.3	25
tt0440319	6.1	18
tt0440326	7.4	8
tt0440334	6.4	17
tt0440337	8.8	722
tt0440338	4.7	31
tt0440347	2.8	7
tt0440348	5.4	5
tt0440361	4.9	133
tt0440367	6.9	24
tt0440368	3.8	13
tt0440375	5.5	30
tt0440378	6.5	22
tt0440382	8.9	257
tt0440383	7.8	10
tt0440385	8.1	13
tt0440392	5.0	37
tt0440395	7.8	43
tt0440409	8.8	20
tt0440410	6.3	77
tt0440411	3.1	12
tt0440423	5.0	10
tt0440426	5.0	8
tt0440432	7.2	26
tt0440434	7.6	11
tt0440437	10.0	10
tt0440438	8.6	10
tt0440441	3.2	862
tt0440444	7.7	32
tt0440445	6.9	678
tt0440446	4.2	11
tt0440450	7.7	34
tt0440455	6.5	104
tt0440463	6.4	113
tt0440464	6.1	1043
tt0440478	6.7	24
tt0440485	1.2	21
tt0440486	3.2	24
tt0440488	5.2	20
tt0440489	8.0	11
tt0440501	8.2	18
tt0440507	6.8	47
tt0440511	5.6	13
tt0440512	6.2	406
tt0440513	6.0	454
tt0440517	6.0	53
tt0440518	6.4	47
tt0440525	4.6	11
tt0440530	4.2	42
tt0440532	6.2	645
tt0440541	6.6	124
tt0440543	7.6	54
tt0440544	4.3	10
tt0440546	7.6	14
tt0440548	7.4	10
tt0440549	2.7	20
tt0440553	7.4	26
tt0440554	6.3	12
tt0440555	3.5	12
tt0440560	8.2	7
tt0440562	7.6	11
tt0440564	7.6	9
tt0440575	5.2	41
tt0440579	8.1	19
tt0440581	5.2	10
tt0440582	2.2	32
tt0440587	8.2	12
tt0440590	5.4	559
tt0440594	8.3	13
tt0440595	6.2	185
tt0440600	6.2	11
tt0440601	6.1	400
tt0440602	6.9	15
tt0440604	5.7	19
tt0440607	7.5	26
tt0440608	6.8	11
tt0440609	6.5	71
tt0440616	5.5	11
tt0440619	7.8	10
tt0440621	8.1	14
tt0440622	6.2	11
tt0440627	7.6	90
tt0440639	8.1	17
tt0440644	5.7	33
tt0440645	5.0	6
tt0440649	7.7	37
tt0440661	9.6	36
tt0440663	2.1	24
tt0440665	4.2	12
tt0440677	5.9	100
tt0440681	5.8	11
tt0440686	7.2	12
tt0440689	5.3	51
tt0440690	4.8	48
tt0440691	5.8	16
tt0440697	6.2	65
tt0440698	6.4	9
tt0440699	5.4	22
tt0440704	5.5	8
tt0440710	6.3	9
tt0440712	7.7	224
tt0440720	7.6	19
tt0440725	7.9	28
tt0440726	6.1	22
tt0440727	6.8	14
tt0440730	6.3	139
tt0440738	6.4	22
tt0440739	4.2	68
tt0440744	8.6	19
tt0440748	7.6	238
tt0440751	8.5	1533
tt0440761	6.0	10
tt0440767	8.5	21
tt0440769	7.2	20
tt0440780	7.8	361
tt0440791	9.2	11
tt0440798	6.2	71
tt0440801	5.1	36
tt0440803	7.0	45458
tt0440807	4.9	14
tt0440814	7.2	219
tt0440815	5.8	11
tt0440820	5.7	10
tt0440826	4.9	12
tt0440830	3.6	71
tt0440833	6.6	53
tt0440836	3.8	8
tt0440839	4.8	9
tt0440841	6.5	13
tt0440842	5.1	83
tt0440843	5.8	18
tt0440846	7.7	4227
tt0440849	7.6	28
tt0440853	6.1	37
tt0440867	4.7	11
tt0440868	7.0	11
tt0440870	7.5	72
tt0440874	8.0	12
tt0440877	6.7	48
tt0440884	8.1	61
tt0440887	9.3	35
tt0440895	7.0	58
tt0440897	6.5	14
tt0440898	8.9	19
tt0440901	7.1	39
tt0440903	7.2	77
tt0440910	5.7	15
tt0440913	6.7	37
tt0440916	6.8	6
tt0440920	8.4	15
tt0440935	5.3	202
tt0440939	6.7	1065
tt0440944	5.8	11
tt0440952	5.9	90
tt0440953	5.3	47
tt0440957	6.9	20
tt0440958	7.8	14
tt0440961	6.0	670
tt0440962	7.3	13
tt0440963	8.0	634037
tt0440964	8.1	16
tt0440965	6.7	11
tt0440967	9.4	6
tt0440971	4.0	154
tt0440972	7.2	1861
tt0440974	8.9	107
tt0440975	7.1	9
tt0440977	8.1	70
tt0440978	6.9	479
tt0440979	7.3	52
tt0440981	6.5	2177
tt0440982	7.4	112
tt0440983	4.1	19
tt0440984	6.8	24
tt0440985	7.6	18
tt0440987	7.1	202
tt0440988	7.2	1361
tt0440989	9.4	113
tt0440991	2.7	53
tt0440992	5.6	52
tt0440995	7.0	13
tt0440997	6.4	22
tt0440998	7.1	23
tt0441000	7.4	226
tt0441001	7.5	581
tt0441002	5.6	94
tt0441005	7.0	21
tt0441007	6.1	4233
