tconst	averageRating	numVotes
tt16672588	7.1	11
tt16672898	7.5	33
tt16672992	9.7	7
tt16673042	6.9	57
tt16673090	6.9	36
tt16673094	7.9	51
tt16673098	7.7	42
tt16673138	3.7	135
tt16673162	8.7	50
tt16673176	8.4	5
tt16673330	8.1	12
tt16673346	9.0	5
tt16673436	2.1	12
tt16673568	9.1	46
tt16673574	7.0	14
tt16673582	7.1	10
tt16673586	8.0	132
tt16673622	9.0	4576
tt16673636	4.8	8
tt16673638	6.6	5
tt16673704	7.5	59
tt16673726	7.2	10
tt16673784	8.7	38
tt16674138	6.4	51
tt16674838	7.3	519
tt16675678	8.4	18
tt16676274	6.9	31
tt16676284	6.8	33
tt16676330	7.1	31
tt16676560	6.0	8
tt16676562	8.0	5
tt16676718	6.1	605
tt16676936	6.7	7
tt16677054	8.2	6
tt16677110	7.3	12
tt16677162	5.2	8
tt16677650	7.7	7
tt16677752	5.7	17
tt16677996	5.1	88
tt16678298	6.3	7
tt16678302	6.6	7
tt16678306	5.7	6
tt16678308	6.2	5
tt16678328	6.8	24
tt16678764	2.8	18
tt16678774	7.7	7
tt16678934	7.6	41
tt16679082	7.4	13
tt16679248	5.5	59
