tconst	averageRating	numVotes
tt22521940	8.3	25
tt22522138	9.0	24
tt22522184	9.1	24
tt22522256	9.0	8
tt22522314	9.0	25
tt22522560	9.2	22
tt22522650	9.4	23
tt22522692	9.5	26
tt22522776	9.8	34
tt22522800	9.0	14
tt22523182	8.1	125
tt22523238	5.8	8
tt22523242	6.0	5
tt22523300	7.7	13
tt22524144	4.7	12
tt22524588	7.7	12
tt22524824	8.0	6
tt22524926	10.0	9
tt22525694	3.4	70
tt22526216	8.8	11
tt22526248	8.6	11
tt22526266	7.5	11
tt22526288	9.5	11
tt22526322	8.1	7
tt22526370	9.2	11
tt22526684	8.4	35
tt22527252	10.0	18
tt22527254	10.0	39
tt22527860	7.9	11
tt22528322	9.3	507
tt22528528	6.2	6
tt22528532	7.3	7
tt22528538	8.2	7
tt22528722	7.5	32
tt22528976	9.5	62
tt22529538	7.4	8
tt22529804	10.0	6
tt22529916	9.2	6
