tconst	averageRating	numVotes
tt17673424	7.9	207
tt17675266	8.0	29
tt17675796	5.2	15
tt17675820	6.0	19
tt17676000	6.1	16
tt17676060	6.6	21
tt17676346	5.0	16
tt17676358	6.5	144
tt17676438	5.1	16
tt17676584	7.2	8
tt17676604	7.0	66
tt17676622	7.3	59
tt17676632	7.2	55
tt17676638	7.3	54
tt17676650	7.3	56
tt17676656	6.8	5
tt17676682	7.8	544
tt17676766	6.2	77
tt17676876	6.9	53
tt17676896	8.3	1260
tt17676898	8.7	18
tt17676900	7.2	761
tt17676904	7.5	810
tt17676906	7.2	682
tt17676910	8.9	918
tt17676914	8.9	529
tt17677112	7.8	26
tt17677178	5.5	1707
tt17677296	7.3	1071
tt17677312	6.5	13
tt17677348	6.3	140
tt17677350	8.2	401
tt17677404	5.6	46
tt17677436	7.3	127
tt17677442	8.9	8
tt17677466	8.2	14
tt17677484	8.3	13
tt17677486	8.5	13
tt17677490	8.5	13
tt17677492	4.9	16
tt17677496	8.8	13
tt17677500	8.8	12
tt17677588	8.1	9
tt17677650	9.0	5
tt17677656	6.3	20
tt17677658	7.0	369
tt17677686	5.5	10
tt17677734	9.5	20
tt17677856	6.2	5
tt17677892	5.4	121
tt17677996	9.1	57
tt17678010	6.9	316
tt17678102	7.7	26
tt17678128	7.1	15
tt17678214	8.8	12
tt17678300	6.8	9
tt17678400	6.8	14
tt17678506	5.2	13
tt17678512	4.7	8
tt17678528	7.2	5
tt17678542	7.3	12
tt17678546	3.8	8
tt17678566	4.7	8
tt17678698	5.1	38
tt17678760	7.1	9
tt17678788	2.1	75
tt17678824	6.2	237
tt17678828	6.0	160
tt17678832	6.6	130
tt17678836	9.1	17
tt17678838	7.7	7
tt17678840	4.1	106
tt17678852	5.0	938
tt17678986	7.3	81
tt17679072	8.0	11
tt17679080	7.8	11
tt17679082	7.3	14
tt17679094	8.0	12
tt17679130	10.0	7
tt17679276	7.7	9
tt17679356	7.3	10
tt17679584	7.7	207
tt17679778	9.4	5
tt17679942	4.7	12
