tconst	averageRating	numVotes
tt10800052	8.4	16
tt10800058	7.8	104
tt10800070	7.2	34
tt10800158	7.4	35
tt10800224	7.5	18
tt10800234	7.0	13
tt10800286	4.5	330
tt10800310	7.9	117
tt10800320	8.6	485
tt10800440	6.3	16
tt10800524	7.8	11
tt10800568	2.5	22
tt10800578	7.1	32
tt10800608	7.1	24
tt10800624	5.6	120
tt10800658	5.2	27
tt10800756	8.0	6
tt10800758	5.9	1336
tt10800858	6.8	14
tt10800870	7.2	16
tt10800876	7.1	124
tt10800878	7.7	52
tt10800886	6.7	11
tt10800932	5.3	36
tt10800938	6.5	49
tt10800940	6.1	47
tt10800960	9.0	5
tt10801000	5.0	46
tt10801042	6.0	411
tt10801100	7.1	51
tt10801116	7.2	6
tt10801140	7.8	9
tt10801172	6.1	52
tt10801196	6.3	381
tt10801220	4.4	77
tt10801230	5.9	486
tt10801256	3.2	12
tt10801274	6.6	116
tt10801312	6.0	9
tt10801314	4.8	890
tt10801316	6.8	8
tt10801324	6.1	181
tt10801330	5.5	35
tt10801336	7.9	583
tt10801352	7.0	813
tt10801368	7.5	6339
tt10801370	8.5	10
tt10801384	10.0	20
tt10801390	7.9	139
tt10801398	5.3	961
tt10801400	2.2	157
tt10801422	5.4	9
tt10801458	7.9	16
tt10801496	5.9	434
tt10801498	6.7	7
tt10801500	6.5	7
tt10801504	7.4	8
tt10801508	7.0	8
tt10801514	6.4	9
tt10801516	7.2	11
tt10801530	5.4	14
tt10801534	8.7	8734
tt10801564	4.8	19
tt10801582	7.2	47
tt10801584	10.0	6
tt10801598	10.0	6
tt10801606	10.0	6
tt10801622	10.0	6
tt10801644	10.0	6
tt10801646	8.5	29
tt10801654	8.5	15
tt10801668	8.5	14
tt10801796	7.8	14
tt10801814	8.5	11
tt10801826	8.1	12
tt10801836	8.9	11
tt10801840	8.8	12
tt10801848	8.8	11
tt10801864	8.5	11
tt10801874	8.6	9
tt10801886	8.4	9
tt10801898	9.1	12
tt10801908	8.6	11
tt10801910	6.9	10
tt10801912	6.9	71
tt10801916	9.0	11
tt10801922	9.2	11
tt10801936	8.9	11
tt10801944	9.1	12
tt10801946	9.6	8
tt10801970	9.2	12
tt10801980	8.8	12
tt10801984	8.5	12
tt10801988	8.8	12
tt10801992	8.6	9
tt10802004	8.8	8
tt10802016	8.9	8
tt10802020	9.3	9
tt10802038	9.2	9
tt10802054	8.8	10
tt10802062	9.5	14
tt10802170	8.7	15544
tt10802792	6.3	17
tt10803344	7.2	7
tt10803368	7.3	7
tt10803428	7.3	7
tt10803438	7.2	7
tt10803442	7.3	8
tt10803560	7.6	14
tt10803678	7.3	6
tt10803684	6.2	5
tt10803696	8.6	11
tt10803716	6.6	5
tt10803718	7.0	5
tt10803720	6.8	5
tt10803722	6.8	5
tt10803724	6.6	6
tt10803728	6.4	5
tt10803730	6.4	5
tt10803732	6.8	5
tt10803786	5.9	472
tt10803810	7.1	41
tt10803844	6.9	19
tt10803864	6.0	7
tt10803866	6.1	857
tt10804020	5.2	6
tt10804076	9.3	57
tt10804136	6.7	9
tt10804142	8.7	26
tt10804178	7.0	2672
tt10804188	6.5	13
tt10804196	8.1	8
tt10804210	4.7	322
tt10804220	6.6	5
tt10804278	4.5	8
tt10804280	5.3	8
tt10804300	6.4	76
tt10804304	6.7	26
tt10804308	6.9	12
tt10804334	6.8	14
tt10804352	7.6	18
tt10804388	7.0	104
tt10804408	6.7	32
tt10804410	5.6	383
tt10804418	7.8	42
tt10804498	7.0	8
tt10804510	7.0	7
tt10804520	5.6	21
tt10804530	6.5	16
tt10804560	7.1	13
tt10804590	8.2	61
tt10804630	6.7	12
tt10804640	7.2	22
tt10804656	6.0	10
tt10804672	6.2	11
tt10804786	4.3	2130
tt10804806	8.2	45
tt10804808	8.1	43
tt10804810	8.5	41
tt10804836	6.9	21
tt10804866	7.1	10
tt10804880	6.6	10
tt10804896	7.8	22
tt10804950	5.2	538
tt10805024	8.4	115
tt10805028	6.4	44
tt10805038	8.8	129
tt10805042	8.5	118
tt10805044	5.5	13
tt10805050	7.3	19
tt10805078	7.1	46
