tconst	averageRating	numVotes
tt11030558	6.8	394
tt11030786	9.0	24
tt11030908	6.8	68
tt11030930	5.8	51
tt11031236	6.2	5
tt11031248	9.2	28
tt11031290	9.1	25
tt11031366	9.2	32
tt11031710	7.2	7
tt11031734	9.2	30
tt11031740	9.5	35
tt11031758	8.2	9
tt11031770	7.3	137
tt11031792	3.5	235
tt11031794	7.1	15
tt11031984	3.4	83
tt11032008	7.0	268
tt11032126	7.4	17
tt11032136	7.5	18
tt11032138	7.0	17
tt11032140	6.5	18
tt11032142	6.6	24
tt11032160	7.4	17
tt11032166	7.2	17
tt11032168	7.3	18
tt11032178	5.9	11
tt11032272	5.5	31
tt11032278	6.2	27
tt11032280	6.8	27
tt11032284	5.7	24
tt11032286	5.9	23
tt11032298	8.0	591
tt11032300	5.5	12
tt11032302	5.8	11
tt11032306	6.0	13
tt11032308	7.0	12
tt11032374	8.2	57041
tt11032396	5.6	3487
tt11032402	8.0	20
tt11032432	7.3	33
tt11032434	7.9	18
tt11032468	4.7	77
tt11032474	8.2	92
tt11032508	7.2	6
tt11032538	7.0	7
tt11032540	7.5	19
tt11032574	7.8	15
tt11032576	7.9	23
tt11032578	7.2	12
tt11032584	7.4	21
tt11032606	8.3	21
tt11032628	8.1	20
tt11032634	7.9	18
tt11032642	8.4	20
tt11032652	8.2	18
tt11032664	8.1	360
tt11032666	7.9	367
tt11032678	8.2	15
tt11032684	8.0	11
tt11032690	8.0	13
tt11032692	8.2	18
tt11032694	7.5	11
tt11032702	7.5	11
tt11032706	8.3	18
tt11032714	6.6	10
tt11032718	8.3	17
tt11032728	8.3	23
tt11032740	8.5	23
tt11032810	6.5	1123
tt11032838	7.9	17
tt11032990	4.8	865
tt11033010	6.3	68
tt11033046	4.4	288
tt11033282	7.8	499
tt11033286	8.0	585
tt11033298	9.4	47
tt11033312	8.1	324
tt11033314	8.3	321
tt11033320	8.2	310
tt11033342	8.3	13
tt11033540	9.1	25
tt11033574	2.3	53
tt11033584	6.4	6
tt11033586	6.2	6
tt11033612	8.1	9
tt11033630	2.8	11
tt11033656	6.9	11
tt11033658	8.4	26
tt11033686	7.5	120
tt11033692	7.2	117
tt11033702	6.8	145
tt11033712	6.8	232
tt11033720	7.4	125
tt11033724	7.1	126
tt11033728	7.9	132
tt11033746	5.6	152
tt11033782	6.9	28
tt11033784	7.0	23
tt11033788	6.8	11
tt11033790	6.4	10
tt11033792	6.6	10
tt11033794	6.2	9
tt11033796	6.2	9
tt11033798	6.4	9
tt11033800	6.5	9
tt11033802	6.4	9
tt11033804	6.5	9
tt11033806	6.2	9
tt11033814	6.4	9
tt11033816	6.4	11
tt11033822	7.6	10
tt11033828	6.7	8
tt11033844	5.2	7
tt11033874	6.2	6
tt11033882	7.8	8
tt11033888	6.7	9
tt11033890	6.8	8
tt11033898	7.9	5812
tt11033928	8.6	41
tt11033930	7.4	94
tt11033932	7.6	29
tt11033936	8.0	43
tt11033942	5.3	182
tt11033944	6.6	165
tt11033946	5.1	102
tt11033952	7.5	1863
tt11033954	8.0	90
tt11033956	7.6	96
tt11033962	7.5	20
tt11033964	7.2	16
tt11033968	6.2	6
tt11033998	5.9	45
tt11034054	6.0	7
tt11034056	7.0	5
tt11034066	7.6	1633
tt11034080	8.3	76
tt11034086	8.1	59
tt11034132	6.9	94
tt11034134	6.1	8
tt11034166	7.3	34
tt11034202	7.7	1532
tt11034204	7.9	1467
tt11034208	7.9	1411
tt11034210	8.0	1396
tt11034212	8.3	1433
tt11034276	6.4	815
tt11034296	3.9	19
tt11034360	5.9	11
tt11034364	6.8	8
tt11034368	6.8	8
tt11034412	7.5	15
tt11034424	7.0	16
tt11034452	8.2	7
tt11034496	7.8	430
tt11034498	7.0	6
tt11034504	6.9	417
tt11034510	7.3	409
tt11034518	6.9	402
tt11034524	7.4	395
tt11034526	7.5	402
tt11034528	8.4	492
tt11034530	7.2	6
tt11034532	8.4	443
tt11034534	7.8	406
tt11034544	7.2	6
tt11034654	7.7	281
tt11034660	8.9	15
tt11034688	7.1	454
tt11034880	8.1	13
tt11034894	6.9	983
tt11034980	7.6	7
tt11034990	4.3	58
tt11035210	7.4	10
tt11035756	8.6	28
tt11035780	4.0	7
tt11036048	6.8	5
tt11036232	7.3	9
tt11037126	7.8	439
tt11037428	7.0	8
tt11037554	8.3	26
tt11037598	8.0	21
tt11037642	8.0	12
tt11037764	7.3	28
tt11037992	8.2	20
tt11038270	7.7	16
tt11038468	8.2	10
tt11038482	7.0	25
tt11038562	7.0	10
tt11038592	5.0	165
tt11038702	8.4	28
tt11038726	7.3	7
tt11038732	9.3	6
tt11038838	8.2	17
tt11038842	8.0	10
tt11038844	8.1	8
tt11038874	8.3	7
tt11038886	8.0	265
tt11039014	7.8	7
tt11039018	6.8	9
tt11039040	6.1	15
tt11039060	8.7	8
tt11039100	9.2	2004
tt11039112	7.2	243
tt11039114	7.1	220
tt11039116	7.2	190
tt11039118	7.2	204
tt11039120	7.2	180
tt11039124	7.5	183
tt11039134	6.0	22
tt11039158	8.5	8
tt11039214	6.1	239
tt11039324	5.7	11
tt11039560	7.8	12
