tconst	averageRating	numVotes
tt7100024	7.3	571
tt7100028	6.9	538
tt7100102	7.2	541
tt7100106	7.5	572
tt7100112	7.4	521
tt7100116	7.3	519
tt7100122	7.6	554
tt7100126	7.6	534
tt7100132	7.5	528
tt7100138	8.7	714
tt7100406	7.6	11
tt7100408	6.3	29
tt7100442	7.4	738
tt7100450	7.3	511
tt7100456	7.3	464
tt7100570	4.6	6
tt7100588	4.5	40
tt7100874	9.1	16
tt7100886	8.1	15
tt7100894	7.7	19
tt7100954	8.8	6
tt7101330	8.1	75
tt7101362	4.6	5
tt7101420	6.4	6
tt7101594	6.8	208
tt7101690	5.2	13
tt7101764	7.8	42
tt7101788	7.8	21
tt7101930	8.2	8
tt7101966	6.2	63
tt7101976	7.4	6
tt7101980	6.8	6
tt7101984	6.8	6
tt7101988	6.6	6
tt7101992	7.0	6
tt7101994	3.2	99
tt7102216	8.8	9
tt7102218	3.2	9
tt7102224	4.9	15
tt7102396	7.3	130
tt7102402	6.8	64
tt7102408	4.6	7
tt7102424	8.2	15
tt7102426	5.2	327
tt7102486	7.2	28
tt7102542	6.9	23
tt7102620	8.1	1151
tt7102622	8.3	1194
tt7102626	6.9	1153
tt7102628	8.7	1168
tt7102630	9.0	1208
tt7102752	4.0	11
tt7102764	9.2	6
tt7102768	9.0	6
tt7102832	7.9	30
tt7102844	6.4	57
tt7102854	5.9	15
tt7102898	8.6	18
tt7102954	7.5	244
tt7102958	7.9	285
tt7102964	7.6	238
tt7102974	7.4	228
tt7103168	6.7	2201
tt7103200	4.6	12
tt7103202	8.9	9
tt7103228	8.4	27
tt7103246	7.1	60
tt7103280	5.8	39
tt7103306	6.4	16
tt7103388	6.6	31
tt7103416	8.8	800
tt7103448	5.8	18
tt7103462	6.6	9
tt7103466	6.6	34
tt7103474	6.6	35
tt7103552	6.3	41
tt7103560	7.2	136
tt7103730	8.1	1344
tt7103736	7.7	1189
tt7103742	6.6	935
tt7103748	7.7	1175
tt7103780	6.7	7
tt7103782	7.1	8
tt7103784	7.3	6
tt7103786	6.6	5
tt7103790	7.9	7
tt7103798	6.7	6
tt7103958	8.7	29
tt7103982	6.9	515
tt7104022	6.1	10
tt7104068	7.5	59
tt7104072	7.2	44
tt7104206	6.4	18
tt7104226	9.3	37
tt7104228	9.2	38
tt7104230	9.3	37
tt7104232	9.3	37
tt7104236	9.4	44
tt7104238	9.2	38
tt7104240	9.3	38
tt7104242	9.2	41
tt7104266	5.9	35
tt7104272	5.9	34
tt7104274	6.2	34
tt7104276	6.2	34
tt7104278	7.0	44
tt7104280	6.2	35
tt7104290	6.9	171
tt7104292	7.6	1146
tt7104426	7.4	17
tt7104578	4.8	581
tt7104588	9.0	75
tt7104590	5.7	9
tt7104600	6.2	6
tt7104812	5.7	11
tt7104886	8.6	30
tt7104890	8.7	30
tt7104894	8.5	29
tt7104896	8.6	29
tt7104928	7.3	7
tt7104930	7.7	610
tt7104934	7.9	381
tt7104950	6.7	404
tt7104984	6.3	3993
tt7105008	3.8	79
tt7105016	7.9	10
tt7105020	8.2	7
tt7105038	8.4	26
tt7105040	8.3	29
tt7105164	7.9	9
tt7105176	1.1	20
tt7105196	4.6	176
tt7105204	6.4	19
tt7105206	8.0	10
tt7105378	8.0	15
tt7105440	6.3	96
tt7105450	8.2	6
tt7105548	5.1	150
tt7105558	9.0	11
tt7105562	8.3	9
tt7105564	8.4	12
tt7105572	8.1	9
tt7105584	3.2	16
tt7105592	7.8	558
tt7105622	2.2	11
tt7105650	1.4	12
tt7105668	4.4	10
tt7105672	2.8	11
tt7105676	5.0	11
tt7105684	2.5	10
tt7105714	5.3	9
tt7105720	4.2	8
tt7105722	6.4	15
tt7105736	6.9	13
tt7105772	3.5	10
tt7105798	5.0	12
tt7105818	6.8	15
tt7105872	7.3	10
tt7105944	6.1	3019
tt7106084	6.3	22
tt7106096	8.0	23
tt7106154	4.2	7
tt7106208	6.9	23
tt7106234	8.0	32
tt7106246	6.7	282
tt7106344	5.7	31
tt7106410	4.5	40
tt7106414	7.0	102
tt7106506	7.0	629
tt7106562	7.9	31
tt7106568	6.6	35
tt7106646	8.4	676
tt7106692	4.8	11
tt7106698	6.2	20
tt7106700	6.7	21
tt7106702	6.7	20
tt7106704	6.2	20
tt7106716	3.1	11
tt7106722	7.3	99
tt7106736	1.2	13
tt7106762	7.8	78
tt7106808	2.7	13
tt7106814	6.0	489
tt7106818	8.9	22
tt7106900	2.1	14
tt7106928	5.5	328
tt7106942	3.2	6
tt7106948	8.7	15
tt7106964	6.9	12
tt7106968	6.0	321
tt7106980	9.0	44
tt7106984	1.4	14
tt7107002	9.6	7
tt7107018	5.4	119
tt7107028	5.8	42
tt7107048	9.0	14
tt7107070	8.4	67
tt7107074	8.1	50
tt7107084	6.7	10
tt7107090	6.2	12
tt7107120	6.2	9
tt7107130	7.6	9
tt7107142	6.3	53
tt7107226	5.5	425
tt7107254	7.5	11
tt7107284	7.2	39
tt7107288	6.1	9
tt7107296	7.3	12
tt7107302	8.2	12
tt7107308	6.5	16
tt7107342	5.7	25
tt7107362	7.3	235
tt7107400	8.1	39
tt7107436	6.8	28
tt7107456	8.3	20
tt7107516	7.0	67
tt7107518	6.6	1303
tt7107522	6.1	264
tt7107526	7.0	7
tt7107570	5.2	45
tt7107576	6.0	510
tt7107620	2.5	14
tt7107628	9.6	10
tt7107680	7.8	13
tt7107700	8.9	238
tt7107706	8.7	213
tt7107708	8.8	207
tt7107720	7.2	11
tt7107756	7.4	81
tt7107778	8.1	16
tt7107794	7.2	71
tt7107810	4.5	149
tt7107826	6.1	11
tt7107888	6.7	7
tt7107924	6.6	5
tt7107942	7.0	21
tt7108024	6.6	11
tt7108046	8.2	8
tt7108056	9.4	6
tt7108060	7.5	461
tt7108064	7.9	452
tt7108074	3.2	642
tt7108118	6.4	12
tt7108136	4.0	26
tt7108160	6.9	63
tt7108166	6.5	45
tt7108168	7.3	7
tt7108182	4.5	11
tt7108184	6.4	620
tt7108252	7.1	162
tt7108288	8.1	44
tt7108290	8.0	197
tt7108292	7.2	40
tt7108300	7.7	43
tt7108320	7.7	39
tt7108412	7.7	8
tt7108414	8.8	5
tt7108416	6.8	37
tt7108420	7.4	6
tt7108424	7.7	33
tt7108426	7.6	6
tt7108430	7.4	7
tt7108446	8.0	33
tt7108448	7.4	7
tt7108510	7.2	6
tt7108558	8.6	27
tt7108568	7.3	19
tt7108670	8.8	6
tt7108688	7.9	56
tt7108736	5.0	288
tt7108744	5.6	82
tt7108806	9.2	6
tt7108862	3.5	398
tt7108886	7.7	13
tt7108906	6.8	46
tt7108912	7.4	30
tt7108936	4.4	47
tt7108966	7.4	7
tt7108976	6.1	498
tt7109002	5.2	9
tt7109014	5.8	9
tt7109052	6.8	11
tt7109056	6.6	9
tt7109066	7.5	31
tt7109088	7.1	46
tt7109106	4.3	424
tt7109134	6.2	5
tt7109246	7.8	7
tt7109278	5.9	18
tt7109344	6.7	30
tt7109412	7.7	6
tt7109482	9.3	13
tt7109844	7.5	644
tt7109900	7.9	2897
tt7109902	6.7	123
tt7109922	7.6	34
