tconst	averageRating	numVotes
tt0540070	4.2	15
tt0540074	7.9	15
tt0540083	7.8	11
tt0540085	5.8	12
tt0540093	8.3	67
tt0540094	7.9	75
tt0540095	8.6	102
tt0540096	8.6	73
tt0540097	8.1	74
tt0540098	7.6	114
tt0540099	8.3	80
tt0540100	8.5	64
tt0540101	8.4	62
tt0540102	8.2	61
tt0540103	8.2	69
tt0540104	8.3	74
tt0540105	8.2	65
tt0540106	8.4	78
tt0540107	8.0	121
tt0540108	8.5	77
tt0540109	8.4	67
tt0540110	8.8	83
tt0540111	8.3	105
tt0540112	8.6	72
tt0540113	8.4	78
tt0540114	8.5	78
tt0540115	8.5	87
tt0540116	8.9	67
tt0540117	8.4	71
tt0540118	8.4	59
tt0540119	8.4	75
tt0540120	8.2	58
tt0540121	8.2	57
tt0540122	8.3	103
tt0540123	7.8	129
tt0540124	8.4	78
tt0540125	7.8	70
tt0540126	8.6	84
tt0540127	8.3	65
tt0540128	8.0	57
tt0540129	8.2	64
tt0540130	7.8	170
tt0540131	8.5	71
tt0540132	8.3	61
tt0540133	8.4	62
tt0540134	8.4	56
tt0540135	8.3	72
tt0540136	8.3	100
tt0540138	8.2	69
tt0540139	8.6	59
tt0540140	8.6	64
tt0540141	8.5	63
tt0540142	7.8	64
tt0540143	8.5	62
tt0540144	8.5	63
tt0540145	8.3	63
tt0540146	8.7	107
tt0540147	8.4	59
tt0540148	8.4	62
tt0540149	8.3	70
tt0540150	8.6	78
tt0540151	7.9	140
tt0540152	8.2	70
tt0540153	8.6	64
tt0540154	8.2	76
tt0540155	8.5	57
tt0540156	8.2	73
tt0540157	8.2	77
tt0540158	8.7	87
tt0540159	8.1	82
tt0540160	8.3	88
tt0540161	9.1	92
tt0540162	8.7	66
tt0540163	8.7	72
tt0540164	8.7	67
tt0540165	8.4	61
tt0540166	8.7	72
tt0540167	8.6	86
tt0540168	8.2	68
tt0540169	8.2	107
tt0540170	7.8	79
tt0540171	8.5	73
tt0540172	8.5	66
tt0540173	8.7	89
tt0540174	8.1	78
tt0540175	8.6	85
tt0540176	7.8	112
tt0540177	8.4	58
tt0540178	8.2	63
tt0540179	8.0	74
tt0540180	8.7	65
tt0540181	8.5	76
tt0540182	7.9	125
tt0540183	7.9	79
tt0540184	7.9	107
tt0540185	8.1	60
tt0540186	7.9	49
tt0540187	7.9	68
tt0540188	8.7	71
tt0540189	8.2	71
tt0540190	8.5	69
tt0540192	8.5	67
tt0540193	8.4	62
tt0540194	8.6	70
tt0540195	8.5	62
tt0540196	8.5	91
tt0540197	7.7	114
tt0540198	8.7	88
tt0540199	8.2	66
tt0540201	7.4	22
tt0540202	7.3	29
tt0540203	8.1	34
tt0540204	7.6	22
tt0540205	7.9	28
tt0540206	7.6	42
tt0540207	7.9	22
tt0540208	7.4	19
tt0540209	7.4	87
tt0540210	7.2	22
tt0540211	7.5	25
tt0540212	7.2	31
tt0540213	7.4	74
tt0540214	7.9	22
tt0540215	8.5	54
tt0540216	7.4	24
tt0540217	7.2	20
tt0540218	7.6	28
tt0540219	7.2	23
tt0540220	7.9	41
tt0540221	7.6	30
tt0540222	7.8	32
tt0540223	7.3	31
