tconst	averageRating	numVotes
tt7360006	6.1	159
tt7360010	5.8	5
tt7360024	6.6	199
tt7360052	6.0	27
tt7360054	6.5	205
tt7360064	8.7	9
tt7360072	5.6	131
tt7360074	9.4	10
tt7360110	7.0	7
tt7360144	7.7	783
tt7360178	7.0	1621
tt7360186	7.7	1752
tt7360196	7.9	10
tt7360222	7.6	620
tt7360248	6.8	10
tt7360298	8.1	7
tt7360302	9.4	11
tt7360308	7.5	38
tt7360312	7.0	5
tt7360426	6.8	388
tt7360470	7.4	49
tt7360494	5.2	47
tt7360500	7.1	15
tt7360516	8.0	7
tt7360646	5.2	11
tt7360754	8.1	5085
tt7360806	8.3	12
tt7360810	3.9	13
tt7360820	7.6	6
tt7360838	3.1	20
tt7360840	6.3	19
tt7360872	6.9	90
tt7360886	8.4	13
tt7360926	7.5	18
tt7360988	6.6	50
tt7360990	1.0	112
tt7361024	6.9	10
tt7361042	7.5	72
tt7361150	8.4	14
tt7361206	7.7	241
tt7361240	8.8	6
tt7361282	9.3	6
tt7361294	9.2	6
tt7361298	8.2	5
tt7361300	8.6	5
tt7361304	7.8	5
tt7361414	8.5	11
tt7361416	8.6	11
tt7361420	8.6	11
tt7361424	7.7	41
tt7361426	8.6	11
tt7361428	8.6	11
tt7361432	8.5	12
tt7361434	8.6	11
tt7361438	8.7	10
tt7361442	8.6	10
tt7361444	8.7	10
tt7361446	8.6	10
tt7361450	8.6	9
tt7361452	8.8	10
tt7361454	8.4	10
tt7361456	8.1	9
tt7361460	8.4	9
tt7361464	8.2	9
tt7361466	8.5	9
tt7361468	8.3	10
tt7361470	8.8	9
tt7361472	8.4	9
tt7361476	8.2	9
tt7361478	8.5	9
tt7361482	7.6	9
tt7361484	7.8	9
tt7361486	8.0	9
tt7361490	8.1	9
tt7361494	8.5	9
tt7361496	8.3	10
tt7361498	8.3	11
tt7361500	7.3	11
tt7361504	3.6	174
tt7361540	5.8	22
tt7361548	7.7	14
tt7361550	8.1	8
tt7361554	7.4	14
tt7361556	7.6	14
tt7361564	8.8	8
tt7361586	8.7	51
tt7361616	5.6	12
tt7361624	5.0	10
tt7361626	7.6	303
tt7361630	7.4	16
tt7361640	7.1	17
tt7361646	6.9	14
tt7361752	5.0	10
tt7361762	6.3	9
tt7361776	6.2	34
tt7361786	7.9	42
tt7361790	4.8	17
tt7361794	5.1	11
tt7361802	7.4	37
tt7361804	7.1	37
tt7361806	7.7	38
tt7361808	7.6	38
tt7361810	7.0	40
tt7361958	8.1	14
tt7362036	7.8	6491
tt7362226	7.4	10
tt7362252	6.4	211
tt7362280	5.7	14
tt7362324	7.6	8
tt7362348	5.8	156
tt7362354	4.8	33
tt7362362	6.2	6
tt7362366	3.9	12
tt7362370	3.4	274
tt7362420	8.0	2602
tt7362440	7.0	12
tt7362494	7.8	24
tt7362524	8.8	5
tt7362630	7.9	21
tt7362942	4.2	8
tt7363066	4.0	26
tt7363068	7.4	19
tt7363076	7.4	17670
tt7363102	7.3	22
tt7363104	7.1	20576
tt7363116	7.0	17
tt7363134	9.0	5
tt7363168	9.2	8
tt7363230	7.4	49
tt7363254	7.9	21
tt7363290	7.4	28
tt7363318	10.0	22
tt7363320	6.9	34
tt7363336	7.3	2531
tt7363342	6.2	5
tt7363356	7.5	12
tt7363484	9.5	13
tt7363538	5.6	13
tt7363748	7.3	16
tt7363804	7.7	842
tt7363810	7.1	831
tt7363824	2.6	24
tt7363844	8.8	5
tt7364086	6.4	29
tt7364168	4.0	140
tt7364218	8.0	83
tt7364220	7.8	77
tt7364222	6.6	79
tt7364318	9.7	31
tt7364344	6.8	12
tt7364368	8.5	34
tt7364392	7.1	27
tt7364410	6.5	7
tt7364428	6.8	12
tt7364454	7.7	337
tt7364472	8.0	15
tt7364504	7.5	337
tt7364510	6.5	7
tt7364512	7.4	327
tt7364522	5.9	1016
tt7364546	7.0	190
tt7364552	7.2	6
tt7364566	7.2	1937
tt7364612	7.8	9
tt7364706	6.4	1299
tt7364728	6.9	9
tt7364746	8.2	298
tt7364754	6.1	23
tt7364756	7.7	97
tt7364758	6.2	8
tt7364760	7.7	17
tt7364774	8.3	8
tt7364780	6.6	9
tt7364784	5.5	21
tt7364790	7.0	20
tt7364792	8.0	21
tt7364794	6.7	17
tt7364796	7.1	21
tt7364798	7.6	953
tt7364836	6.3	8
tt7364846	7.1	48
tt7364866	7.1	120
tt7364878	8.9	11
tt7364888	9.2	10
tt7364900	8.1	9
tt7364906	7.9	10
tt7364910	7.7	15
tt7364912	8.8	14
tt7364914	8.3	7
tt7364916	5.5	6
tt7364922	7.6	89
tt7364952	9.4	7
tt7364962	8.4	7
tt7365002	9.3	10
tt7365012	7.6	9
tt7365020	8.0	8
