tconst	averageRating	numVotes
tt6300002	8.8	5
tt6300084	6.5	29
tt6300096	7.2	94
tt6300100	7.1	3599
tt6300104	7.1	15
tt6300106	8.0	15
tt6300114	7.6	34
tt6300118	7.2	1363
tt6300120	7.7	1416
tt6300124	7.8	15
tt6300130	7.1	255
tt6300134	6.9	235
tt6300182	7.8	28
tt6300192	8.0	9
tt6300202	7.8	29
tt6300206	5.3	12
tt6300288	5.6	7
tt6300338	8.0	152
tt6300370	7.5	122
tt6300382	5.1	143
tt6300468	8.6	8
tt6300486	8.2	7
tt6300536	7.4	7
tt6300600	6.0	11
tt6300678	7.0	9
tt6300680	7.4	8
tt6300692	7.6	8
tt6300698	8.0	9
tt6300728	9.0	6
tt6300734	8.7	7
tt6300746	8.6	5
tt6300754	6.7	28
tt6300764	7.0	17
tt6300798	7.0	6
tt6300834	7.0	7
tt6300838	7.0	144
tt6300842	7.3	6
tt6300844	6.2	155
tt6300858	3.2	192
tt6300886	5.0	473
tt6300944	8.0	29
tt6301014	4.5	16
tt6301034	7.0	30
tt6301054	8.5	8
tt6301076	7.0	7
tt6301084	6.4	45
tt6301100	7.8	10
tt6301112	9.0	6
tt6301140	2.5	134
tt6301168	7.0	10
tt6301172	7.0	9
tt6301188	8.0	255
tt6301214	7.1	270
tt6301256	8.6	7
tt6301270	6.4	17
tt6301288	6.1	416
tt6301318	8.7	12
tt6301320	8.4	11
tt6301322	8.4	11
tt6301328	8.6	10
tt6301332	8.8	10
tt6301338	9.0	10
tt6301340	8.9	10
tt6301342	8.6	10
tt6301344	8.6	10
tt6301346	8.2	10
tt6301350	8.6	10
tt6301354	8.4	10
tt6301356	9.0	10
tt6301360	8.4	10
tt6301378	7.7	11
tt6301436	8.9	17
tt6301452	5.3	4789
tt6301498	7.1	21
tt6301504	7.8	414
tt6301506	5.6	6
tt6301524	6.5	8
tt6301528	8.1	7
tt6301530	8.6	183
tt6301532	8.5	169
tt6301626	7.2	11
tt6301642	6.9	9
