tconst	averageRating	numVotes
tt16130248	8.6	10
tt16138024	7.7	8
tt16138200	6.9	43
tt16138304	9.0	7
tt16138306	8.2	148
tt16138326	7.8	6
tt16138334	8.2	6
tt16138360	7.6	6
tt16138386	7.2	6
tt16138394	7.8	6
tt16138398	8.0	6
tt16138408	8.0	6
tt16138414	8.2	6
tt16138418	7.6	6
tt16138420	7.6	6
tt16138464	7.8	6
tt16138502	7.7	8
tt16138622	5.6	30
tt16138688	8.1	10
tt16138708	10.0	8
tt16138796	7.4	8
tt16138798	7.4	9
tt16139006	7.6	105
tt16139080	9.5	65
tt16139142	8.0	49
tt16139430	4.8	24
tt16139440	4.6	21
tt16139464	5.6	12
tt16139470	5.2	10
tt16139480	5.2	10
tt16139490	5.2	9
tt16139492	5.2	9
tt16139504	5.6	9
tt16139512	5.2	9
tt16139514	5.8	8
tt16139520	5.5	9
tt16139526	6.0	7
tt16139536	6.8	5
tt16139598	8.0	7
