tconst	averageRating	numVotes
tt3190014	5.4	26
tt3190042	7.5	33
tt3190098	6.2	107
tt3190138	4.2	239
tt3190144	7.6	107
tt3190146	6.0	11
tt3190154	7.9	664
tt3190158	4.5	759
tt3190192	1.6	46
tt3190200	7.2	32
tt3190226	7.6	62
tt3190244	7.1	34
tt3190246	5.8	184
tt3190292	7.5	38
tt3190328	8.4	10
tt3190372	7.7	140
tt3190404	6.2	5
tt3190416	6.2	7
tt3190448	2.4	3399
tt3190456	6.4	10
tt3190488	7.2	7
tt3190496	7.3	29
tt3190506	7.4	11
tt3190520	7.6	8
tt3190532	7.9	34
tt3190548	7.0	7
tt3190558	6.5	29
tt3190588	8.1	18
tt3190652	8.2	38
tt3190660	7.5	15
tt3190668	7.0	31
tt3190704	7.6	494
tt3190706	7.7	431
tt3190710	7.8	393
tt3190722	7.1	554
tt3193128	7.7	7
tt3194200	4.9	15
tt3194238	8.2	32
tt3194254	7.0	8
tt3194270	3.6	5
tt3194326	6.8	15
tt3194344	6.4	13
tt3194350	7.1	10
tt3194376	6.1	263
tt3194382	4.9	34
tt3194388	3.2	786
tt3194410	5.6	870
tt3194412	6.9	24
tt3194424	3.4	18
tt3194426	2.9	143
tt3194448	7.6	36
tt3194456	7.6	38
tt3194474	6.3	454
tt3194482	5.0	96
tt3194520	7.0	48
tt3194526	8.0	7
tt3194532	5.6	2826
tt3194546	6.2	15
tt3194562	8.3	7
tt3194574	7.4	7
tt3194590	5.0	2051
tt3194596	7.3	52
tt3194610	8.3	58
tt3194622	5.4	1218
tt3194644	9.4	19
tt3194654	7.3	9
tt3194662	4.6	21
tt3194668	7.9	12
tt3194678	6.8	196
tt3194694	7.2	15
tt3194708	8.9	19
tt3194738	5.2	20
tt3194740	5.5	20
tt3194742	5.3	20
tt3194746	5.3	19
tt3194750	5.5	18
tt3194752	5.1	19
tt3194762	7.8	8
tt3194826	6.3	9
tt3194860	3.5	19
tt3194918	7.3	40
tt3194928	7.4	432
tt3194958	10.0	13
tt3194974	7.9	447
tt3194994	8.2	17
tt3195020	6.8	5
tt3195038	7.4	89
tt3195054	5.6	400
tt3195056	6.4	142
tt3195068	8.6	20
tt3195094	8.0	856
tt3195102	8.2	744
tt3195158	6.3	15
tt3195192	6.0	191
tt3195220	9.7	8
tt3195222	8.0	6
tt3195238	3.8	201
tt3195268	7.2	6
tt3195274	8.3	55
tt3195276	8.8	9
tt3195288	7.8	205
tt3195298	7.1	61
tt3195300	7.4	68
tt3195302	7.0	61
tt3195304	7.1	58
tt3195310	6.6	58
tt3195334	6.9	31
tt3195370	5.9	104
tt3195412	7.6	449
tt3195420	8.0	14
tt3195442	7.4	35
tt3195444	6.8	10
tt3195456	5.4	5
tt3195478	8.3	9
tt3195532	5.0	6
tt3195576	7.5	15
tt3195606	8.6	19
tt3195608	3.0	6
tt3195612	7.8	657
tt3195644	6.1	105361
tt3195658	7.6	9
tt3195672	7.7	20
tt3195678	9.7	7
tt3195698	9.1	8
tt3195732	8.8	80
tt3195742	6.4	234
tt3195744	5.8	28
tt3195752	5.5	377
tt3195762	8.6	94
tt3195768	7.9	14
tt3195776	8.2	20
tt3195786	7.1	79
tt3195826	3.3	47
tt3195838	7.8	7
tt3195842	8.2	6
tt3195844	8.2	6
tt3195854	8.0	14
tt3195856	7.7	15
tt3195860	7.2	39
tt3195864	7.2	37
tt3195868	8.1	27
tt3195878	5.5	219
tt3195900	4.8	17
tt3195904	4.5	23
tt3195908	3.8	21
tt3195910	6.7	29
tt3195920	4.7	23
tt3195924	4.6	158
tt3195926	7.8	9
tt3195950	4.6	156
tt3195954	4.6	161
tt3195962	4.6	157
tt3195964	5.6	45
tt3195968	3.9	21
tt3195978	4.1	21
tt3195994	4.5	77
tt3196062	7.6	72
tt3196086	8.8	11
tt3196092	8.0	9
tt3196134	6.4	228
tt3196156	8.5	20
tt3196168	7.1	23
tt3196174	6.3	311
tt3196180	6.3	9
tt3196184	8.4	10
tt3196200	8.3	1636
tt3196212	8.9	1862
tt3196216	7.5	3320
tt3196218	8.3	1636
tt3196230	7.3	10
tt3196264	6.0	16
tt3196288	7.5	19
tt3196290	7.4	24
tt3196294	8.0	7
tt3196304	8.0	334
tt3196308	7.7	33
tt3196310	6.8	579
tt3196314	7.8	8
tt3196318	7.9	180
tt3196320	7.4	103
tt3196324	6.1	16
tt3196330	7.9	54
tt3196332	8.7	12
tt3196334	7.8	157
tt3196338	7.6	475
tt3196354	6.4	5
tt3196360	6.9	125
tt3196366	8.6	6
tt3196372	6.8	5
tt3196384	6.2	181
tt3196406	4.3	10
tt3196414	7.2	19
tt3196416	7.2	32
tt3196418	4.3	54
tt3196420	7.1	31
tt3196434	6.7	42
tt3196460	7.0	9
tt3196466	7.3	15
tt3196476	7.2	10
tt3196482	6.4	6
tt3196488	7.8	10
tt3196498	5.1	10
tt3196510	5.1	37
tt3196516	7.1	13
tt3196520	8.7	16
tt3196524	6.4	292
tt3196586	4.3	30
tt3196598	6.1	417
tt3196600	4.6	9
tt3196602	7.5	832
tt3196620	2.9	11
tt3196650	6.7	11
tt3196662	7.7	7
tt3196668	7.7	16
tt3196674	7.0	6
tt3196684	7.1	241
tt3196688	8.1	11
tt3196692	2.4	154
tt3196700	9.7	13
