tconst	averageRating	numVotes
tt15670012	8.3	13
tt15670022	7.1	12
tt15670026	7.2	10
tt15670030	7.9	12
tt15670066	8.5	6
tt15670154	6.8	6
tt15670190	7.8	51
tt15670194	7.9	9
tt15670196	8.0	6
tt15670198	7.9	8
tt15670200	7.4	5
tt15670206	8.8	5
tt15670286	8.8	6
tt15670314	6.8	15
tt15670322	8.8	16
tt15670342	6.9	268
tt15670416	5.7	14
tt15670480	6.8	5
tt15670490	7.4	5
tt15670492	7.4	5
tt15670622	7.5	55
tt15670696	6.6	11
tt15670714	7.8	6
tt15670734	5.3	7
tt15670778	4.7	16
tt15670854	6.5	20
tt15670920	8.4	120
tt15670966	7.4	287
tt15670980	8.2	221
tt15671020	7.6	215
tt15671042	4.2	6
tt15671448	7.9	92
tt15671462	6.9	45
tt15671464	2.1	17
tt15671470	8.5	103
tt15671494	7.4	233
tt15671558	6.8	16
tt15671634	5.3	13
tt15671698	6.2	9
tt15671816	7.7	28
tt15671978	5.7	6
tt15671980	7.9	16
tt15672122	8.4	10
tt15672158	9.5	11
tt15672288	7.6	110
tt15672326	7.4	17
tt15672406	7.4	9
tt15672614	7.6	51
tt15672632	7.0	5
tt15672638	6.2	5
tt15673222	5.6	6
tt15674036	5.5	7
tt15674058	4.5	10
tt15674202	6.7	376
tt15674216	7.9	1281
tt15674424	8.1	19
tt15674536	6.6	15
tt15674572	9.0	5
tt15674740	3.4	12
tt15675170	6.0	10
tt15675288	7.2	5
tt15675682	6.8	40
tt15675868	7.3	113
tt15675880	7.5	108
tt15675884	6.1	7
tt15675952	4.9	82
tt15676182	6.4	26
tt15676198	6.5	20
tt15676204	6.6	20
tt15676212	6.0	18
tt15676214	6.6	15
tt15676222	5.7	19
tt15676232	6.2	21
tt15676234	8.8	15
tt15676236	8.2	8
tt15676242	7.8	9
tt15676248	8.3	7
tt15676250	7.3	6
tt15676266	6.2	20
tt15676274	7.6	5
tt15676308	7.5	166
tt15676312	6.8	25
tt15676664	6.8	99
tt15676696	6.9	116
tt15676698	7.0	52
tt15676700	7.8	50
tt15676702	4.4	8
tt15676704	7.6	46
tt15676750	6.6	10
tt15676770	6.4	9
tt15676774	7.6	113
tt15676778	6.2	9
tt15676784	5.8	9
tt15676786	6.2	9
tt15676790	5.9	9
tt15676792	5.8	9
tt15676802	9.0	194
tt15676854	5.4	12
tt15676860	6.1	13
tt15676868	5.4	12
tt15676872	5.4	12
tt15676878	5.4	13
tt15676882	5.5	12
tt15676888	5.5	12
tt15676898	5.3	12
tt15676900	5.2	12
tt15676902	5.3	12
tt15676904	8.8	6
tt15676914	9.1	22
tt15676916	9.0	22
tt15676918	8.7	22
tt15676920	8.6	22
tt15676924	8.6	20
tt15676928	7.5	24
tt15676930	8.7	20
tt15676932	8.3	20
tt15676938	8.7	22
tt15676976	5.6	34
tt15677070	6.8	1392
tt15677088	8.0	10
tt15677174	8.1	15
tt15677216	8.1	31
tt15677224	5.9	16
tt15677260	6.4	15
tt15677596	6.8	9
tt15677616	7.1	10
tt15677794	7.0	9
tt15677868	6.8	9
tt15677934	7.0	10
tt15678270	8.7	26
tt15678290	8.3	23
tt15678308	8.3	192
tt15678314	8.3	21
tt15678320	6.8	10
tt15678356	8.5	31
tt15678368	8.2	22
tt15678396	8.2	19
tt15678452	8.2	19
tt15678458	8.4	19
tt15678480	8.4	19
tt15678602	5.8	5
tt15678696	6.3	6
tt15678778	6.9	174
tt15678782	6.1	164
tt15678802	7.3	9
tt15678824	6.2	7
tt15678902	7.7	28
tt15678930	8.1	12
tt15678932	7.2	11
tt15678934	7.8	10
tt15678936	8.2	10
tt15678946	7.3	520
tt15678970	7.8	15
tt15678976	8.1	20
tt15678998	8.0	19
tt15679004	7.5	13
tt15679038	7.1	288
tt15679120	6.8	5
tt15679124	5.8	129
tt15679126	7.0	5
tt15679128	6.1	82
tt15679130	5.9	73
tt15679132	5.2	79
tt15679134	7.0	5
tt15679148	9.4	29
tt15679162	7.2	6
tt15679166	5.3	13
tt15679184	6.4	7
tt15679214	9.2	5
tt15679286	5.2	411
tt15679342	5.8	6
tt15679520	5.6	5
tt15679624	4.7	12
tt15679700	9.9	8
tt15679840	7.4	10
tt15679870	5.3	13
tt15679884	3.3	17
tt15679900	3.5	12
tt15679906	4.4	11
tt15679908	7.6	309
