tconst	averageRating	numVotes
tt5750132	6.2	505
tt5750220	7.6	8
tt5750324	8.4	15
tt5750382	7.4	14
tt5750420	6.7	144
tt5750422	8.1	21
tt5750440	7.9	23
tt5750442	7.5	15
tt5750444	8.1	16
tt5750450	8.1	19
tt5750452	7.4	17
tt5750468	5.6	7
tt5750470	7.8	13
tt5750510	5.7	47
tt5750534	5.7	466
tt5750580	7.3	189
tt5750584	7.6	184
tt5750592	7.5	171
tt5750598	7.5	157
tt5750604	7.9	11
tt5750608	9.6	5
tt5750612	7.8	154
tt5750622	7.7	147
tt5750626	7.7	149
tt5750630	7.9	144
tt5750634	8.1	151
tt5750638	7.1	11
tt5750680	6.3	7
tt5750714	7.6	9
tt5750844	7.1	70
tt5750848	7.8	73
tt5750932	7.6	62
tt5750948	4.6	17
tt5750950	7.4	86
tt5750958	6.6	9
tt5750960	7.4	72
tt5750968	8.9	25
tt5750976	6.9	9
tt5750978	7.4	69
tt5750990	9.7	30
tt5750998	9.8	29
tt5751008	9.9	29
tt5751020	9.8	29
tt5751028	9.7	29
tt5751032	9.7	30
tt5751040	9.8	29
tt5751044	9.7	29
tt5751050	9.7	30
tt5751054	9.8	29
tt5751058	9.8	29
tt5751060	9.7	30
tt5751062	9.7	29
tt5751070	9.8	29
tt5751074	9.8	29
tt5751076	4.7	14
tt5751078	9.7	29
tt5751088	7.0	12
tt5751090	9.9	29
tt5751096	9.7	29
tt5751102	6.1	9
tt5751108	9.7	29
tt5751110	9.8	29
tt5751128	9.8	29
tt5751134	9.7	30
tt5751142	9.7	30
tt5751148	9.8	29
tt5751156	6.7	31
tt5751162	9.9	29
tt5751166	9.9	29
tt5751178	9.7	30
tt5751182	6.1	21
tt5751184	9.8	29
tt5751196	9.8	29
tt5751202	9.7	30
tt5751208	9.0	8
tt5751214	9.9	29
tt5751222	9.8	29
tt5751232	9.8	29
tt5751236	9.9	29
tt5751244	9.8	29
tt5751256	9.9	29
tt5751264	2.3	14
tt5751266	9.8	29
tt5751274	9.9	29
tt5751312	5.7	14
tt5751322	7.8	12
tt5751378	7.1	11
tt5751426	8.2	94
tt5751428	8.6	80
tt5751434	8.9	100
tt5751436	8.9	90
tt5751442	8.6	74
tt5751444	8.6	70
tt5751446	8.7	73
tt5751458	7.4	17
tt5751504	7.8	313
tt5751536	8.2	48
tt5751538	7.5	428
tt5751564	7.0	17
tt5751574	7.7	21
tt5751588	8.0	1680
tt5751598	8.2	10
tt5751602	8.9	9
tt5751656	7.5	23
tt5751666	7.3	10
tt5751684	7.4	16
tt5751816	7.7	9
tt5751818	7.0	8
tt5751822	7.1	8
tt5751824	7.1	8
tt5751826	7.6	124
tt5751836	8.8	31
tt5751844	5.8	10
tt5751880	6.8	12
tt5751898	7.8	8
tt5751948	2.0	55
tt5751950	6.6	16
tt5751998	6.6	11564
tt5752002	6.0	127
tt5752026	8.3	14
tt5752066	7.7	9
tt5752136	7.8	22
tt5752144	8.4	13
tt5752148	7.8	12
tt5752150	8.9	13
tt5752154	8.9	13
tt5752158	7.8	12
tt5752162	8.2	12
tt5752166	8.3	12
tt5752170	8.3	12
tt5752174	8.7	12
tt5752178	7.2	5
tt5752186	7.4	5
tt5752192	5.5	9680
tt5752198	7.2	216
tt5752202	7.4	210
tt5752204	7.2	14
tt5752218	9.6	15
tt5752224	10.0	8
tt5752238	6.9	33
tt5752254	6.1	13
tt5752256	7.1	77
tt5752258	4.5	66
tt5752262	8.8	11
tt5752264	8.0	12
tt5752268	8.3	12
tt5752270	8.7	12
tt5752272	8.7	12
tt5752288	6.9	11
tt5752292	8.7	12
tt5752296	9.0	13
tt5752308	8.0	12
tt5752310	8.6	13
tt5752312	9.0	13
tt5752314	8.4	13
tt5752322	6.9	70
tt5752326	8.6	362
tt5752328	6.9	23
tt5752334	6.9	26
tt5752336	7.4	30
tt5752340	6.4	22
tt5752346	7.2	2375
tt5752356	3.3	297
tt5752360	5.8	3312
tt5752374	5.7	309
tt5752406	8.2	5
tt5752410	7.4	18
tt5752422	5.1	117
tt5752434	5.7	71
tt5752450	5.7	27
tt5752452	5.5	77
tt5752458	6.8	19
tt5752464	5.0	75
tt5752468	7.2	5
tt5752474	4.6	8
tt5752476	6.0	211
tt5752504	6.4	9
tt5752508	6.4	6
tt5752516	6.0	7
tt5752518	7.4	188
tt5752520	5.9	39
tt5752522	7.3	182
tt5752524	6.7	651
tt5752528	5.4	55
tt5752530	5.6	7
tt5752554	6.0	9
tt5752574	8.2	7
tt5752602	7.2	6
tt5752606	5.9	3360
tt5752636	6.9	8
tt5752676	7.8	5
tt5752682	7.2	6
tt5752708	7.6	115
tt5752714	6.9	79
tt5752752	6.3	21
tt5752772	7.5	237
tt5752788	7.3	8
tt5752856	7.2	34
tt5752904	5.5	201
tt5752916	1.0	31
tt5752930	7.3	9
tt5752934	8.0	6
tt5752942	8.3	12
tt5752950	7.1	8
tt5752952	7.1	8
tt5752956	8.0	8
tt5752958	7.1	8
tt5752960	7.4	8
tt5752962	7.7	8
tt5752964	7.6	9
tt5752974	8.0	13
tt5752978	8.0	6
tt5752980	7.6	6
tt5752984	8.3	8
tt5752986	8.7	7
tt5752988	7.8	6
tt5752990	8.3	7
tt5752992	8.7	7
tt5752994	7.6	6
tt5753002	6.5	17
tt5753042	8.5	325
tt5753088	7.3	7
tt5753090	6.2	23
tt5753160	6.1	42
tt5753180	7.0	8
tt5753182	5.4	13
tt5753206	7.3	10
tt5753212	5.6	1062
tt5753228	7.7	475
tt5753230	7.6	13
tt5753236	5.7	54
tt5753252	6.7	6
tt5753292	7.4	43
tt5753368	4.4	6
tt5753374	7.2	123
tt5753404	7.6	9
tt5753410	7.1	127
tt5753414	6.8	120
tt5753416	7.1	112
tt5753418	7.0	116
tt5753422	7.4	114
tt5753428	5.2	46
tt5753436	7.8	1874
tt5753440	8.6	1235
tt5753444	8.6	1326
tt5753452	7.9	1426
tt5753468	7.9	1302
tt5753470	8.0	1227
tt5753474	8.0	1154
tt5753484	8.4	1186
tt5753508	7.6	11
tt5753512	6.7	43
tt5753514	7.0	34
tt5753524	6.9	38
tt5753530	6.0	32
tt5753538	6.7	33
tt5753542	7.2	45
tt5753544	7.0	41
tt5753546	8.1	298
tt5753550	7.9	311
tt5753552	6.4	1970
tt5753554	8.5	346
tt5753558	6.7	29
tt5753562	7.9	296
tt5753564	7.2	76
tt5753568	7.2	43
tt5753570	8.0	287
tt5753572	8.1	314
tt5753574	7.8	280
tt5753578	8.0	283
tt5753580	8.4	300
tt5753582	8.6	382
tt5753584	8.0	286
tt5753586	9.0	408
tt5753588	6.0	18
tt5753592	8.3	9
tt5753608	7.4	20
tt5753624	8.0	27
tt5753630	8.1	1098
tt5753634	8.1	13
tt5753638	7.6	877
tt5753640	7.8	833
tt5753642	7.8	801
tt5753650	7.7	767
tt5753652	7.9	770
tt5753656	8.1	788
tt5753664	7.6	43
tt5753668	7.9	699
tt5753670	8.1	677
tt5753672	8.0	656
tt5753676	8.2	652
tt5753680	8.1	643
tt5753682	8.0	639
tt5753684	8.3	803
tt5753686	8.7	820
