tconst	averageRating	numVotes
tt15840056	7.3	376
tt15840064	7.1	320
tt15840076	6.9	284
tt15840082	7.0	276
tt15840140	7.4	5
tt15840188	7.7	1534
tt15840196	4.7	126
tt15840210	9.3	26
tt15840228	8.0	145
tt15840260	8.2	577
tt15840296	8.2	29
tt15840306	7.9	11
tt15840328	8.1	2179
tt15840614	7.4	1950
tt15840880	8.3	7
tt15841040	6.1	21
tt15841766	6.1	13
tt15841992	6.7	9
tt15842038	5.2	12
tt15842064	8.6	45
tt15842204	7.6	11
tt15842456	9.1	56
tt15842494	6.8	71
tt15842574	7.0	6
tt15842580	6.9	8
tt15842924	6.9	255
tt15843230	5.2	6
tt15843396	8.8	10
tt15843762	6.3	91
tt15843954	6.3	78
tt15844002	7.6	17
tt15844138	7.4	9
tt15844310	6.2	416
tt15844324	6.7	126
tt15844328	7.6	105
tt15844468	6.8	123
tt15844528	7.1	290
tt15844604	7.6	695
tt15844666	7.8	28
tt15844676	6.8	5
tt15844696	6.6	5
tt15844710	6.6	37
tt15844776	7.0	362
tt15844808	9.1	17
tt15844824	8.8	15
tt15845074	8.4	12
tt15845286	6.3	6
tt15845288	6.6	866
tt15845334	8.3	6
tt15845354	6.1	14
tt15845356	7.8	5
tt15845464	3.5	20
tt15845492	5.5	19
tt15845532	7.2	31
tt15845538	4.7	48
tt15845540	7.2	19
tt15845710	6.1	124
tt15845726	7.6	17
tt15845744	7.7	13
tt15845768	6.3	33
tt15845804	6.8	10
tt15845992	5.7	8
tt15846194	7.4	40
tt15846204	7.3	40
tt15846206	7.6	39
tt15846246	7.3	19
tt15846294	7.6	5
tt15846370	4.4	387
tt15846382	7.6	33
tt15846388	7.5	29
tt15846394	7.2	33
tt15846404	7.3	35
tt15846418	7.3	33
tt15846420	7.3	41
tt15846780	8.9	7
tt15846836	5.3	326
tt15846838	5.8	230
tt15846840	4.8	348
tt15846842	8.6	43
tt15846874	4.2	95
tt15846910	7.6	181
tt15846912	7.6	153
tt15846914	7.6	154
tt15846920	7.6	144
tt15846922	7.3	138
tt15846928	7.5	140
tt15846930	7.1	142
tt15846934	7.8	141
tt15846936	7.6	150
tt15846938	7.9	133
tt15846940	7.2	153
tt15846952	9.5	13
tt15846954	9.5	13
tt15846956	9.2	8
tt15847008	7.5	10
tt15847010	9.5	23
tt15847012	9.5	22
tt15847016	9.6	20
tt15847020	9.2	20
tt15847022	9.7	24
tt15847024	7.5	10
tt15847028	9.5	12
tt15847030	9.5	13
tt15847032	7.6	8
tt15847034	9.3	6
tt15847036	8.8	5
tt15847040	9.0	5
tt15847042	8.6	5
tt15847046	5.9	8
tt15847048	8.8	5
tt15847060	9.0	5
tt15847066	6.0	6
tt15847068	7.0	8
tt15847074	6.8	8
tt15847078	9.4	12
tt15847080	9.8	10
tt15847082	5.8	6
tt15847084	9.8	13
tt15847086	9.7	9
tt15847088	9.6	8
tt15847090	9.8	6
tt15847092	9.8	9
tt15847094	9.9	7
tt15847096	9.7	7
tt15847098	8.6	166
tt15847100	9.6	5
tt15847104	6.8	64
tt15847106	8.0	5
tt15847118	8.8	9
tt15847230	9.2	8
tt15847270	6.2	49
tt15847498	6.7	7
tt15847542	8.0	74
tt15847546	8.7	34
tt15847672	8.1	84
tt15847722	7.4	338
tt15847780	6.7	496
tt15847872	4.0	346
tt15847880	6.0	185
tt15847934	3.3	31
tt15848010	5.4	133
tt15848066	8.6	43
tt15848070	9.0	40
tt15848072	8.9	40
tt15848078	9.1	40
tt15848080	5.5	282
tt15848082	4.6	130
tt15848084	4.5	117
tt15848088	9.1	40
tt15848090	4.6	108
tt15848092	4.4	192
tt15848100	9.0	84
tt15848102	9.0	85
tt15848104	5.4	197
tt15848128	7.5	205
tt15848130	7.6	198
tt15848132	7.7	190
tt15848134	7.6	189
tt15848136	7.3	203
tt15848148	9.8	6
