tconst	averageRating	numVotes
tt10250212	8.9	15
tt10250260	8.5	17
tt10250364	8.0	534
tt10250370	6.6	24
tt10250506	7.3	9
tt10250562	7.6	38
tt10250608	8.4	3368
tt10250636	3.2	11
tt10250660	7.5	31
tt10250662	7.3	28
tt10250664	7.5	26
tt10250666	7.6	24
tt10250668	6.7	23
tt10250696	7.1	9
tt10250698	8.6	11
tt10250708	7.2	25
tt10250744	8.1	129
tt10250750	5.3	221
tt10250768	8.5	133
tt10250790	7.9	12
tt10250820	2.7	10
tt10250826	6.2	5
tt10250836	7.6	28
tt10250846	6.4	11
tt10250856	3.1	75
tt10250868	5.6	43
tt10250934	6.4	161
tt10250976	5.2	10
tt10250980	6.4	184
tt10250982	6.8	7
tt10250996	6.6	5
tt10251014	6.9	172
tt10251018	7.0	144
tt10251020	7.2	138
tt10251022	7.1	136
tt10251034	7.6	72
tt10251054	4.9	8
tt10251136	6.2	6
tt10251178	4.8	7
tt10251180	7.9	9
tt10251192	5.9	10
tt10251208	6.2	11
tt10251216	6.6	11
tt10251220	5.7	9
tt10251256	6.7	13
tt10251264	6.4	13
tt10251266	7.6	19
tt10251272	6.9	12
tt10251278	7.0	13
tt10251286	7.4	1354
tt10251300	5.3	63
tt10251434	7.5	1321
tt10251538	5.4	892
tt10251544	7.6	7
tt10251550	7.9	8
tt10251580	4.0	5
tt10251672	7.6	7
tt10251740	5.1	9
tt10251962	5.4	75
tt10252064	3.4	7
tt10252138	9.6	5
tt10252330	6.5	738
tt10253244	7.8	1480
tt10253454	7.2	5
tt10253466	5.6	2800
tt10253598	3.4	44
tt10253816	6.7	1298
tt10253880	8.4	5
tt10254090	8.0	6
tt10254168	3.4	14
tt10254178	6.5	10
tt10254186	7.6	11
tt10254190	7.7	12
tt10254254	7.0	7
tt10254262	7.0	9
tt10254440	6.7	7
tt10254450	5.1	22
tt10254456	6.1	61
tt10254472	6.8	129
tt10254512	7.5	22
tt10254540	7.9	25
tt10254550	8.4	10
tt10254568	8.4	10
tt10254590	8.0	11
tt10254638	6.1	29
tt10254662	5.2	35
tt10254706	7.8	14
tt10254772	7.4	6
tt10254800	8.3	14
tt10254868	7.0	69
tt10254882	6.8	6
tt10254892	8.0	8
tt10254894	7.2	5
tt10254896	6.3	13
tt10254900	7.5	1202
tt10254904	7.5	1109
tt10254906	7.4	5
tt10254940	2.1	10
tt10254960	5.6	103
tt10254986	6.8	646
tt10255128	9.4	18
tt10255140	6.6	12
tt10255214	7.6	39
tt10255220	7.8	56
tt10255272	7.4	15
tt10255286	6.0	8
tt10255320	3.5	434
tt10255352	8.2	20
tt10255374	4.2	285
tt10255404	8.8	8
tt10255440	7.6	9
tt10255492	6.4	13
tt10255528	6.0	6
tt10255532	7.5	15
tt10255538	10.0	54
tt10255592	6.8	20
tt10255596	6.8	7
tt10255620	4.4	26
tt10255714	8.3	7
tt10255776	6.1	14
tt10255830	5.3	7
tt10255868	6.6	7
tt10255874	8.5	20
tt10255880	7.6	8
tt10255922	6.8	8
tt10255980	6.4	22
tt10255988	7.2	34
tt10255990	7.1	24
tt10256044	3.8	7
tt10256066	6.8	21
tt10256088	8.5	13
tt10256100	9.0	12
tt10256102	6.8	14
tt10256106	7.2	15
tt10256170	8.0	32
tt10256182	5.1	12
tt10256188	8.5	14
tt10256196	7.0	10
tt10256238	8.1	973
tt10256242	6.8	9
tt10256420	8.8	6
tt10256444	8.6	9
tt10256518	7.6	20
tt10256526	7.0	221
tt10256570	6.7	2390
tt10256592	5.2	6
tt10256646	7.4	27
tt10256672	5.1	35
tt10256802	7.0	16
tt10256808	7.4	15
tt10256818	8.8	57
tt10256820	7.4	15
tt10256894	4.8	74
tt10256918	6.9	453
tt10256932	9.0	58
tt10256940	7.7	34
tt10256944	8.6	39
tt10256954	8.6	31
tt10256974	2.5	7
tt10256988	6.5	7
tt10257000	7.1	33
tt10257002	7.9	67
tt10257010	7.6	51
tt10257070	5.5	68
tt10257110	6.1	77
tt10257176	6.8	69
tt10257196	6.6	66
tt10257204	6.7	59
tt10257210	6.6	57
tt10257212	6.7	56
tt10257216	7.1	61
tt10257218	7.2	59
tt10257240	8.4	12
tt10257288	5.9	34
tt10257312	7.7	7
tt10257324	7.2	235
tt10257338	6.0	25
tt10257356	7.3	12
tt10257404	5.9	152
tt10257436	7.4	7
tt10257496	2.7	11
tt10257924	3.0	60
tt10258356	9.4	7
tt10258480	7.3	16
tt10258628	9.1	109
tt10258634	7.5	60
tt10258662	6.2	60
tt10258666	9.6	9
tt10258728	7.4	13
tt10258872	7.3	47
tt10259078	8.2	1175
tt10259136	7.3	39
tt10259162	5.7	75
tt10259246	8.2	9
tt10259358	8.5	190
tt10259468	9.6	8
tt10259724	8.8	7
tt10259876	7.6	11
tt10259932	8.8	11
tt10259972	6.4	7
tt10259998	9.7	8
