tconst	averageRating	numVotes
tt19310068	7.8	212
tt19310070	5.9	10
tt19310078	7.5	305
tt19310082	7.3	67
tt19314936	6.7	10
tt19314948	6.7	9
tt19314968	7.4	5
tt19314986	7.7	39
tt19315034	7.3	11
tt19315038	7.4	11
tt19315044	7.6	10
tt19315046	7.8	10
tt19315060	9.0	15
tt19315088	7.8	9
tt19315104	8.0	6
tt19315122	8.3	7
tt19315196	7.1	35
tt19315294	7.1	33
tt19315312	7.5	28
tt19315412	6.8	6
tt19315414	7.4	24
tt19315422	8.2	12
tt19315470	7.9	54
tt19315596	7.4	17
tt19315638	9.0	12
tt19315642	5.4	11
tt19315648	6.7	11
tt19315734	6.5	9
tt19315746	9.2	22
tt19315762	5.6	7
tt19315770	6.3	27
tt19315778	5.8	7
tt19315794	8.6	8
tt19315800	9.0	7
tt19315866	8.2	465
tt19315874	7.5	7
tt19315906	8.2	16
tt19315924	6.6	4171
tt19315934	4.6	33
tt19315980	9.8	13
tt19316064	7.8	9
tt19316066	7.7	9
tt19316068	7.8	9
tt19316070	7.6	9
tt19316072	7.4	9
tt19316074	7.9	8
tt19316084	7.6	5
tt19316140	5.7	413
tt19316146	7.6	8
tt19316150	5.3	8
tt19316154	6.3	9
tt19316212	7.9	23
tt19316272	7.8	12
tt19316302	3.0	5
tt19316404	6.5	26
tt19316410	4.3	98
tt19316424	7.3	16
tt19316460	8.5	25
tt19316462	8.8	13
tt19316468	8.1	20
tt19316470	8.5	8
tt19316544	7.1	63
tt19316572	5.0	11
tt19316654	6.7	191
tt19316712	8.5	13
tt19316786	8.3	14
tt19316828	9.5	6
