tconst	averageRating	numVotes
tt8740050	8.3	41
tt8740182	3.6	7
tt8740320	7.0	71
tt8740330	7.1	9
tt8740332	3.6	234
tt8740534	7.9	93
tt8740540	6.4	12
tt8740542	7.0	15
tt8740628	7.6	20
tt8740774	5.8	6
tt8740778	6.5	4764
tt8740780	5.2	219
tt8740790	7.4	134565
tt8740898	5.5	568
tt8740976	6.8	66357
tt8741054	7.8	136
tt8741060	7.4	133
tt8741062	7.7	133
tt8741066	7.7	137
tt8741068	7.3	123
tt8741070	7.5	121
tt8741072	7.7	122
tt8741084	6.8	12
tt8741168	6.8	6
tt8741182	7.0	344
tt8741220	7.4	5
tt8741290	7.4	19323
tt8741336	8.3	17
tt8741342	6.3	8
tt8741364	8.4	13
tt8741366	10.0	5
tt8741368	4.0	1264
tt8741388	7.9	11
tt8741394	8.0	11
tt8741402	9.6	18
tt8741408	7.3	475
tt8741412	7.4	458
tt8741416	7.2	426
tt8741420	7.0	406
tt8741422	7.3	406
tt8741428	7.3	401
tt8741430	7.3	372
tt8741434	6.7	395
tt8741558	5.3	857
tt8741562	8.2	12
tt8741612	6.8	17
tt8741618	6.8	14
tt8741642	8.2	12
tt8741648	6.0	7636
tt8741662	7.2	8
tt8741664	7.2	13
tt8741666	7.3	7
tt8741668	7.0	6
tt8741786	8.6	13
tt8741792	8.2	21
tt8741794	8.3	10
tt8741798	8.4	9
tt8741804	8.4	9
tt8741808	8.7	7
tt8741812	8.7	16
tt8741814	8.6	12
tt8741818	8.9	13
tt8741822	8.8	11
tt8741826	7.3	8
tt8741984	2.7	173
tt8742024	7.0	6
tt8742142	7.4	18
tt8742160	8.9	87
tt8742166	6.7	8
tt8742230	7.1	8
tt8742284	8.9	44
tt8742376	8.4	48
tt8742492	7.6	13
tt8742496	7.3	13
tt8742566	4.5	21
tt8742574	7.7	150
tt8742610	6.2	12
tt8742618	7.0	6
tt8742656	6.2	8
tt8742668	7.7	25
tt8742674	7.0	6
tt8742680	7.7	22
tt8742714	4.1	24
tt8742740	4.4	71
tt8742752	4.2	9
tt8742754	4.3	102
tt8742762	5.0	6
tt8742774	7.7	417
tt8742788	8.4	16
tt8742798	6.6	7
tt8742808	5.8	6
tt8742856	8.1	10
tt8742880	8.9	13
tt8742944	7.4	9
tt8743014	5.8	16
tt8743018	6.0	15
tt8743022	5.5	15
tt8743024	6.0	14
tt8743032	5.0	3910
tt8743034	7.0	9
tt8743044	6.2	5
tt8743064	5.2	10930
tt8743078	6.5	20
tt8743080	4.6	17
tt8743086	2.5	31
tt8743090	7.7	421
tt8743102	5.8	7
tt8743110	5.9	45
tt8743136	7.3	86
tt8743140	7.9	10
tt8743174	4.8	73
tt8743178	7.1	39
tt8743180	8.4	1541
tt8743196	9.2	11
tt8743230	8.6	5
tt8743234	8.6	5
tt8743238	8.4	5
tt8743242	8.4	5
tt8743244	8.6	5
tt8743246	8.6	5
tt8743248	8.7	7
tt8743260	6.5	83
tt8743262	6.7	340
tt8743306	7.6	12
tt8743324	7.3	11
tt8743326	7.7	9
tt8743328	7.1	10
tt8743330	6.3	9
tt8743332	7.4	8
tt8743336	7.5	9
tt8743338	6.6	8
tt8743390	6.8	8
tt8743394	6.9	8
tt8743398	6.9	8
tt8743414	8.0	5
tt8743424	7.0	8
tt8743430	6.9	8
tt8743432	6.4	8
