tconst	averageRating	numVotes
tt3690018	7.4	220
tt3690020	8.8	351
tt3690022	8.2	29
tt3690024	5.5	15
tt3690026	7.5	15
tt3690042	5.2	8
tt3690044	5.1	13
tt3690048	8.1	22
tt3690050	7.7	35
tt3690062	8.0	6
tt3690066	5.7	32
tt3690092	9.4	22
tt3690152	7.0	28
tt3690170	4.7	14
tt3690174	6.2	131
tt3690202	7.6	14
tt3690208	7.4	8
tt3690250	8.6	12
tt3690274	7.5	277
tt3690290	7.5	41
tt3690336	6.1	11
tt3690350	6.6	10
tt3690362	8.3	175
tt3690366	7.0	54
tt3690398	6.7	87
tt3690420	6.5	21
tt3690454	6.2	16
tt3690456	6.9	12
tt3690506	8.6	7
tt3690536	7.2	930
tt3690538	6.1	90
tt3690562	7.2	7
tt3690566	8.0	5
tt3690658	6.8	5
tt3690686	4.4	9
tt3690690	7.2	13
tt3690706	5.1	127
tt3690708	7.5	45
tt3690724	6.7	17
tt3690728	7.0	17
tt3690790	7.7	6
tt3690812	7.7	26
tt3690822	7.1	26
tt3690824	7.0	13
tt3690826	7.2	14
tt3690832	8.2	5
tt3690864	5.0	7
tt3690878	5.6	11
tt3690888	7.7	8
tt3690908	8.8	17
tt3690916	9.0	11
tt3690918	7.7	16
tt3690938	7.6	17
tt3690942	8.7	16
tt3690958	8.6	10
tt3690962	6.0	14
tt3690966	8.6	5
tt3690978	9.5	41
tt3690984	7.8	5
tt3691012	8.3	42
tt3691026	9.0	28
tt3691058	8.8	10
tt3691086	7.7	27
tt3691088	6.2	5
tt3691098	7.1	18
tt3691106	6.8	7
tt3691166	8.6	10
tt3691228	8.6	878
tt3691242	9.0	13
tt3691270	6.5	244
tt3691294	7.5	9
tt3691354	10.0	8
tt3691446	6.7	2848
tt3691462	6.9	350
tt3691466	6.2	14
tt3691468	4.5	51
tt3691474	6.2	6
tt3691478	4.0	12
tt3691502	8.2	13
tt3691512	2.8	6
tt3691516	6.6	7
tt3691530	7.9	20
tt3691534	7.4	19
tt3691536	2.8	7
tt3691538	7.2	290
tt3691544	9.3	7
tt3691598	7.7	88
tt3691638	4.2	21
tt3691674	7.9	7
tt3691680	3.8	16
tt3691698	7.8	129
tt3691700	8.3	9
tt3691706	2.9	218
tt3691712	7.9	64
tt3691714	7.2	13
tt3691726	6.2	18
tt3691728	5.3	8
tt3691730	7.7	50
tt3691740	6.3	86422
tt3691782	6.8	6
tt3691792	5.0	10
tt3691816	6.9	23
tt3691818	6.8	18
tt3691822	7.0	18
tt3691824	6.8	18
tt3691826	7.0	19
tt3691828	6.9	19
tt3691830	9.8	20
tt3691834	6.8	17
tt3691884	8.8	30
tt3691896	7.1	81
tt3691922	7.4	463
tt3691930	6.8	91
tt3691938	8.1	258
tt3691942	5.2	19
tt3691952	3.2	11
tt3691974	6.2	34
tt3691988	7.8	11
tt3692056	6.4	55
tt3692064	4.2	320
tt3692068	6.0	11
tt3692078	7.0	17
tt3692082	5.1	8115
tt3692142	6.0	70
tt3692144	5.9	8
tt3692194	6.8	89
tt3692198	5.9	475
tt3692276	8.4	10
tt3692280	8.0	9
tt3692282	8.4	10
tt3692292	5.8	89
tt3692294	5.4	13
tt3692298	5.9	44
tt3692324	6.3	73
tt3692328	8.0	10
tt3692334	7.6	9
tt3692382	7.1	9
tt3692388	9.1	20
tt3692482	6.1	44
tt3692490	6.7	69
tt3692492	6.8	22
tt3692496	9.4	5
tt3692522	7.7	17
tt3692530	6.3	11
tt3692554	7.2	12
tt3692610	6.9	11
tt3692624	6.2	26
tt3692626	7.3	16
tt3692634	4.6	67
tt3692638	8.1	18
tt3692642	7.0	19
tt3692646	7.8	9
tt3692648	7.6	12
tt3692650	7.5	15
tt3692652	4.5	4302
tt3692668	3.9	8
tt3692700	6.4	5
tt3692704	5.9	20
tt3692710	8.3	13
tt3692740	7.4	43
tt3692766	8.8	21
tt3692768	7.3	1696
tt3692776	6.2	78
tt3692812	8.5	6
tt3692820	7.1	143
tt3692856	7.8	14
tt3692902	7.0	25
tt3692922	7.4	8
tt3692964	4.3	9
tt3692970	8.2	781
tt3692972	4.0	16
tt3693000	7.2	18
tt3693008	6.4	11
tt3693032	8.2	869
tt3693042	4.3	996
tt3693064	6.8	27
tt3693066	6.5	27
tt3693068	8.6	10
tt3693082	7.7	7
tt3693122	6.5	59
tt3693148	7.4	8
tt3693178	6.5	7
tt3693200	5.9	13
tt3693218	5.0	11
tt3693228	7.6	3857
tt3693232	3.4	13
tt3693234	9.6	9
tt3693236	8.7	804
tt3693246	8.4	10
tt3693252	5.6	33
tt3693260	7.9	13
tt3693262	7.8	14
tt3693272	8.1	14
tt3693276	7.7	13
tt3693278	2.2	14
tt3693282	7.3	22
tt3693284	6.8	7
tt3693288	8.0	16
tt3693290	5.9	68
tt3693298	8.6	10
tt3693322	6.2	6
tt3693340	6.4	18
tt3693394	7.0	150
tt3693398	8.8	10
tt3693406	7.8	147
tt3693414	7.5	2853
