tconst	averageRating	numVotes
tt7730026	7.6	9
tt7730028	9.2	16
tt7730042	6.2	53
tt7730100	7.1	7
tt7730102	5.3	1303
tt7730120	7.2	300
tt7730124	8.3	389
tt7730126	8.4	559
tt7730154	6.3	9
tt7730158	8.6	554
tt7730160	7.8	398
tt7730162	8.6	529
tt7730172	5.6	11
tt7730176	7.1	12
tt7730184	6.4	19
tt7730188	6.6	18
tt7730192	6.6	16
tt7730196	6.4	16
tt7730198	6.4	17
tt7730200	6.5	17
tt7730202	6.6	17
tt7730204	5.4	9
tt7730220	6.0	7
tt7730276	7.6	173
tt7730376	6.4	8
tt7730392	6.4	13
tt7730394	6.8	13
tt7730398	6.5	13
tt7730402	6.5	13
tt7730406	6.4	13
tt7730408	6.6	12
tt7730410	6.3	12
tt7730412	7.3	13
tt7730416	6.3	12
tt7730450	7.9	68
tt7730468	7.4	8
tt7730492	5.4	234
tt7730496	6.4	6
tt7730498	7.8	115
tt7730500	8.1	113
tt7730508	8.0	99
tt7730512	8.0	94
tt7730516	8.1	90
tt7730518	8.5	92
tt7730520	8.3	80
tt7730522	7.9	80
tt7730524	7.9	77
tt7730526	8.0	80
tt7730534	5.3	18
tt7730748	5.0	30
tt7730770	7.9	87
tt7730784	8.0	83
tt7730832	7.2	62
tt7730842	8.2	6
tt7730856	7.2	17
tt7730882	7.2	6
tt7730912	7.5	55
tt7730928	6.8	1351
tt7730946	5.0	9
tt7730962	6.5	35
tt7730996	6.6	104
tt7731038	5.4	15
tt7731068	8.3	6
tt7731126	8.2	12
tt7731134	7.2	6
tt7731138	7.6	22
tt7731148	6.6	6
tt7731288	7.0	17
tt7731314	7.9	7
tt7731472	9.0	1278
tt7731480	8.7	1119
tt7731492	4.8	22
tt7731512	6.1	1327
tt7731526	7.7	238
tt7731532	8.6	532
tt7731584	8.6	30
tt7731588	8.7	29
tt7731596	8.9	30
tt7731610	8.2	49
tt7731624	6.6	9
tt7731700	9.2	12
tt7731714	7.7	7
tt7731848	6.5	17
tt7731986	5.7	41
tt7731992	6.8	6
tt7732084	6.3	14
tt7732122	5.1	264
tt7732202	6.4	21
tt7732272	6.2	15
tt7732286	10.0	5
tt7732302	5.2	8
tt7732328	7.3	47
tt7732340	8.3	57
tt7732358	5.6	10
tt7732376	6.2	10
tt7732426	8.2	75
tt7732428	8.3	69
tt7732434	7.8	67
tt7732440	7.5	65
tt7732444	7.9	58
tt7732450	7.9	57
tt7732464	7.6	62
tt7732486	5.1	204
tt7732496	7.5	40
tt7732498	7.6	62
tt7732516	7.3	9
tt7732524	3.9	16
tt7732562	6.3	6
tt7732602	8.1	47
tt7732610	9.3	16
tt7732630	6.7	13
tt7732652	8.9	10
tt7732654	6.1	133
tt7732754	6.4	557
tt7732790	7.4	225
tt7732804	9.9	9
tt7732864	7.4	7
tt7732868	7.6	8
tt7732870	7.3	7
tt7732878	6.6	9
tt7732884	7.0	7
tt7732892	7.1	7
tt7732898	7.2	6
tt7732904	7.1	7
tt7732912	7.0	7
tt7732918	7.0	7
tt7732924	8.0	6
tt7732928	6.8	6
tt7732934	6.4	10
tt7732950	8.8	7
tt7732966	8.2	7
tt7733002	7.6	8
tt7733106	7.1	9
tt7733110	6.7	7
tt7733112	6.5	6
tt7733120	6.5	6
tt7733124	6.6	5
tt7733126	6.4	5
tt7733130	6.4	5
tt7733134	6.4	5
tt7733136	6.5	6
tt7733138	6.3	6
tt7733206	6.8	6
tt7733214	5.4	17
tt7733222	7.7	19
tt7733224	4.6	54
tt7733230	6.1	72
tt7733238	8.7	92
tt7733334	7.6	20
tt7733358	4.7	49
tt7733364	8.0	6
tt7733366	8.2	678
tt7733392	3.0	5
tt7733422	6.7	113
tt7733426	6.6	450
tt7733436	8.7	59
tt7733440	6.9	29
tt7733446	5.4	8
tt7733572	3.5	16
tt7733576	3.6	19
tt7733604	8.7	10
tt7733718	4.2	30
tt7733724	6.7	20
tt7733726	7.7	17
tt7733738	7.1	17
tt7733756	6.4	18
