tconst	averageRating	numVotes
tt15960200	8.2	18
tt15962030	5.2	7
tt15963402	7.9	160
tt15963750	5.2	7
tt15963894	7.7	138
tt15963924	7.7	123
tt15964048	7.4	10
tt15964190	8.5	28
tt15964252	8.2	135
tt15964256	7.8	12
tt15964298	7.0	6
tt15964308	6.6	2455
tt15964324	9.1	83
tt15964350	7.2	38
tt15964356	7.1	51
tt15964358	7.4	38
tt15964372	9.0	3235
tt15964396	7.3	42
tt15964400	7.0	35
tt15964422	7.2	36
tt15964460	7.5	36
tt15964490	7.7	19
tt15964494	3.0	92
tt15964514	7.8	24
tt15964544	8.7	6
tt15964558	6.8	41
tt15964560	8.8	17
tt15964568	6.5	41
tt15964572	8.2	5
tt15964580	6.6	40
tt15964678	7.9	7
tt15964718	5.1	202
tt15964738	8.1	137
tt15964746	4.9	21
tt15964748	7.7	24
tt15965390	8.6	13
tt15965408	8.5	8
tt15968712	7.5	15
tt15968906	7.2	15
tt15969492	8.1	19
