tconst	averageRating	numVotes
tt15320010	6.7	15
tt15320014	6.6	16
tt15320020	6.8	15
tt15320034	6.6	15
tt15320112	8.0	6
tt15320304	5.8	9
tt15320306	8.9	53
tt15320398	6.8	9
tt15320436	6.7	235
tt15320458	6.8	13
tt15320464	6.6	15
tt15320466	7.4	14
tt15320514	6.6	94
tt15320590	7.5	10
tt15320696	7.5	14
tt15320698	8.1	35
tt15320852	1.9	27
tt15320882	2.2	29
tt15321028	5.0	157
tt15321182	8.8	8
tt15321192	8.6	8
tt15321280	6.1	12
tt15321376	4.8	1607
tt15321414	2.8	6
tt15321432	5.0	12
tt15321448	9.4	1614
tt15321474	9.8	11
tt15321986	8.1	79
tt15321992	8.4	78
tt15321996	7.9	74
tt15322002	8.0	71
tt15322004	8.7	76
tt15322006	8.4	72
tt15322074	7.2	5
tt15322078	8.6	11
tt15322104	8.0	10
tt15322116	8.0	10
tt15322122	8.0	9
tt15322136	8.4	8
tt15322184	6.6	7
tt15322246	7.1	27
tt15322416	8.7	101
tt15322610	7.1	13
tt15322884	6.1	32
tt15323238	6.5	35
tt15323632	6.0	35
tt15323716	9.2	14
tt15323774	6.3	11
tt15324860	8.7	494
tt15324914	5.4	146
tt15325048	7.9	156
tt15325054	6.1	1004
tt15325068	6.0	991
tt15325070	6.5	977
tt15325074	6.8	949
tt15325084	7.3	689
tt15325088	6.8	722
tt15325226	6.9	8
tt15325394	9.7	23
tt15325438	5.4	33
tt15325518	8.0	513
tt15325554	5.7	40
tt15325578	8.1	18
tt15325652	7.2	336
tt15325680	8.7	32
tt15325794	6.4	34995
tt15325902	8.6	30
tt15325924	4.8	6
tt15325990	8.0	105
tt15326106	3.2	37
tt15326110	2.9	37
tt15326112	9.0	14
tt15326114	3.2	37
tt15326118	3.5	37
tt15326150	3.4	37
tt15326154	3.2	37
tt15326156	7.2	10
tt15326158	2.9	36
tt15326162	2.6	37
tt15326192	8.2	248
tt15326198	7.9	244
tt15326202	3.0	36
tt15326206	3.0	36
tt15326210	3.1	36
tt15326212	3.3	35
tt15326214	3.1	35
tt15326216	3.2	35
tt15326218	8.1	355
tt15326220	3.1	35
tt15326224	3.2	35
tt15326230	3.4	35
tt15326234	3.0	35
tt15326238	3.2	35
tt15326244	3.2	35
tt15326246	8.2	37
tt15326252	7.6	9
tt15326466	6.9	8
tt15326470	7.8	8
tt15326570	1.0	6
tt15326586	5.4	5
tt15326678	6.5	221
tt15326730	7.5	83
tt15326738	10.0	8
tt15326776	7.0	89
tt15326876	7.6	11
tt15326918	5.9	15
tt15326970	8.6	16
tt15327014	8.5	23
tt15327078	7.7	185
tt15327088	9.3	38355
tt15327144	8.5	8
tt15327178	7.3	44
tt15327230	7.5	12
tt15327256	4.9	1809
tt15327276	5.7	10
tt15327278	5.4	11
tt15327382	2.9	40
tt15327412	6.8	62
tt15327438	6.4	5
tt15327456	6.5	6
tt15327458	7.0	59
tt15327460	6.2	5
tt15327468	6.4	5
tt15327470	7.0	5
tt15327482	7.2	67
tt15327522	6.2	33
tt15327534	7.1	9
tt15327538	7.1	8
tt15327540	6.8	7
tt15327542	6.4	6
tt15327544	6.2	6
tt15327546	5.8	6
tt15327548	7.7	39
tt15327558	7.8	10
tt15327586	8.4	54
tt15327590	8.6	56
tt15327608	8.4	979
tt15327666	6.6	42
tt15327676	7.3	24
tt15327680	7.1	23
tt15327700	6.6	21
tt15327788	9.9	18
tt15327820	8.8	311
tt15327922	5.7	474
tt15327926	6.9	569
tt15327928	3.1	1152
tt15327930	6.2	744
tt15327932	8.4	153
tt15327958	7.3	10
tt15327962	7.9	14
tt15327970	8.0	17
tt15327972	8.0	17
tt15327974	8.8	24
tt15327978	8.5	18
tt15328022	7.5	277
tt15328024	7.3	207
tt15328026	7.6	154
tt15328198	5.2	8
tt15328202	8.0	46
tt15328206	7.0	7
tt15328210	6.6	21
tt15328214	7.5	11
tt15328218	7.6	11
tt15328220	8.4	12
tt15328224	8.5	12
tt15328228	8.3	12
tt15328258	6.7	36
tt15328572	10.0	6
tt15328664	7.6	8
tt15329158	7.2	110
tt15329210	6.2	98
tt15329224	6.9	442
tt15329618	6.8	59
tt15329694	7.1	172
tt15329968	7.9	628
tt15329998	6.4	58
