tconst	averageRating	numVotes
tt4330022	6.6	25
tt4330068	7.4	64
tt4330108	6.6	6
tt4330112	4.6	21
tt4330126	7.8	18
tt4330166	7.1	11
tt4330168	7.0	8
tt4330204	8.6	27
tt4330206	8.1	17
tt4330210	6.8	17
tt4330212	8.0	22
tt4330216	8.4	7
tt4330236	5.8	42
tt4330242	5.9	9
tt4330266	9.0	5
tt4330278	8.2	6
tt4330288	6.7	19
tt4330294	6.9	17
tt4330298	6.7	37
tt4330300	7.5	14
tt4330346	8.0	56
tt4330348	7.6	14
tt4330354	7.8	59
tt4330356	8.1	55
tt4330370	5.1	169
tt4330376	7.9	13
tt4330400	6.3	8
tt4330412	8.7	195
tt4330414	7.8	175
tt4330416	8.7	199
tt4330612	7.8	51
tt4330706	6.3	53
tt4330714	6.7	6
tt4330758	7.8	17361
tt4330768	6.5	28
tt4330832	5.5	44
tt4330898	8.9	44
tt4330906	7.5	448
tt4330910	8.0	56
tt4330998	8.4	10
tt4331032	5.4	13
tt4331092	8.8	9
tt4331102	6.9	41
tt4331214	7.0	36
tt4331284	7.1	9
tt4331318	6.3	384
tt4331358	6.8	19
tt4331364	8.0	48
tt4331380	8.0	51
tt4331382	7.6	48
tt4331384	7.0	8
tt4331388	6.1	15
tt4331390	6.2	15
tt4331400	6.6	416
tt4331418	8.6	17
tt4331422	6.1	34
tt4331434	8.9	8
tt4331478	7.2	566
tt4331488	6.1	85
tt4331496	7.8	25
tt4331508	7.2	9
tt4331518	7.0	12
tt4331520	8.2	10
tt4331546	4.1	7
tt4331548	7.3	10
tt4331556	8.0	13
tt4331558	7.0	6
tt4331568	6.3	24
tt4331594	8.8	12
tt4331620	7.3	61
tt4331634	3.8	153
tt4331640	3.0	49
tt4331648	7.5	46
tt4331652	6.1	7
tt4331664	6.6	9
tt4331666	5.6	10
tt4331672	9.0	1691
tt4331674	3.2	6
tt4331676	7.3	19
tt4331718	3.5	136
tt4331738	8.8	7
tt4331776	6.7	49
tt4331778	8.5	10
tt4331792	7.4	11
tt4331804	5.6	7
tt4331806	6.8	11
tt4331814	5.8	17
tt4331816	5.5	13
tt4331818	7.3	72
tt4331822	5.7	9
tt4331834	5.9	12
tt4331836	7.0	19
tt4331844	6.0	16
tt4331852	6.6	23
tt4331854	6.9	28
tt4331860	6.9	13
tt4331862	8.1	28
tt4331864	9.0	215
tt4331870	7.2	13
tt4331872	7.6	23
tt4331876	6.7	12
tt4331880	6.7	15
tt4331886	6.3	16
tt4331888	6.6	14
tt4331904	7.4	30
tt4331914	8.3	37
tt4331970	7.2	6664
tt4331982	7.9	841
tt4332018	8.1	9
tt4332036	7.4	13
tt4332094	7.5	6
tt4332114	4.5	3125
tt4332116	7.8	41
tt4332122	6.7	75
tt4332134	6.9	12
tt4332152	8.3	5031
tt4332156	6.9	32
tt4332182	7.1	76
tt4332194	7.7	8
tt4332204	7.7	8
tt4332208	7.9	8
tt4332212	7.7	8
tt4332214	7.7	8
tt4332218	7.5	9
tt4332222	7.8	9
tt4332228	7.8	9
tt4332232	6.4	75407
tt4332238	7.6	9
tt4332240	6.8	6
tt4332262	7.2	11
tt4332268	7.4	11
tt4332280	6.6	11
tt4332328	5.8	31
tt4332342	7.4	5
tt4332354	7.1	8
tt4332362	6.5	247
tt4332366	7.1	8
tt4332372	7.0	8
tt4332374	6.2	49
tt4332376	7.1	7
tt4332380	7.1	7
tt4332386	7.3	7
tt4332406	7.9	8
tt4332430	7.3	7
tt4332440	8.4	9
tt4332458	5.6	5
tt4332474	7.9	66
tt4332478	5.7	6
tt4332492	8.3	12
tt4332504	6.0	6
tt4332516	7.2	6
tt4332520	5.6	5
tt4332530	6.8	6
tt4332542	7.6	17
tt4332552	6.5	7
tt4332558	5.0	8
tt4332570	7.9	12
tt4332572	6.4	44
tt4332600	8.8	7
tt4332616	4.6	18
tt4332678	8.0	9
tt4332692	7.7	9
tt4332700	7.0	7
tt4332706	7.1	8
tt4332714	7.7	6
tt4332716	8.2	8
tt4332724	6.0	6
tt4332728	4.2	486
tt4332746	3.1	117
tt4332758	6.3	11
tt4332766	7.9	83
tt4332778	7.1	12
tt4332780	8.1	12
tt4332794	6.4	27
tt4332798	7.9	6553
tt4332800	8.4	17
tt4332812	5.5	58
tt4332814	8.8	9
tt4332828	7.6	5
tt4332832	9.1	9
tt4332834	7.9	63
tt4332844	6.6	41
tt4332900	7.0	23
tt4332954	7.5	34
tt4333020	7.8	154
tt4333024	7.4	774
tt4333026	8.1	150
tt4333032	5.8	11
tt4333036	5.9	20
tt4333068	8.7	77
tt4333070	8.8	80
tt4333090	7.2	20
tt4333100	7.5	20
tt4333120	8.3	29
tt4333132	3.0	40
tt4333136	6.1	131
tt4333142	5.7	40
tt4333200	5.8	19
tt4333210	4.5	823
tt4333216	5.7	13
tt4333222	6.8	16
tt4333228	7.9	2915
tt4333266	3.7	10
tt4333368	3.5	64
tt4333398	8.4	13
tt4333400	8.3	12
tt4333408	5.5	402
tt4333466	7.8	51
tt4333474	6.4	582
tt4333508	5.6	63
tt4333578	2.3	126
tt4333610	8.8	21
tt4333614	6.5	8
tt4333624	6.5	10
tt4333644	7.2	29
tt4333662	7.1	132
tt4333674	7.0	6360
tt4333680	6.4	182
tt4333686	5.8	23
tt4333692	4.6	64
tt4333694	5.1	110
tt4333696	8.2	10
tt4333706	7.3	13
tt4333708	8.5	34
tt4333710	8.5	12
tt4333758	7.6	12
tt4333772	5.9	25
tt4333786	8.5	169
tt4333788	7.0	11
tt4333792	8.5	167
tt4333794	8.5	161
tt4333798	8.4	167
tt4333806	5.4	9
tt4333852	5.5	237
tt4333896	5.8	5
tt4333906	8.7	15
tt4333924	7.7	329
tt4333950	8.5	11
tt4333964	6.6	21
tt4333966	7.2	158
tt4334116	8.0	2268
tt4334266	5.2	31903
tt4334272	4.7	29
tt4334282	8.7	10
tt4334300	6.7	100
tt4334304	7.8	389
tt4334378	6.9	619
tt4334384	8.0	19
tt4334398	6.0	6
tt4334428	7.4	24
tt4334430	9.4	368
tt4334446	6.5	1665
tt4334462	9.0	8
tt4334482	7.2	1859
tt4334486	7.9	17
tt4334502	8.6	6
tt4334514	8.5	7
tt4334516	9.0	8
tt4334520	8.6	6
tt4334522	8.8	7
tt4334542	6.0	7
tt4334594	7.7	744
tt4334596	8.0	7
tt4334630	7.3	7
tt4334636	7.4	1182
tt4334642	5.2	2149
tt4334646	7.3	6
tt4334710	7.6	6
tt4334720	8.0	85
tt4334758	7.9	23
tt4334774	7.2	20
tt4334788	7.8	15
tt4334796	5.7	7
tt4334806	5.8	7
tt4334816	6.3	8
tt4334908	6.9	11
tt4334910	7.2	11
tt4334918	6.6	9
tt4334920	8.6	11
tt4334940	9.2	76
tt4334984	6.9	44
tt4335000	9.6	10
tt4335008	7.2	16
tt4335012	9.6	7
tt4335042	7.6	369
tt4335080	5.3	19
tt4335090	1.0	5
tt4335106	7.5	53
tt4335112	9.4	1751
tt4335142	7.5	554
tt4335158	8.1	21
tt4335164	7.3	80
tt4335168	7.3	361
tt4335170	6.3	13
tt4335204	7.9	318
tt4335210	7.6	10
tt4335308	3.5	32
tt4335312	5.7	7
tt4335354	5.0	22
tt4335428	5.0	5
tt4335434	6.8	9
tt4335452	7.8	18
tt4335478	7.3	164
tt4335480	7.6	36
tt4335484	5.0	8
tt4335492	7.3	165
tt4335512	7.4	5
tt4335514	5.5	15
tt4335520	6.2	315
tt4335522	6.0	6
tt4335538	5.9	8
tt4335548	5.8	21
tt4335554	6.8	16
tt4335556	7.4	11
tt4335562	7.3	12
tt4335564	7.6	15
tt4335570	1.0	8
tt4335582	5.0	7
tt4335588	8.8	14
tt4335592	3.4	46
tt4335596	9.0	7
tt4335600	6.0	25
tt4335602	5.0	7
tt4335616	5.0	7
tt4335622	8.4	9
tt4335636	8.6	20
tt4335640	6.0	7
tt4335648	8.7	8
tt4335650	4.8	3619
tt4335658	8.5	8
tt4335666	8.7	9
tt4335674	6.9	26
tt4335676	7.7	16
tt4335680	5.5	60
tt4335684	7.5	14
tt4335698	4.0	11
tt4335700	5.8	12
tt4335722	6.2	32
tt4335742	7.2	3755
tt4335788	7.8	11
tt4335804	7.2	378
tt4335808	7.8	122
tt4335810	6.2	7
tt4335832	8.3	68
tt4335892	6.8	5
tt4335916	6.8	5
tt4335920	6.8	35
tt4335944	8.6	7
tt4335954	5.5	291
tt4335964	8.6	8
tt4335968	9.1	21
tt4335988	5.8	11
tt4335992	7.6	10
tt4335998	8.3	12
tt4336004	3.5	102
tt4336068	8.7	8
tt4336092	5.0	8
tt4336108	7.9	52
tt4336112	7.5	48
tt4336136	9.2	55
tt4336138	6.7	8
tt4336186	6.9	103
tt4336190	5.9	37
tt4336256	8.4	75
tt4336522	7.7	876
tt4336556	7.0	141
tt4336558	7.0	178
tt4336576	7.1	142
tt4336580	6.8	131
tt4336588	7.0	126
tt4336590	6.9	118
tt4336592	6.9	112
tt4336594	6.9	109
tt4336598	5.5	10
tt4336672	8.3	131
tt4336746	5.3	7
tt4336752	7.0	21
tt4336822	6.2	7
tt4336828	8.3	51
tt4336832	7.8	239
tt4336846	7.4	53
tt4336856	6.2	125
tt4336930	7.0	10
tt4336966	9.6	5
tt4337008	7.4	81
tt4337072	6.6	3908
tt4337186	6.8	7
tt4337194	5.8	490
tt4337204	7.7	6
tt4337322	5.7	17
tt4337336	6.9	8
tt4337340	7.9	52
tt4337342	6.3	13
tt4337414	7.2	4057
tt4337454	8.1	582
tt4337464	3.1	10
tt4337500	7.1	95
tt4337534	7.2	8
tt4337582	6.5	12
tt4337584	8.0	11
tt4337604	7.5	49
tt4337644	7.5	27
tt4337652	6.8	22
tt4337660	9.4	69
tt4337664	8.4	1046
tt4337670	7.1	37
tt4337676	8.8	5
tt4337690	4.8	4088
tt4337718	4.7	27
tt4337740	7.3	7
tt4337770	7.7	14
tt4337776	6.9	12
tt4337778	7.4	10
tt4337780	7.3	10
tt4337784	4.5	6
tt4337788	5.8	8
tt4337794	7.2	8
tt4337796	6.5	7
tt4337804	6.5	10
tt4337810	7.0	8
tt4337814	8.0	20
tt4337816	7.7	39
tt4337848	6.5	37
tt4337882	6.4	44
tt4337894	7.6	7604
tt4337908	5.3	550
tt4337918	7.2	9
tt4337928	4.9	390
tt4337944	6.8	8008
tt4337946	5.1	12
tt4337972	8.1	10
tt4337974	7.7	12
tt4337976	6.4	7
tt4337978	7.2	7
tt4337992	7.4	7
tt4338000	7.6	9
tt4338002	8.2	11
tt4338010	6.8	78
tt4338012	8.0	8
tt4338036	3.0	7
tt4338076	3.7	137
tt4338128	8.4	7
tt4338136	6.5	33
tt4338138	6.7	81
tt4338148	6.9	29
tt4338154	5.5	1987
tt4338184	6.9	320
tt4338226	7.2	22
tt4338232	6.7	16
tt4338234	6.6	2882
tt4338242	8.2	94
tt4338246	8.8	26
tt4338252	6.8	38
tt4338276	6.5	716
tt4338310	6.4	17
tt4338318	5.4	6
tt4338322	8.7	96
tt4338336	7.6	3250
tt4338364	8.1	343
tt4338366	7.8	309
tt4338376	7.4	35
tt4338378	7.2	554
tt4338388	7.5	70
tt4338434	6.2	463
tt4338498	8.4	8
tt4338584	7.7	361
tt4338588	7.9	486
tt4338608	7.5	384
tt4338616	7.9	491
tt4338620	7.0	35
tt4338622	7.0	41
tt4338624	7.2	40
tt4338626	7.3	37
tt4338628	8.2	16
tt4338632	8.7	24
tt4338652	8.0	18
tt4338662	6.0	11
tt4338666	8.6	21
tt4338670	8.9	9
tt4338684	9.5	362
tt4338698	5.5	139
tt4338704	8.0	14
tt4338708	8.2	14
