tconst	averageRating	numVotes
tt11120006	5.7	6
tt11120066	8.6	24
tt11120082	7.4	13
tt11120140	4.9	11
tt11120172	6.7	18
tt11120182	9.7	28
tt11120196	7.0	12
tt11120284	7.5	15
tt11120294	1.9	33
tt11120296	9.5	11
tt11120306	9.5	10
tt11120314	9.5	10
tt11120316	6.6	9
tt11120318	8.4	14
tt11120324	9.0	8
tt11120330	7.2	8
tt11120336	6.2	34
tt11120340	7.6	7
tt11120354	8.2	5
tt11120356	8.7	22
tt11120360	5.1	34
tt11120378	8.7	14
tt11120394	6.4	8
tt11120440	6.3	131
tt11120444	7.4	6
tt11120478	10.0	12
tt11120482	5.6	121
tt11120488	8.1	20
tt11120524	6.2	9
tt11120534	7.6	31
tt11120576	10.0	7
tt11120600	3.0	6
tt11120636	3.5	182
tt11120660	9.2	9
tt11120666	6.0	7
tt11120670	3.9	240
tt11120674	7.2	973
tt11120710	9.3	7
tt11120840	6.4	18
tt11120860	9.8	8
tt11120886	8.1	11
tt11120888	4.6	6
tt11120902	6.3	12
tt11120916	7.4	11
tt11120922	7.7	9
tt11121140	9.4	12
tt11121166	5.6	5
tt11121174	2.7	170
tt11121388	8.2	16
tt11121412	8.4	24
tt11121486	8.5	471
tt11121488	7.0	6
tt11121490	8.6	599
tt11121494	6.1	9
tt11121514	8.0	33
tt11121520	6.6	7
tt11121556	6.8	30
tt11121614	7.4	7
tt11121616	7.1	7
tt11121644	6.0	61
tt11121664	7.1	7590
tt11121734	7.1	37
tt11121740	7.8	38
tt11121754	8.6	583
tt11121906	6.2	30
tt11121910	7.1	11
tt11121918	7.1	11
tt11121942	7.1	9
tt11121960	6.8	7
tt11121976	2.9	7
tt11121978	6.7	8
tt11122074	7.0	6
tt11122096	7.5	99
tt11122106	6.5	27
tt11122204	7.6	91
tt11122224	7.4	8
tt11122262	8.1	12
tt11122270	6.5	16
tt11122274	8.0	11
tt11122306	7.9	12
tt11122308	7.1	11
tt11122310	8.4	14
tt11122312	8.4	15
tt11122314	6.2	10
tt11122316	7.2	616
tt11122320	6.4	12
tt11122324	6.0	47
tt11122326	7.2	58
tt11122356	9.5	10
tt11122370	7.0	29
tt11122378	9.5	10
tt11122386	9.5	10
tt11122390	9.4	9
tt11122396	5.3	25
tt11122430	6.5	68
tt11122470	6.8	13
tt11122472	7.0	6
tt11122508	7.9	876
tt11122548	5.1	10
tt11122576	7.7	102
tt11122580	7.9	109
tt11122600	7.8	564
tt11122628	7.4	6
tt11122654	4.7	10
tt11122656	7.7	36
tt11122684	5.9	50
tt11122706	7.4	240
tt11122708	7.5	227
tt11122712	5.4	10
tt11122714	7.4	214
tt11122720	7.7	214
tt11122726	7.6	218
tt11122736	7.9	944
tt11122772	8.0	10
tt11122778	7.0	12
tt11122798	7.5	6
tt11122856	8.4	17
tt11122860	7.0	49
tt11122864	7.6	46
tt11122866	6.9	39
tt11122886	6.3	18
tt11122938	8.5	17
tt11122988	9.0	1786
tt11122992	9.2	5
tt11123012	5.2	2570
tt11123020	7.7	8
tt11123038	8.1	9
tt11123066	8.2	9
tt11123072	8.1	1581
tt11123104	3.3	7
tt11123132	6.8	899
tt11123136	8.4	9
tt11123142	7.7	12
tt11123156	8.6	17
tt11123158	8.3	15
tt11123162	7.8	13
tt11123166	7.9	12
tt11123174	7.0	14
tt11123178	7.7	14
tt11123182	8.4	20
tt11123192	8.0	8
tt11123206	7.6	36
tt11123248	7.0	143
tt11123250	7.7	122
tt11123252	6.8	113
tt11123254	8.5	132
tt11123262	6.7	161
tt11123266	6.6	131
tt11123268	6.5	121
tt11123272	6.3	120
tt11123278	5.3	182
tt11123316	6.7	102
tt11123392	3.7	330
tt11123542	7.3	46
tt11123816	5.9	70
tt11123860	5.2	7
tt11123884	5.4	10
tt11123956	7.5	16
tt11124048	8.2	16
tt11124196	5.4	11
tt11124776	8.1	24
tt11124800	5.6	12
tt11124828	5.1	10
tt11124844	5.4	11
tt11124880	5.7	11
tt11124922	6.8	6
tt11124956	7.1	9
tt11125214	8.1	98
tt11125430	8.6	7
tt11125498	6.0	6
tt11125534	6.9	9
tt11125620	5.4	12226
tt11125628	7.9	30
tt11125636	6.4	397
tt11125652	5.8	13
tt11125668	8.4	33
tt11125698	7.1	12
tt11125710	7.9	13
tt11125750	7.5	179
tt11125814	9.7	6
