tconst	averageRating	numVotes
tt9270048	8.1	13
tt9270050	3.9	7
tt9270076	7.2	27
tt9270118	8.0	39
tt9270138	1.0	29
tt9270156	7.9	96
tt9270162	6.8	9
tt9270196	6.3	7
tt9270202	8.1	43
tt9270212	7.2	9
tt9270226	7.9	12
tt9270234	7.6	12
tt9270242	8.6	12
tt9270248	8.1	11
tt9270254	8.1	11
tt9270260	8.5	13
tt9270264	8.3	12
tt9270270	8.8	12
tt9270276	8.6	12
tt9270278	8.3	11
tt9270286	9.0	12
tt9270300	7.2	9
tt9270314	8.8	10
tt9270318	6.0	38
tt9270362	6.4	2424
tt9270376	8.8	5
tt9270416	3.6	224
tt9270422	7.3	34
tt9270426	6.2	52
tt9270438	8.6	92
tt9270440	8.5	84
tt9270442	9.1	91
tt9270444	1.0	29
tt9270486	7.7	18
tt9270540	6.4	8
tt9270544	8.5	18
tt9270550	7.3	9
tt9270710	8.0	34
tt9270752	6.9	835
tt9270960	6.3	31
tt9271020	9.4	10
tt9271124	8.3	247
tt9271138	8.6	2303
tt9271140	8.4	2206
tt9271142	7.8	2028
tt9271146	7.8	2061
tt9271148	7.8	2074
tt9271150	8.0	2039
tt9271152	9.3	3687
tt9271162	8.1	7842
tt9271164	4.7	3351
tt9271168	6.6	8
tt9271172	8.9	48
tt9271194	7.5	28
tt9271218	7.4	9
tt9271220	6.4	12
tt9271222	6.3	8
tt9271252	8.2	14
tt9271264	6.3	8
tt9271346	7.0	7
tt9271350	4.7	88
tt9271358	6.8	48
tt9271376	8.9	66
tt9271402	5.6	41
tt9271404	5.8	8
tt9271408	8.0	3687
tt9271412	6.7	6
tt9271426	5.7	9
tt9271444	5.6	10
tt9271446	6.9	56
tt9271450	6.4	80
tt9271464	6.3	6
tt9271466	7.3	50
tt9271474	6.3	246
tt9271496	6.2	11
tt9271498	10.0	19
tt9271508	8.9	18
tt9271528	7.4	6
tt9271532	7.5	467
tt9271534	7.9	474
tt9271536	8.0	496
tt9271538	7.7	494
tt9271542	6.3	45
tt9271566	7.3	253
tt9271580	7.9	9
tt9271588	5.9	9
tt9271618	6.1	9
tt9271644	6.8	5
tt9271668	6.8	5
tt9271816	6.8	6
tt9271904	9.5	8
tt9272024	9.3	27
tt9272138	5.6	19
tt9272150	6.7	9
tt9272198	4.4	889
tt9272216	6.2	17
tt9272264	4.4	12
tt9272324	6.8	17
tt9272326	7.3	7
tt9272328	7.3	8
tt9272358	7.3	6
tt9272360	7.6	5
tt9272368	7.1	97
tt9272378	6.2	84
tt9272396	7.5	24
tt9272400	7.1	455
tt9272404	7.0	7
tt9272458	6.0	10
tt9272462	6.2	395
tt9272506	5.0	7
tt9272514	8.1	1614
tt9272520	8.7	39
tt9272526	6.5	6
