tconst	averageRating	numVotes
tt13470000	6.5	117
tt13470002	7.9	15
tt13470046	8.1	13
tt13470062	8.2	146
tt13470094	4.0	576
tt13470172	7.6	296
tt13470262	6.6	5
tt13470278	7.1	1292
tt13470304	7.9	79
tt13470388	6.0	940
tt13470392	7.0	5
tt13470400	7.8	13
tt13470428	3.6	5
tt13470430	3.2	5
tt13470444	8.8	63
tt13470446	6.9	8
tt13470450	5.8	6
tt13470456	6.0	6
tt13470654	3.5	319
tt13470680	9.0	8
tt13470812	6.8	20
tt13470984	7.8	1998
tt13471088	7.1	11
tt13471244	8.2	7
tt13471280	4.6	35
tt13471306	7.7	82
tt13471320	6.8	13
tt13471338	4.9	30
tt13471564	3.1	14
tt13471592	8.5	6
tt13471642	5.7	31
tt13471672	4.2	5
tt13471684	7.6	6
tt13471686	6.7	21
tt13471688	10.0	6
tt13471692	10.0	5
tt13471698	6.5	53
tt13471702	6.2	112
tt13471738	7.0	414
tt13471772	7.0	263
tt13471814	6.1	9
tt13471834	7.2	92
tt13471854	7.4	84
tt13471868	7.5	78
tt13471870	7.4	5
tt13471874	7.4	76
tt13471884	7.5	72
tt13471886	7.4	68
tt13471892	7.0	44
tt13471902	6.9	43
tt13471936	8.7	8
tt13472058	7.6	216
tt13472068	5.3	7
tt13472128	8.0	1039
tt13472154	8.5	28
tt13472194	7.1	22
tt13472202	7.7	22
tt13472206	7.9	16
tt13472250	6.4	8
tt13472262	7.5	8
tt13472272	7.1	9
tt13472296	7.0	8
tt13472328	5.4	9
tt13472408	6.7	29
tt13472452	3.4	28
tt13472488	7.7	7
tt13472580	5.6	203
tt13472622	8.9	9
tt13472752	6.8	49
tt13472850	6.5	21
tt13472852	7.7	9
tt13472872	6.8	5
tt13472984	6.9	15473
tt13473018	7.3	21
tt13473148	6.9	45
tt13473158	8.2	6
tt13473160	8.2	6
tt13473162	8.2	6
tt13473164	8.2	6
tt13473348	6.6	19
tt13473350	9.1	59
tt13473526	7.4	78
tt13473548	7.1	1237
tt13473640	5.6	668
tt13474028	5.9	9
tt13474074	7.2	8
tt13474142	4.5	15
tt13474174	4.7	10
tt13474478	6.6	7
tt13474518	6.0	9
tt13474548	6.5	8
tt13474570	6.6	9
tt13474606	6.1	10
tt13474614	9.0	84
tt13474704	7.3	10
tt13474734	7.4	117
tt13474736	5.8	6
tt13474804	7.3	7
tt13474894	4.0	6
tt13474898	8.4	7
tt13474908	7.9	56
tt13474910	4.2	6
tt13474916	5.4	8
tt13474932	3.6	6
tt13474974	4.1	8
tt13474986	3.8	6
tt13475054	7.3	6
tt13475148	8.4	6
tt13475166	8.0	10
tt13475196	2.6	6
tt13475220	8.2	20
tt13475298	8.4	7
tt13475370	6.4	58
tt13475382	6.0	436
tt13475384	9.3	13
tt13475392	7.3	51
tt13475394	6.4	256
tt13475494	8.5	14
tt13475542	7.9	23
tt13475570	7.7	19
tt13475576	7.0	7
tt13475592	4.3	7
tt13475618	8.2	167
tt13475624	8.5	153
tt13475632	8.3	307
tt13475634	8.6	152
tt13475638	8.3	284
tt13475642	8.5	283
tt13475644	8.1	16
tt13475646	8.3	272
tt13475648	8.5	281
tt13475650	8.1	242
tt13475654	8.5	249
tt13475658	8.5	246
tt13475666	8.7	143
tt13475674	8.8	145
tt13475676	3.2	1478
tt13475678	8.9	150
tt13475704	9.2	162
tt13475720	7.6	765
tt13475724	9.6	323
tt13475756	6.5	26
tt13475764	7.6	9
tt13475826	6.2	8
tt13475842	6.0	57
tt13475864	5.6	15
tt13475878	9.0	35
tt13475882	8.5	15
tt13475922	5.4	62
tt13475966	7.6	7
tt13475974	7.4	7
tt13475982	7.1	7
tt13475984	7.6	7
tt13475992	7.7	7
tt13475994	7.6	9
tt13476024	6.4	18
tt13476086	9.9	12
tt13476098	9.0	5
tt13476110	7.6	158
tt13476150	7.8	7
tt13476162	10.0	12
tt13476166	8.8	77
tt13476168	9.8	12
tt13476186	10.0	13
tt13476194	10.0	16
tt13476196	6.2	27
tt13476236	8.5	138
tt13476240	7.8	28
tt13476256	9.2	20
tt13476264	7.4	5
tt13476268	9.1	162
tt13476282	8.5	63
tt13476288	8.5	19
tt13476324	6.1	137
tt13476352	8.0	12
tt13476378	5.1	155
tt13476420	6.1	29
tt13476556	6.6	23
tt13476562	6.5	21
tt13476568	9.1	10
tt13476586	7.0	117
tt13476588	9.3	12
tt13476594	7.4	110
tt13476606	6.9	112
tt13476612	7.0	121
tt13476700	5.7	8
