tconst	averageRating	numVotes
tt9620008	8.2	41
tt9620050	7.1	19
tt9620056	6.5	99
tt9620190	8.9	84
tt9620206	8.9	82
tt9620218	8.9	78
tt9620222	8.8	75
tt9620226	7.4	6
tt9620234	9.1	69
tt9620288	7.5	109360
tt9620292	7.5	170672
tt9620388	6.4	9
tt9620394	7.8	10
tt9620448	7.8	10
tt9620450	6.1	13
tt9620474	3.7	21
tt9620496	9.1	73
tt9620508	7.4	19
tt9620534	9.0	64
tt9620666	6.4	9
tt9620680	8.1	62
tt9620682	9.0	62
tt9620688	8.9	282
tt9620698	9.1	67
tt9620724	6.6	5
tt9620726	9.5	7
tt9620728	9.5	7
tt9620730	8.6	201
tt9620742	5.8	8
tt9620750	4.2	8
tt9620768	9.0	247
tt9620778	4.0	6
tt9620796	6.8	7
tt9620800	7.7	113
tt9620812	8.4	170
tt9620814	7.8	5
tt9620818	7.9	108
tt9620820	6.6	17
tt9620830	7.6	24
tt9620986	7.2	308
tt9621034	6.4	20
tt9621040	6.0	16
tt9621044	7.6	39
tt9621050	7.8	26
tt9621060	9.7	29
tt9621066	6.7	15
tt9621080	5.5	10
tt9621102	6.6	6
tt9621106	8.6	8145
tt9621128	6.3	14
tt9621132	6.0	12
tt9621146	7.7	78
tt9621148	9.7	10
tt9621176	7.0	88
tt9621178	9.1	10
tt9621180	8.2	79
tt9621182	8.2	5
tt9621184	7.4	65
tt9621188	7.1	57
tt9621190	6.5	57
tt9621192	9.0	57
tt9621202	6.8	17
tt9621204	6.8	16
tt9621206	7.2	14
tt9621210	7.2	14
tt9621212	7.2	13
tt9621214	7.3	13
tt9621216	7.2	12
tt9621220	7.3	11
tt9621222	7.3	11
tt9621224	7.3	11
tt9621236	5.8	13
tt9621240	4.8	10
tt9621242	5.3	8
tt9621246	5.3	8
tt9621250	5.6	9
tt9621252	4.6	9
tt9621256	5.3	8
tt9621258	5.4	8
tt9621262	5.3	8
tt9621264	6.6	10
tt9621278	5.6	5
tt9621284	6.3	1201
tt9621286	5.8	33
tt9621290	4.4	108
tt9621302	5.5	8
tt9621316	7.7	246
tt9621426	8.2	12
tt9621580	5.4	27
tt9621718	9.7	14
tt9621720	7.7	483
tt9621734	5.5	9
tt9621756	7.4	7
tt9621922	6.2	120
tt9621984	8.3	543
tt9622006	7.8	227
tt9622044	7.4	8
tt9622158	7.3	8
tt9622292	6.8	14
tt9622404	9.6	5
tt9622414	7.6	37
tt9622476	9.4	9
tt9622614	6.6	328
tt9622624	8.2	6
tt9622878	6.8	75
tt9622880	7.1	81
tt9622888	7.8	6
tt9622912	7.4	66
tt9622954	7.3	14
tt9623068	7.8	6
tt9623140	7.3	52
tt9623252	7.9	28
tt9623346	8.9	58
tt9623382	6.8	8
tt9623400	6.9	134
tt9623504	6.8	12
tt9623586	6.5	12
tt9623736	9.3	159
tt9623840	8.1	112
tt9623898	8.8	52
tt9623902	8.9	55
tt9623910	8.9	51
tt9623930	9.0	48
tt9623982	8.9	48
tt9623996	8.8	45
tt9624002	8.9	45
tt9624034	8.8	44
tt9624076	8.8	44
tt9624084	6.3	7
tt9624092	8.8	44
tt9624104	8.8	45
tt9624112	8.9	47
tt9624136	8.9	55
tt9624148	8.8	46
tt9624172	5.5	8
tt9624184	8.9	47
tt9624208	8.8	45
tt9624250	8.9	48
tt9624262	8.8	48
tt9624268	8.8	46
tt9624270	8.9	52
tt9624276	8.9	50
tt9624280	9.0	55
tt9624290	8.9	53
tt9624300	8.9	53
tt9624306	9.0	58
tt9624370	9.0	434
tt9624438	4.9	121
tt9624456	7.1	92
tt9624468	4.4	45
tt9624470	6.6	1276
tt9624484	7.4	19
tt9624490	7.1	17
tt9624494	7.2	19
tt9624510	7.8	13
tt9624532	7.4	16
tt9624572	7.0	6
tt9624602	7.6	19
tt9624604	8.3	8
tt9624610	8.6	7
tt9624614	8.8	7
tt9624616	8.5	8
tt9624620	6.7	9
tt9624624	8.0	218
tt9624634	7.2	9
tt9624638	7.7	118
tt9624668	7.6	23
tt9624672	6.3	138
tt9624686	6.9	453
tt9624688	6.2	13
tt9624698	7.6	6
tt9624722	8.9	23
tt9624756	3.9	58
tt9624760	3.8	8
tt9624766	2.9	8942
tt9624770	6.9	10
tt9624772	8.1	35
tt9624774	6.0	5
tt9624776	7.8	20
tt9624780	8.2	19
tt9624788	8.3	19
tt9624792	8.4	19
tt9624796	8.4	19
tt9624802	8.8	18
tt9624810	8.9	18
tt9624814	8.7	18
tt9624824	8.8	18
tt9624830	8.6	18
tt9624834	4.5	59
tt9624844	8.9	17
tt9624854	8.1	14
tt9624884	6.2	12
tt9624900	7.2	80
tt9624936	5.7	8
tt9625012	7.6	6
tt9625016	7.8	6
tt9625090	7.3	15
tt9625128	8.4	60
tt9625130	8.6	57
tt9625132	8.5	58
tt9625158	7.0	62
tt9625234	6.3	29
tt9625240	6.4	260
tt9625242	7.2	11
tt9625262	7.7	49
tt9625264	4.3	7
tt9625270	8.5	31
tt9625286	6.0	35
tt9625288	8.4	23
tt9625298	7.3	24
tt9625420	6.3	40
tt9625428	5.9	8
tt9625436	5.7	8
tt9625444	5.8	10
tt9625450	7.2	40
tt9625454	5.7	10
tt9625460	7.1	41
tt9625514	7.3	1159
tt9625518	5.0	10
tt9625584	6.7	7
tt9625632	5.6	518
tt9625638	8.5	38
tt9625654	6.4	15
tt9625664	4.1	12199
tt9625666	7.2	154
tt9625688	7.5	489
tt9625702	7.0	111
tt9625706	7.5	13
tt9625710	6.8	15
tt9625870	7.6	35
tt9625908	8.0	11
tt9625912	8.2	11
tt9625916	6.1	12
tt9625944	5.7	309
tt9626026	8.3	14
tt9626072	7.8	57
tt9626126	6.0	6
tt9626128	8.6	18
tt9626278	6.7	871
tt9626296	8.7	7
tt9626360	9.3	1059
tt9626392	6.1	52
tt9626400	6.6	10
tt9626708	6.0	12
tt9626740	5.3	8
tt9626744	8.0	9
tt9626754	7.0	6
tt9626756	5.9	10
tt9626758	8.6	19
tt9626764	4.3	645
tt9626774	4.6	162
tt9626792	7.0	5
tt9626794	6.4	5
tt9626808	4.7	13
tt9626812	7.1	1002
tt9626816	9.0	7
tt9626840	6.4	7
tt9626842	7.0	9
tt9626844	8.8	13
tt9626846	6.8	23
tt9626920	2.6	23
tt9626928	6.2	85
tt9626938	7.6	157
tt9626952	8.0	282
tt9626954	7.4	21
tt9626972	7.1	15
tt9626978	7.4	5
tt9626986	3.8	7
tt9626992	6.8	5
tt9627016	7.7	24
tt9627042	8.3	266
tt9627052	7.3	26
tt9627060	7.5	37
tt9627092	4.8	30
tt9627094	6.9	9
tt9627120	5.3	6
tt9627150	7.2	32
tt9627152	7.4	26
tt9627154	7.4	30
tt9627156	7.6	25
tt9627160	7.6	22
tt9627162	7.4	24
tt9627166	7.3	25
tt9627178	8.7	15
tt9627204	8.9	36
tt9627228	7.9	18
tt9627240	7.2	52
tt9627270	6.5	26
tt9627782	3.4	7
tt9628118	6.9	8
tt9628130	7.0	299
tt9628138	6.9	271
tt9628182	7.7	35
tt9628200	7.1	24
tt9628210	7.9	479
tt9628218	6.7	22
tt9628232	7.6	19
tt9628244	7.2	1350
tt9628254	7.1	17
tt9628258	7.4	19
tt9628392	7.2	843
tt9628542	7.4	5
tt9628568	6.3	429
tt9628630	4.0	170
tt9628822	6.7	48
tt9628980	8.8	11
tt9628984	7.0	14
tt9629026	3.5	85
tt9629068	9.2	242
tt9629076	7.2	16
tt9629078	4.2	54
tt9629088	7.8	14
tt9629092	4.6	8
tt9629096	4.9	8
tt9629102	7.3	14
tt9629114	7.1	59
tt9629122	7.8	13
tt9629126	7.7	11
tt9629140	6.3	15
tt9629152	7.5	12
tt9629172	7.5	13
tt9629188	7.9	13
tt9629270	7.5	13
tt9629492	6.6	9
tt9629506	7.8	20
tt9629576	3.7	7
tt9629666	7.0	52
tt9629862	6.5	13
tt9629948	7.0	28
tt9629968	9.5	9
tt9629990	7.1	11
