tconst	averageRating	numVotes
tt18940158	6.7	23
tt18940174	6.2	10
tt18940268	6.5	10
tt18940292	5.5	10
tt18940360	8.7	40
tt18940502	7.6	45
tt18940516	7.3	43
tt18940536	7.3	43
tt18942004	6.4	7
tt18947864	7.4	8
tt18948228	5.2	10
tt18948494	7.7	224
tt18948564	6.4	9
tt18948576	7.3	10
tt18948958	7.2	9
tt18948970	8.3	600
tt18949166	6.9	7
tt18949410	6.4	11
tt18949530	6.3	6
tt18949600	8.8	5
tt18949632	6.8	6
tt18949688	8.9	19
tt18949702	7.9	1959
tt18949738	6.3	20
tt18949796	8.0	207
tt18949816	8.1	245
tt18949942	7.0	45
