tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt4870000	tvEpisode	Hot and Horny in the Backseat	Hot and Horny in the Backseat	1	2014	\N	\N	Adult
tt4870002	tvEpisode	Horny Enough to Make Homemade Porn	Horny Enough to Make Homemade Porn	1	2014	\N	\N	Adult
tt4870004	tvEpisode	The M Word	The M Word	0	2014	\N	\N	Comedy
tt4870006	tvEpisode	Homemade Fuck Tape	Homemade Fuck Tape	1	2014	\N	\N	Adult
tt4870008	tvEpisode	Fairy Book Club	Fairy Book Club	0	2015	\N	4	Comedy
tt4870010	tvEpisode	Episode #1.120	Episode #1.120	0	2015	\N	\N	Drama
tt4870012	tvEpisode	A Brand-Spunking-New Necklace	A Brand-Spunking-New Necklace	1	2014	\N	\N	Adult
tt4870014	tvEpisode	Episode #1.121	Episode #1.121	0	2015	\N	\N	Drama
tt4870016	tvEpisode	Episode #1.122	Episode #1.122	0	2015	\N	\N	Drama
tt4870018	tvEpisode	Sex Tape from Horny Couple	Sex Tape from Horny Couple	1	2014	\N	\N	Adult
tt4870020	tvEpisode	Hot and Sweaty with a Nasty Slut	Hot and Sweaty with a Nasty Slut	1	2014	\N	\N	Adult
tt4870024	tvEpisode	Episode #1.123	Episode #1.123	0	2015	\N	\N	Drama
tt4870026	tvEpisode	Gym-Slut Gets Eaten Out and Fucked Doggystyle	Gym-Slut Gets Eaten Out and Fucked Doggystyle	1	2014	\N	\N	Adult
tt4870028	tvEpisode	Sweet Booty on a Biking Brunette	Sweet Booty on a Biking Brunette	1	2014	\N	\N	Adult
tt4870030	tvEpisode	Episode #1.124	Episode #1.124	0	2015	\N	\N	Drama
tt4870036	tvEpisode	Private Photoshoot Pussy	Private Photoshoot Pussy	1	2014	\N	\N	Adult
tt4870038	tvEpisode	Big Ole Butt	Big Ole Butt	1	2015	\N	\N	Adult
tt4870040	tvMovie	Fast Food Baby	Fast Food Baby	0	2011	\N	57	Documentary
tt4870042	tvEpisode	Redhead Sucks Cock Like a Pro	Redhead Sucks Cock Like a Pro	1	2014	\N	\N	Adult
tt4870044	tvEpisode	ZDF Hitparade gegen Musik aus Studio B	ZDF Hitparade gegen Musik aus Studio B	0	1975	\N	\N	Comedy,Family,Game-Show
tt4870046	tvEpisode	Episode #1.126	Episode #1.126	0	2015	\N	\N	Drama
tt4870048	tvEpisode	Episode #1.125	Episode #1.125	0	2015	\N	\N	Drama
tt4870050	tvEpisode	Vacationing Couple's Amateur Porn	Vacationing Couple's Amateur Porn	1	2014	\N	\N	Adult
