tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt20300466	tvSeries	JoJo Goes	JoJo Goes	0	2022	\N	\N	Documentary
tt20300478	tvEpisode	Larissa Dumansky/Piper Streyle	Larissa Dumansky/Piper Streyle	0	2022	\N	\N	Crime
tt20300808	tvEpisode	Avril Hall vs Elektra Foxx	Avril Hall vs Elektra Foxx	1	2012	\N	\N	Adult
tt20301900	tvEpisode	Episode #3.17	Episode #3.17	0	2021	\N	\N	Talk-Show
tt20302164	tvEpisode	GERICHTSVOLLZIEHER von Geruchsneutral?!	GERICHTSVOLLZIEHER von Geruchsneutral?!	0	2015	\N	\N	Action,Adventure,Comedy
tt20302334	tvEpisode	Episode #3.18	Episode #3.18	0	2021	\N	\N	Talk-Show
tt20302772	tvEpisode	Feel the Heat	Feel the Heat	1	2014	\N	\N	Adult
tt20302962	tvEpisode	Partido Promoción 2021 - Vuelta	Partido Promoción 2021 - Vuelta	0	2022	\N	\N	Sport
tt20303072	tvEpisode	Katie Taylor vs. Amanda Serrano: Public Workout	Katie Taylor vs. Amanda Serrano: Public Workout	0	2022	\N	87	Sport
tt20303110	tvEpisode	Episode #3.24	Episode #3.24	0	2021	\N	\N	Talk-Show
tt20303674	tvEpisode	Tailor Made	Tailor Made	1	2015	\N	\N	Adult
tt20304026	tvEpisode	Closer We Come	Closer We Come	1	2015	\N	\N	Adult
tt20304100	tvEpisode	Sweet Kisses	Sweet Kisses	1	2014	\N	\N	Adult
tt20305374	tvEpisode	Episode #1.38	Episode #1.38	0	2022	\N	\N	Comedy,Drama,Romance
tt20305440	tvEpisode	If You Could Tame A Creeper - Minecraft	If You Could Tame A Creeper - Minecraft	0	2016	\N	\N	Comedy
tt20305674	tvEpisode	Episode #12.11	Episode #12.11	0	1992	\N	\N	Talk-Show
tt20306092	tvEpisode	Episode #12.12	Episode #12.12	0	1992	\N	\N	Talk-Show
tt20306500	tvEpisode	Beautiful Blonde with Real Natural Boobs	Beautiful Blonde with Real Natural Boobs	1	2014	\N	31	Adult
tt20306818	tvEpisode	Episode #1.40	Episode #1.40	0	2022	\N	\N	Comedy,Drama,Romance
tt20307134	tvEpisode	The Pinocchio Project	The Pinocchio Project	0	2022	\N	\N	Documentary
tt20307222	tvEpisode	Episode #1.39	Episode #1.39	0	2022	\N	\N	Comedy,Drama,Romance
tt20307468	tvEpisode	All natural college blondie fucked	All natural college blondie fucked	1	2014	\N	33	Adult
tt20307970	tvEpisode	Herobrine vs Pro - Minecraft	Herobrine vs Pro - Minecraft	0	2016	\N	\N	Comedy
tt20308216	tvSeries	The Hills: Next Gen	The Hills: Next Gen	0	\N	\N	\N	Reality-TV
tt20308594	tvEpisode	If The Wither Was Good - Minecraft	If The Wither Was Good - Minecraft	0	2016	\N	\N	Comedy
tt20309038	tvEpisode	Petite blonde gets a mouthful to swallow	Petite blonde gets a mouthful to swallow	1	2014	\N	36	Adult
tt20309388	tvEpisode	Episode dated 25 June 2001	Episode dated 25 June 2001	0	2001	\N	\N	Family,Talk-Show
tt20309540	tvEpisode	Multiversal Chase	Multiversal Chase	0	2022	\N	\N	Drama
