tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt10220000	tvEpisode	Episode #1.166	Episode #1.166	0	2013	\N	\N	Drama
tt10220002	tvEpisode	November 6, 2017	November 6, 2017	0	2017	\N	\N	Talk-Show
tt10220004	tvEpisode	Episode #1.169	Episode #1.169	0	2013	\N	\N	Drama
tt10220006	tvEpisode	Episode #1.168	Episode #1.168	0	2013	\N	\N	Drama
tt10220008	tvEpisode	Episode #1.170	Episode #1.170	0	2013	\N	\N	Drama
tt10220010	tvEpisode	Curious Cousin	Curious Cousin	1	2019	\N	37	Adult
tt10220012	tvEpisode	Episode #1.171	Episode #1.171	0	2013	\N	\N	Drama
tt10220016	tvEpisode	Episode #1.172	Episode #1.172	0	2013	\N	\N	Drama
tt10220018	tvEpisode	Episode #1.173	Episode #1.173	0	2013	\N	\N	Drama
tt10220022	tvEpisode	Episode #1.174	Episode #1.174	0	2013	\N	\N	Drama
tt10220024	tvEpisode	Episode #1.5	Episode #1.5	0	1973	\N	\N	Talk-Show
tt10220026	tvEpisode	Episode #1.175	Episode #1.175	0	2013	\N	\N	Drama
tt10220028	tvEpisode	Episode #1.6	Episode #1.6	0	1973	\N	\N	Talk-Show
tt10220030	tvEpisode	Episode #1.176	Episode #1.176	0	2013	\N	\N	Drama
tt10220032	tvEpisode	Episode #1.7	Episode #1.7	0	1973	\N	\N	Talk-Show
tt10220034	tvEpisode	Episode #1.177	Episode #1.177	0	2013	\N	\N	Drama
tt10220036	tvEpisode	Episode #1.178	Episode #1.178	0	2013	\N	\N	Drama
tt10220038	tvEpisode	Episode #1.179	Episode #1.179	0	2013	\N	\N	Drama
tt10220040	tvEpisode	Episode #1.180	Episode #1.180	0	2013	\N	\N	Drama
tt10220042	tvMovie	The Next Level	The Next Level	0	2000	\N	35	Music
tt10220044	tvEpisode	November 24, 2017	November 24, 2017	0	2017	\N	\N	Talk-Show
tt10220046	tvEpisode	Episode #1.22	Episode #1.22	0	2012	\N	\N	Drama
tt10220048	tvEpisode	Episode #1.21	Episode #1.21	0	2012	\N	\N	Drama
tt10220050	tvEpisode	Episode #1.23	Episode #1.23	0	2012	\N	\N	Drama
tt10220052	tvEpisode	Episode #1.24	Episode #1.24	0	2012	\N	\N	Drama
tt10220054	tvEpisode	Episode #1.25	Episode #1.25	0	2012	\N	\N	Drama
tt10220056	tvEpisode	Episode #1.26	Episode #1.26	0	2012	\N	\N	Drama
tt10220058	tvEpisode	Episode dated 22 April 2019	Episode dated 22 April 2019	0	2019	\N	\N	Comedy,Talk-Show
tt10220060	tvEpisode	Episode #1.27	Episode #1.27	0	2012	\N	\N	Drama
tt10220062	tvEpisode	Episode #1.29	Episode #1.29	0	2012	\N	\N	Drama
tt10220064	tvEpisode	Episode #1.28	Episode #1.28	0	2012	\N	\N	Drama
tt10220066	tvEpisode	Episode #1.30	Episode #1.30	0	2012	\N	\N	Drama
tt10220068	tvEpisode	Episode #1.31	Episode #1.31	0	2012	\N	\N	Drama
