tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt5720002	tvEpisode	Episode #1.10031	Episode #1.10031	0	1986	\N	\N	Drama,Romance
tt5720006	tvEpisode	Episode #1.10032	Episode #1.10032	0	1986	\N	\N	Drama,Romance
tt5720008	tvEpisode	Episode #1.1	Episode #1.1	0	2016	\N	\N	Comedy,Drama
tt5720012	tvEpisode	Strange Things in the Desert	Strange Things in the Desert	0	2016	\N	42	Documentary
tt5720014	tvEpisode	Episode #1.4638	Episode #1.4638	0	1986	\N	\N	Drama,Romance
tt5720016	tvEpisode	Episode #1.4515	Episode #1.4515	0	1986	\N	60	Drama,Romance
tt5720018	tvEpisode	Episode #1.4068	Episode #1.4068	0	1984	\N	\N	Drama,Romance
tt5720026	tvEpisode	Michael Jordan	Michael Jordan	0	2016	\N	\N	Comedy
tt5720030	tvEpisode	Papa Bear	Papa Bear	0	2016	\N	21	Comedy
tt5720038	tvEpisode	Episode dated 9 May 2016	Episode dated 9 May 2016	0	2016	\N	\N	Biography
tt5720040	tvEpisode	Mr Lee	Mr Lee	0	2016	\N	\N	Comedy
tt5720042	tvEpisode	Green Room - Movie Review	Green Room - Movie Review	0	2016	\N	\N	Comedy,News
tt5720050	tvEpisode	Money Monster - Movie Review	Money Monster - Movie Review	0	2016	\N	\N	Comedy,News
tt5720052	tvEpisode	Episode dated 27 October 2015	Episode dated 27 October 2015	0	2015	\N	\N	Biography
tt5720058	tvEpisode	Top 10 Worst Mario Spin Offs	Top 10 Worst Mario Spin Offs	0	2016	\N	\N	Comedy,Talk-Show
tt5720068	tvEpisode	Episode dated 13 May 2016	Episode dated 13 May 2016	0	2016	\N	\N	Game-Show,Talk-Show
tt5720070	tvMovie	Celebrity Storytelling: The Catcher in the Rye	Celebrity Storytelling: The Catcher in the Rye	0	2016	\N	\N	Animation
tt5720074	tvEpisode	Cool Summer Bites/Story Emoji/You Tried It!	Cool Summer Bites/Story Emoji/You Tried It!	0	2016	\N	\N	History,Music,News
tt5720076	tvEpisode	Gradgets/Trivial Purse-Loot/Kaitlyn Smith/Closet Clean Out	Gradgets/Trivial Purse-Loot/Kaitlyn Smith/Closet Clean Out	0	2016	\N	\N	History,Music,News
tt5720078	tvSeries	Social Vacancy	Social Vacancy	0	2016	\N	\N	Comedy
tt5720080	tvEpisode	Pinterest Wars Final Battle/Steals on the Real/Fake It or Take It	Pinterest Wars Final Battle/Steals on the Real/Fake It or Take It	0	2016	\N	\N	History,Music,News
tt5720082	tvEpisode	May-kover/You Tried It!/Mega Gab Bag	May-kover/You Tried It!/Mega Gab Bag	0	2016	\N	\N	History,Music,News
tt5720084	tvEpisode	Lies You Tell/Tamera's Bakery/Let's Play Bouquet	Lies You Tell/Tamera's Bakery/Let's Play Bouquet	0	2016	\N	\N	History,Music,News
tt5720086	tvMovie	Buscando a Cervantes	Buscando a Cervantes	0	2016	\N	47	Biography
tt5720088	tvEpisode	Jason Derulo/She Cooked It!/Tap Out/Who Slayed It?	Jason Derulo/She Cooked It!/Tap Out/Who Slayed It?	0	2016	\N	\N	History,Music,News
tt5720090	tvEpisode	GirlPowered/Kid-Preneurs/Mai Style Solutions/Totally Tube-U-Lar Workout	GirlPowered/Kid-Preneurs/Mai Style Solutions/Totally Tube-U-Lar Workout	0	2016	\N	\N	History,Music,News
tt5720092	tvEpisode	Summer Smackdown/Lies You Tell/Short-Cuts	Summer Smackdown/Lies You Tell/Short-Cuts	0	2016	\N	\N	History,Music,News
tt5720094	tvEpisode	B.J. Britt/Heel of Fortune/School's Out But Fun's In/What's Poppin'	B.J. Britt/Heel of Fortune/School's Out But Fun's In/What's Poppin'	0	2016	\N	\N	History,Music,News
tt5720096	tvEpisode	Snoop Dogg & Lalah Hathaway/Man Crush Monday/Mega Dimestore to Deluxe	Snoop Dogg & Lalah Hathaway/Man Crush Monday/Mega Dimestore to Deluxe	0	2016	\N	\N	History,Music,News
tt5720098	tvEpisode	Lynn Whitfield/Loni's Love Corner/Steals on the Real/Hey, You're Doing It Wrong	Lynn Whitfield/Loni's Love Corner/Steals on the Real/Hey, You're Doing It Wrong	0	2016	\N	\N	History,Music,News
tt5720100	tvEpisode	You Bet Your Host/SPF BFF/Caprice O'Bryant/Something Old, Something New	You Bet Your Host/SPF BFF/Caprice O'Bryant/Something Old, Something New	0	2016	\N	\N	History,Music,News
tt5720124	tvEpisode	Episode #2.7	Episode #2.7	0	2001	\N	\N	Comedy
tt5720126	tvEpisode	Episode #2.8	Episode #2.8	0	2001	\N	\N	Comedy
tt5720128	tvEpisode	Episode #2.9	Episode #2.9	0	2001	\N	\N	Comedy
tt5720132	tvEpisode	Episode #2.10	Episode #2.10	0	2001	\N	\N	Comedy
tt5720158	tvEpisode	Hard Reset	Hard Reset	0	2017	\N	46	Crime,Drama
tt5720160	tvEpisode	Chapter One: And Let My Cry Come Unto Thee	Chapter One: And Let My Cry Come Unto Thee	0	2016	\N	47	Drama,Horror,Mystery
tt5720164	tvEpisode	Welcome to Crafty San Diego	Welcome to Crafty San Diego	0	2015	\N	30	Documentary
tt5720168	tvSeries	Marlon	Marlon	0	2017	2018	22	Comedy
tt5720174	tvEpisode	Sasha's Letsplay of Uncharted 3	Sasha's Letsplay of Uncharted 3	0	2016	\N	\N	Animation,Horror,Short
tt5720180	tvEpisode	Sasha's Letsplay of Uncharted 4	Sasha's Letsplay of Uncharted 4	0	2016	\N	\N	Animation,Horror,Short
tt5720188	tvEpisode	Episode dated 13 May 2016	Episode dated 13 May 2016	0	2016	\N	\N	Comedy,Talk-Show
tt5720200	tvEpisode	Episode #1.1	Episode #1.1	0	2016	\N	\N	Comedy
