tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0420011	tvMovie	A Night at the Hardcastles	A Night at the Hardcastles	0	1939	\N	90	Comedy
tt0420024	tvMovie	Notre Dame de Paris - Live Arena di Verona	Notre Dame de Paris - Live Arena di Verona	0	2002	\N	130	Drama,Music,Musical
tt0420027	tvMovie	Nur leichte Kämpfe im Raum Da Nang	Nur leichte Kämpfe im Raum Da Nang	0	1970	\N	44	Documentary
tt0420035	tvMovie	Die Ohnmacht überwinden - Elisabeth Erb in Polen	Die Ohnmacht überwinden - Elisabeth Erb in Polen	0	1989	\N	89	Documentary
tt0420044	tvMovie	Opbrud og ankomster	Opbrud og ankomster	0	1985	\N	\N	Documentary
tt0420072	tvSeries	Pirx kalandjai	Pirx kalandjai	0	1973	\N	55	Sci-Fi
tt0420075	tvMovie	Plain Truth	Plain Truth	0	2004	\N	90	Crime,Drama,Mystery
tt0420077	tvMovie	The Roe's Room	Pokój saren	0	1997	\N	90	Drama,Fantasy,Music
tt0420095	tvMovie	Procès de famille	Procès de famille	0	2004	\N	100	Drama
tt0420103	tvMovie	Die Quittung	Die Quittung	0	2004	\N	90	Crime
tt0420119	tvMovie	Republik der Träume	Republik der Träume	0	1993	\N	102	Drama
tt0420128	tvMovie	Riding the Bus with My Sister	Riding the Bus with My Sister	0	2005	\N	90	Drama
tt0420146	tvMovie	Sanh und seine Freunde - Beobachtung einer Rückkehr nach Vietnam	Sanh und seine Freunde - Beobachtung einer Rückkehr nach Vietnam	0	1975	\N	45	Documentary
tt0420149	tvMovie	Der Schaum der Tage	Der Schaum der Tage	0	1993	\N	76	\N
tt0420150	tvMovie	Schuld und Sühne	Schuld und Sühne	0	1992	\N	120	Drama
tt0420166	tvMovie	Set in Skin	Set in Skin	0	2002	\N	\N	Documentary
tt0420174	tvMovie	Shall We Join the Ladies?	Shall We Join the Ladies?	0	1939	\N	45	\N
tt0420180	tvMovie	The Shoemaker's Last	The Shoemaker's Last	0	1939	\N	90	\N
tt0420184	tvMovie	Sickert's London	Sickert's London	0	1992	\N	\N	Documentary
tt0420193	tvMovie	Sin hogar	Sin hogar	0	2003	\N	70	Biography,Drama
tt0420205	tvMovie	Something About Sydney Pollack	Something About Sydney Pollack	0	2004	\N	59	Documentary
tt0420213	tvMovie	Die spanische Fliege	Die spanische Fliege	0	1986	\N	85	Comedy
tt0420218	tvEpisode	Hallo Partner	Hallo Partner	0	1990	\N	80	Crime,Drama
tt0420219	tvMovie	Staatsgevaarlijk	Staatsgevaarlijk	0	2005	\N	82	Drama,Thriller
tt0420225	tvMovie	Path of Destruction	Path of Destruction	0	2005	\N	120	Action,Adventure,Drama
tt0420226	tvEpisode	Pets on Parade	Pets on Parade	0	1982	\N	\N	Animation
tt0420235	tvMovie	Tage mit Sanh	Tage mit Sanh	0	1992	\N	45	Documentary
tt0420247	tvMovie	The Terrorists	The Terrorists	0	1961	\N	75	Drama
tt0420249	tvMovie	This Hour Has 22 Minutes: New Year's Eve Special	This Hour Has 22 Minutes: New Year's Eve Special	0	2003	\N	\N	Comedy
tt0420255	tvMovie	Der Todestunnel - Nur die Wahrheit zählt	Der Todestunnel - Nur die Wahrheit zählt	0	2005	\N	95	Action,Drama
tt0420266	tvEpisode	Schwergewicht	Schwergewicht	0	2004	\N	90	Crime
tt0420269	tvMovie	The Truth About 60s TV	The Truth About 60s TV	0	2004	\N	60	Documentary
tt0420271	tvMovie	Die Trümmerfrauen von Berlin	Die Trümmerfrauen von Berlin	0	1968	\N	40	Documentary
tt0420313	tvMovie	Wanderlust	Wanderlust	0	2006	\N	84	Documentary,History
tt0420317	tvMovie	Wer schießt auf Ralf Bialla?	Wer schießt auf Ralf Bialla?	0	1972	\N	\N	Documentary
tt0420321	tvMovie	Where Music Meets Film: Live from Sundance	Where Music Meets Film: Live from Sundance	0	1999	\N	\N	Documentary
tt0420322	tvMovie	Will the Circle Be Unbroken: Farther Along	Will the Circle Be Unbroken: Farther Along	0	2003	\N	\N	Documentary
tt0420325	tvMovie	Das Wunder von Lengede oder Ich wünsch' keinem, was wir mitgemacht haben	Das Wunder von Lengede oder Ich wünsch' keinem, was wir mitgemacht haben	0	1979	\N	45	Documentary
tt0420326	tvMovie	Die Wunderrepublik - Die Helden von Bern und die 50er Jahre	Die Wunderrepublik - Die Helden von Bern und die 50er Jahre	0	2004	\N	87	Documentary,Sport
tt0420327	tvMovie	X-Rated: The Pop Videos They Tried to Ban	X-Rated: The Pop Videos They Tried to Ban	0	2004	\N	100	Documentary
tt0420342	tvMovie	Mein Mann und seine Mütter	Mein Mann und seine Mütter	0	2005	\N	90	Drama
tt0420343	tvMovie	Swine	Zwijnen	0	2004	\N	40	Drama,Thriller
tt0420359	tvSeries	Afterdrive	Afterdrive	0	1990	1991	30	Comedy,Talk-Show
tt0420360	tvEpisode	Back in the Hood: Gang War II	Back in the Hood: Gang War II	0	2004	\N	53	Documentary
tt0420361	tvSeries	Amish in the City	Amish in the City	0	2004	\N	60	Reality-TV
tt0420362	tvSeries	America	América	0	2005	\N	60	Adventure,Drama,Romance
tt0420364	tvSeries	Apuesta por un amor	Apuesta por un amor	0	2004	2005	60	Romance
tt0420365	tvSeries	Aquí está la Chilindrina	Aquí está la Chilindrina	0	1994	\N	30	Comedy,Family
tt0420366	tvSeries	Arizona Highways	Arizona Highways	0	2004	\N	30	Documentary
tt0420367	tvSeries	Balderdash	Balderdash	0	2004	2005	30	Comedy
tt0420368	tvSeries	Banda Max	Banda Max	0	1996	\N	\N	Musical
tt0420369	tvSeries	Barking!	Barking!	0	2004	\N	25	Family
tt0420370	tvSeries	The Big World of Little Adam	The Big World of Little Adam	0	1964	\N	5	Animation
tt0420371	tvSeries	Body Work	Body Work	0	2004	\N	\N	Documentary
tt0420373	tvEpisode	Shgoratchx!	Shgoratchx!	0	1981	\N	60	Action,Adventure,Sci-Fi
tt0420374	tvSeries	Celebrity Blackjack	Celebrity Blackjack	0	2004	\N	\N	Game-Show
tt0420376	tvSeries	Chefs at Sea with Ed Baines	Chefs at Sea with Ed Baines	0	2003	\N	25	Documentary
tt0420377	tvSeries	Christina Cooks	Christina Cooks	0	2001	\N	\N	\N
tt0420378	tvSeries	The City Gardener	The City Gardener	0	2003	\N	30	Documentary
tt0420379	tvSeries	City Scapes	City Scapes	0	2002	\N	20	Documentary
tt0420380	tvSeries	Comcast SportsNet SportsNite	Comcast SportsNet SportsNite	0	1997	\N	\N	News,Sport
tt0420381	tvSeries	Comedy Academy	Comedy Academy	0	2004	\N	30	Comedy
tt0420382	tvSeries	Começar de Novo	Começar de Novo	0	2004	2005	45	Drama,Romance
tt0420385	tvEpisode	Attack on Pearl Harbor	Attack on Pearl Harbor	0	2004	\N	60	Documentary,History
tt0420387	tvSeries	Doctor's Diaries	Doctor's Diaries	0	2002	\N	60	Documentary
tt0420388	tvSeries	Dolmen	Dolmen	0	2005	2005	90	Crime,Mystery,Romance
tt0420390	tvSeries	Druhý dech	Druhý dech	0	1988	\N	\N	Drama
tt0420392	tvSeries	Earth Aid	Earth Aid	0	1990	1991	\N	Family
tt0420393	tvSeries	Eigo de shabera-night	Eigo de shabera-night	0	2001	\N	43	Reality-TV
tt0420395	tvSeries	Epicurious	Epicurious	0	2000	2001	\N	Documentary
tt0420396	tvSeries	According to Bex	According to Bex	0	2005	2005	30	Comedy
tt0420397	tvSeries	Expeditions to the Edge	Expeditions to the Edge	0	2004	\N	\N	Documentary,History
tt0420398	tvSeries	Eye of the Beholder with Serena Yang	Eye of the Beholder with Serena Yang	0	2004	\N	43	Documentary
tt0420399	tvSeries	Favor & Family	Favor & Family	0	2002	2003	\N	Comedy
tt0420400	tvSeries	Festival di Sanremo	Festival di Sanremo	0	1951	\N	170	Music
tt0420401	tvSeries	Festival	Festival	0	1987	1988	120	Comedy
tt0420402	tvSeries	Floyd Uncorked	Floyd Uncorked	0	1998	\N	30	Documentary
tt0420403	tvSeries	F2: Forensic Factor	F2: Forensic Factor	0	2003	\N	60	Crime,Drama
tt0420404	tvEpisode	Broadway's Lost Treasures II	Broadway's Lost Treasures II	0	2004	\N	90	\N
tt0420405	tvSeries	Greek Games	Greek Games	0	2004	\N	\N	Comedy
tt0420406	tvEpisode	The Making of 'Catwoman'	The Making of 'Catwoman'	0	2004	\N	13	Documentary,Short
tt0420407	tvEpisode	The Making of 'I, Robot'	The Making of 'I, Robot'	0	2004	\N	13	Documentary,Short
tt0420410	tvSeries	Sex Stories of Ordinary People	Historias de sexo de gente común	0	2004	\N	480	Comedy,Drama
tt0420411	tvSeries	House of Games	House of Games	0	2004	\N	30	Family,Game-Show
tt0420412	tvSeries	Hoy mismo	Hoy mismo	0	1996	\N	\N	Musical
tt0420413	tvSeries	I Bet You Will	I Bet You Will	0	2002	\N	22	Documentary,Game-Show
tt0420414	tvSeries	Inside Joke	Inside Joke	0	2004	\N	30	Comedy
