tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt22120388	tvEpisode	Keetabi Kida	Keetabi Kida	0	2017	\N	\N	Action,Animation,Comedy
tt22121912	tvEpisode	Episode #1.10	Episode #1.10	0	2022	\N	\N	Comedy
tt22123898	tvEpisode	The secret tunnel	The secret tunnel	0	2022	\N	\N	Adventure,Comedy
tt22124676	tvEpisode	TAK KI RAIL Gaadi	TAK KI RAIL Gaadi	0	2017	\N	\N	Action,Animation,Comedy
tt22125370	tvEpisode	Episode #1.11	Episode #1.11	0	2022	\N	\N	Comedy
tt22126222	tvMovie	At være statist	At være statist	0	1974	\N	30	Documentary,Drama
tt22126898	tvEpisode	ANOKHI Gun	ANOKHI Gun	0	2017	\N	\N	Action,Animation,Comedy
tt22126998	tvEpisode	Hire Ki Hera Pheri	Hire Ki Hera Pheri	0	2017	\N	\N	Action,Animation,Comedy
tt22127070	tvEpisode	BEGHAR Tak	BEGHAR Tak	0	2017	\N	\N	Action,Animation,Comedy
tt22127194	tvEpisode	Chikenpox	Chikenpox	0	2017	\N	\N	Action,Animation,Comedy
tt22127480	tvEpisode	Week 1	Week 1	0	2021	\N	\N	Reality-TV
tt22128760	tvEpisode	Episode #1.686	Episode #1.686	0	\N	\N	\N	Drama
tt22129036	tvEpisode	Última Hora 4	Última Hora 4	0	2022	\N	42	Reality-TV
